EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,3.365086,3.585275,3.832787,2.580223,2.745247,2.745248,2.910854,2.910854,2.910854,2.910839,3.441729,3.997037,3.943177,3.670529,3.730019,3.368238,3.368254,3.063189,2.180356,2.380064,1,1
2,3.365051,3.585615,3.83405,2.580293,2.745264,2.745264,2.910871,2.910871,2.910871,2.91112,3.442923,3.99735,3.94321,3.670631,3.730137,3.368286,3.36826,3.063202,2.180355,2.380076,1,1
3,3.365123,3.58608,3.835399,2.580393,2.745296,2.745296,2.910903,2.910903,2.910903,2.911626,3.444113,3.997692,3.943668,3.670828,3.730357,3.368346,3.36828,3.063227,2.180356,2.380094,1,1
4,3.365285,3.586643,3.83682,2.580465,2.745333,2.745333,2.91094,2.91094,2.91094,2.912343,3.445292,3.998061,3.944489,3.671129,3.730669,3.368415,3.368312,3.063257,2.180358,2.380115,1,1
5,3.365519,3.587285,3.838315,2.580479,2.745372,2.745372,2.910979,2.91098,2.910979,2.91325,3.446457,3.99845,3.945637,3.671525,3.731059,3.368491,3.368352,3.063289,2.180359,2.380137,1,1
6,3.365809,3.587991,3.839893,2.580411,2.745413,2.745413,2.91102,2.911021,2.911021,2.91433,3.447609,3.998861,3.947105,3.672009,3.731516,3.36857,3.3684,3.063322,2.18036,2.380161,1,1
7,3.366138,3.588748,3.841565,2.580248,2.745455,2.745455,2.911062,2.911062,2.911062,2.915567,3.448749,3.999288,3.948889,3.672568,3.732031,3.368651,3.368455,3.063355,2.180359,2.380185,1,1
8,3.36649,3.589545,3.843348,2.579979,2.745497,2.745497,2.911104,2.911104,2.911104,2.916949,3.449879,3.999731,3.950995,3.673192,3.732594,3.368736,3.368517,3.06339,2.180358,2.380209,1,1
9,3.366851,3.590376,3.845252,2.579603,2.74554,2.74554,2.911148,2.911148,2.911148,2.918463,3.451002,4.00019,3.953424,3.673866,3.733194,3.368821,3.368585,3.063424,2.180357,2.380234,1,1
10,3.36721,3.591232,3.847287,2.579122,2.745585,2.745585,2.911193,2.911193,2.911193,2.920099,3.452121,4.000663,3.956168,3.674579,3.733825,3.368908,3.368659,3.063461,2.180355,2.38026,1,1
11,3.367558,3.592109,3.849459,2.578543,2.745632,2.745633,2.91124,2.91124,2.91124,2.921847,3.453238,4.001151,3.95922,3.675319,3.734479,3.368997,3.368741,3.063499,2.180353,2.380288,1,1
12,3.367888,3.593002,3.851768,2.577873,2.745682,2.745682,2.911289,2.911289,2.911289,2.923697,3.454358,4.001652,3.962558,3.676073,3.735147,3.369088,3.368828,3.063539,2.18035,2.380316,1,1
