EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.959689
1986,3.13669
1987,3.038585
1988,2.997842
1989,2.955529
1990,3.00856
1991,3.039322
1992,3.127845
1993,3.16486
1994,3.186674
1995,3.150135
1996,3.188368
1997,3.161687
1998,3.130153
1999,3.197294
2000,3.249992
2001,3.205875
2002,3.183787
2003,3.20398
2004,3.183631
2005,3.159261
2006,3.178086
2007,3.19842
2008,3.228615
2009,3.207092
2010,3.118402
2011,3.15812
2012,3.20464
2013,3.227157
2014,3.169328
2015,3.149111
2016,3.190616
2017,3.277536
