EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,0.7666407
1986,0.4907724
1987,0.5631031
1988,0.6781967
1989,0.6935934
1990,0.6295241
1991,0.6072975
1992,0.4998982
1993,0.4603329
1994,0.4440849
1995,0.6049979
1996,0.5223216
1997,0.5779691
1998,0.6319422
1999,0.5190668
2000,0.4261671
2001,0.5024923
2002,0.4349402
2003,0.4439586
2004,0.465969
2005,0.4668499
2006,0.4800074
2007,0.4423799
2008,0.3791249
2009,0.4447565
2010,0.3967468
2011,0.3801605
2012,0.3384938
2013,0.3123357
2014,0.3700677
2015,0.4203481
2016,0.4124236
2017,0.3830266
