EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,3.366167,3.588658,3.841329,2.579803,2.745443,2.745443,2.911051,2.911051,2.911051,2.915844,3.448123,3.999177,3.949878,3.672688,3.732085,3.368629,3.36847,3.063346,2.180356,2.380178,1,1
1986,3.370733,3.602028,3.87035,2.57618,2.745659,2.745658,2.911266,2.911266,2.911266,2.922994,3.470252,4.003836,3.999264,3.68069,3.738794,3.369698,3.369529,3.063503,2.180277,2.380303,1,1
1987,3.376694,3.626518,3.907358,2.579139,2.745158,2.745158,2.910763,2.910763,2.910763,2.919478,3.505281,4.006622,4.049672,3.689824,3.744902,3.370586,3.369698,3.063023,2.180017,2.380003,1,1
1988,3.382499,3.658777,3.949062,2.578768,2.744831,2.74483,2.910431,2.910431,2.910431,2.934057,3.544892,4.009181,4.0875,3.694672,3.751838,3.3715,3.370692,3.062674,2.179695,2.379797,1,1
1989,3.379634,3.702558,3.997968,2.578153,2.744616,2.744616,2.910213,2.910213,2.910213,2.944897,3.593861,4.008422,4.101313,3.70124,3.749136,3.37177,3.370811,3.062414,2.17927,2.379658,1,1
1990,3.363088,3.76731,4.062859,2.574785,2.744539,2.744539,2.910132,2.910132,2.910132,2.956652,3.652825,4.002003,4.114409,3.684423,3.732041,3.371051,3.369522,3.062279,2.178774,2.379594,1,1
1991,3.334943,3.836975,4.122245,2.57314,2.744513,2.744513,2.910103,2.910103,2.910103,2.98112,3.710765,3.987739,4.128156,3.644152,3.699406,3.369178,3.367625,3.062198,2.178243,2.379561,1,1
1992,3.304791,3.897537,4.160069,2.574268,2.744304,2.744304,2.90989,2.90989,2.90989,3.000023,3.75665,3.964161,4.144035,3.601696,3.654229,3.366725,3.365331,3.061965,2.177677,2.379424,1,1
1993,3.278368,3.947635,4.180205,2.576847,2.743787,2.743787,2.909369,2.909369,2.909369,2.99028,3.792446,3.930348,4.156626,3.549721,3.601572,3.364046,3.362761,3.061466,2.177086,2.379107,1,1
1994,3.2584,3.987361,4.190533,2.578804,2.743243,2.743243,2.90882,2.90882,2.90882,2.954807,3.820334,3.892769,4.161428,3.494738,3.548321,3.361571,3.36043,3.060938,2.176492,2.378774,1,1
1995,3.244235,4.004647,4.189543,2.578897,2.743075,2.743075,2.908649,2.908649,2.908649,2.913178,3.826712,3.861736,4.156351,3.448256,3.499148,3.359521,3.358774,3.06074,2.176023,2.378661,1,1
1996,3.234521,4.01149,4.184252,2.5771,2.74338,2.74338,2.908954,2.908954,2.908954,2.886598,3.822734,3.845252,4.14465,3.413511,3.456893,3.358248,3.357634,3.060983,2.175812,2.378837,1,1
1997,3.228179,4.014545,4.17717,2.576933,2.743703,2.743703,2.909279,2.909279,2.909279,2.879772,3.816428,3.834472,4.141379,3.390384,3.422466,3.357393,3.356809,3.061253,2.175706,2.379025,1,1
1998,3.224056,4.012049,4.169563,2.577111,2.744134,2.744134,2.909713,2.909712,2.909712,2.882014,3.8067,3.824687,4.136643,3.375307,3.396811,3.35687,3.356421,3.061632,2.175734,2.379281,1,1
1999,3.22281,4.004777,4.156988,2.577979,2.74438,2.74438,2.909961,2.909961,2.909961,2.882746,3.794449,3.812372,4.111765,3.365708,3.378725,3.356426,3.356045,3.061871,2.175851,2.379432,1,1
2000,3.223098,3.997273,4.142018,2.578674,2.744334,2.744334,2.909916,2.909916,2.909916,2.885558,3.782992,3.781269,4.088745,3.359279,3.365704,3.356007,3.355553,3.061882,2.176079,2.379413,1,1
2001,3.222397,3.984272,4.1264,2.577924,2.744422,2.744422,2.910005,2.910005,2.910005,2.900947,3.766754,3.752573,4.074656,3.354577,3.357929,3.355656,3.355317,3.062017,2.176393,2.379471,1,1
2002,3.221597,3.969751,4.111536,2.577246,2.744736,2.744736,2.910322,2.910322,2.910322,2.916872,3.74913,3.736203,4.062257,3.350614,3.353926,3.355554,3.355115,3.062346,2.176725,2.379664,1,1
2003,3.22119,3.951405,4.094262,2.577392,2.745009,2.745009,2.910598,2.910598,2.910598,2.920659,3.730224,3.716499,4.042832,3.348308,3.352008,3.355419,3.355055,3.062634,2.177019,2.379833,1,1
2004,3.221265,3.929154,4.076382,2.577949,2.745262,2.745262,2.910854,2.910854,2.910854,2.920077,3.70959,3.706212,4.026651,3.345903,3.35372,3.355309,3.354974,3.062905,2.177323,2.379991,1,1
2005,3.22152,3.909188,4.063272,2.578053,2.745488,2.745488,2.911082,2.911082,2.911082,2.924569,3.691862,3.697636,4.016622,3.343886,3.356417,3.355277,3.354882,3.063149,2.177612,2.380132,1,1
2006,3.222278,3.88559,4.049414,2.578196,2.74569,2.74569,2.911287,2.911287,2.911287,2.931623,3.670841,3.687681,4.006028,3.343889,3.358259,3.355235,3.35462,3.063373,2.177902,2.38026,1,1
2007,3.223132,3.856583,4.033691,2.577714,2.745893,2.745893,2.911492,2.911492,2.911492,2.942187,3.649167,3.676627,3.99994,3.345757,3.359758,3.355224,3.354793,3.063607,2.178252,2.380388,1,1
2008,3.224777,3.837354,4.023071,2.578185,2.745889,2.745889,2.911491,2.911491,2.911491,2.949031,3.636193,3.664007,3.99978,3.349029,3.364125,3.355259,3.354802,3.063656,2.178538,2.380395,1,1
2009,3.226698,3.805757,4.003726,2.578946,2.745846,2.745846,2.911448,2.911448,2.911448,2.948024,3.615999,3.650811,3.990537,3.352172,3.370904,3.355181,3.354854,3.063668,2.178816,2.380376,1,1
2010,3.228779,3.801446,4.005265,2.579564,2.745785,2.745785,2.911388,2.911388,2.911388,2.935007,3.614924,3.645689,4.001068,3.35657,3.380165,3.355487,3.354808,3.063658,2.179066,2.380346,1,1
2011,3.230719,3.813927,4.019433,2.579268,2.745584,2.745584,2.911186,2.911186,2.911186,2.919654,3.629226,3.643235,4.026345,3.359723,3.390916,3.355751,3.355002,3.063491,2.179096,2.380226,1,1
2012,3.231931,3.815784,4.026018,2.579028,2.745378,2.745378,2.910979,2.910979,2.910979,2.909322,3.638532,3.651928,4.040748,3.362843,3.399224,3.355892,3.355328,3.063305,2.179046,2.380104,1,1
2013,3.232394,3.823061,4.035305,2.578934,2.745163,2.745163,2.910762,2.910762,2.910762,2.903769,3.648215,3.664781,4.052212,3.366443,3.404636,3.356059,3.355294,3.063099,2.178921,2.379974,1,1
2014,3.232437,3.833206,4.046425,2.579108,2.745013,2.745013,2.91061,2.91061,2.91061,2.888943,3.659188,3.676989,4.057989,3.368976,3.409391,3.356194,3.35546,3.062943,2.178772,2.379881,1,1
2015,3.232143,3.848518,4.06107,2.578876,2.744943,2.744943,2.910539,2.910539,2.910539,2.865036,3.672457,3.683214,4.068283,3.370041,3.412118,3.356328,3.355698,3.06285,2.178605,2.379834,1,1
2016,3.232194,3.863857,4.07476,2.578919,2.744839,2.74484,2.910434,2.910434,2.910434,2.844817,3.68427,3.689032,4.069484,3.370514,3.413255,3.356393,3.355727,3.062729,2.178425,2.379769,1,1
2017,3.232613,3.872799,4.081654,2.578538,2.744698,2.744698,2.910291,2.910291,2.910291,2.835724,3.690693,3.690049,4.077222,3.370693,3.414158,3.35638,3.355708,3.062587,2.178307,2.379682,1,1
