EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.454634
1986,1.451788
1987,1.457091
1988,1.460969
1989,1.467377
1990,1.476092
1991,1.484476
1992,1.495556
1993,1.508741
1994,1.521009
1995,1.525406
1996,1.525464
1997,1.523059
1998,1.517127
1999,1.514639
2000,1.515527
2001,1.512481
2002,1.508762
2003,1.505245
2004,1.49995
2005,1.494728
2006,1.48903
2007,1.483472
2008,1.48129
2009,1.477839
2010,1.475945
2011,1.478088
2012,1.481781
2013,1.486474
2014,1.489401
2015,1.490296
2016,1.492074
2017,1.494238
