EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.681185E-06,0,0,0,0,0,0,0,0,0,0.005140332,0,0,0,0,0,0,0,0,0,0,0
1986,1.86175E-06,0,0,0,0,0,0,0,0,0,0.00332265,0,0,0,0,0,0,0,0,0,0,0
1987,2.045788E-06,0,0,0,0,0,0,0,0,0,0.003433563,0,0,0,0,0,0,0,0,0,0,0
1988,2.345821E-06,0,0,0,0,0,0,0,0,0,0.004114788,0,0,0,0,0,0,0,0,0,0,0
1989,2.746194E-06,0,0,0,0,0,0,0,0,0,0.005336812,0,0,0,0,0,0,0,0,0,0,0
1990,3.127783E-06,0,0,0,0,0,0,0,0,0,0.01658049,0,0,0,0,0,0,0,0,0,0,0
1991,3.825167E-06,0,0,0,0,0,0,0,0,0,0.01380902,0,0,0,0,0,0,0,0,0,0,0
1992,4.827098E-06,0,0,0,0,0,0,0,0,0,0.01800507,0,0,0,0,0,0,0,0,0,0,0
1993,6.073614E-06,0,0,0,0,0,0,0,0,0,0.02219685,0,0,0,0,0,0,0,0,0,0,0
1994,7.513081E-06,0,0,0,0,0,0,0,0,0,0.02081937,0,0,0,0,0,0,0,0,0,0,0
1995,9.044795E-06,0,0,0,0,0,0,0,0,0,0.02360631,0,0,0,0,0,0,0,0,0,0,0
1996,1.039537E-05,0,0,0,0,0,0,0,0,0,0.0277722,0,0,0,0,0,0,0,0,0,0,0
1997,1.128879E-05,0,0,0,0,0,0,0,0,0,0.01912589,0,0,0,0,0,0,0,0,0,0,0
1998,1.183944E-05,0,0,0,0,0,0,0,0,0,0.02230276,0,0,0,0,0,0,0,0,0,0,0
1999,1.181276E-05,0,0,0,0,0,0,0,0,0,0.01761962,0,0,0,0,0,0,0,0,0,0,0
2000,1.110833E-05,0,0,0,0,0,0,0,0,0,0.01242629,0,0,0,0,0,0,0,0,0,0,0
2001,1.030192E-05,0,0,0,0,0,0,0,0,0,0.006840272,0,0,0,0,0,0,0,0,0,0,0
2002,9.94216E-06,0,0,0,0,0,0,0,0,0,0.006475139,0,0,0,0,0,0,0,0,0,0,0
2003,9.548945E-06,0,0,0,0,0,0,0,0,0,0.003167939,0,0,0,0,0,0,0,0,0,0,0
2004,9.215172E-06,0,0,0,0,0,0,0,0,0,0.00378645,0,0,0,0,0,0,0,0,0,0,0
2005,8.853083E-06,0,0,0,0,0,0,0,0,0,0.003794624,0,0,0,0,0,0,0,0,0,0,0
2006,8.470653E-06,0,0,0,0,0,0,0,0,0,0.004792619,0,0,0,0,0,0,0,0,0,0,0
2007,7.989529E-06,0,0,0,0,0,0,0,0,0,0.005999457,0,0,0,0,0,0,0,0,0,0,0
2008,7.348918E-06,0,0,0,0,0,0,0,0,0,0.006028425,0,0,0,0,0,0,0,0,0,0,0
2009,6.633045E-06,0,0,0,0,0,0,0,0,0,0.00560784,0,0,0,0,0,0,0,0,0,0,0
2010,6.033346E-06,0,0,0,0,0,0,0,0,0,0.005587937,0,0,0,0,0,0,0,0,0,0,0
2011,5.51799E-06,0,0,0,0,0,0,0,0,0,0.009769061,0,0,0,0,0,0,0,0,0,0,0
2012,5.448233E-06,0,0,0,0,0,0,0,0,0,0.01088748,0,0,0,0,0,0,0,0,0,0,0
2013,5.628466E-06,0,0,0,0,0,0,0,0,0,0.007409451,0,0,0,0,0,0,0,0,0,0,0
2014,5.872437E-06,0,0,0,0,0,0,0,0,0,0.01079222,0,0,0,0,0,0,0,0,0,0,0
2015,6.068851E-06,0,0,0,0,0,0,0,0,0,0.008730328,0,0,0,0,0,0,0,0,0,0,0
2016,6.196606E-06,0,0,0,0,0,0,0,0,0,0.01219241,0,0,0,0,0,0,0,0,0,0,0
2017,6.16029E-06,0,0,0,0,0,0,0,0,0,0.01109784,0,0,0,0,0,0,0,0,0,0,0
