EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:42:38 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,7.084396,2.988153,1.794815,18.26575,9.117688,6.427333,5.318799,4.574518,4.196997,3.805121,1.809889,13.07395,3.168861,9.969349,3.769523,10.88835,3.658866,7.333305,12.46965,154.602,0,0
2,7.075465,2.9805,1.787939,18.25997,9.113671,6.463801,5.395664,4.624064,4.226703,3.810035,1.810684,13.14088,3.180384,9.966555,3.769527,10.88631,3.658936,7.333126,12.46955,154.5973,0,0
3,7.073015,2.973844,1.782693,18.26116,9.110407,6.489566,5.458067,4.673433,4.252922,3.815904,1.811499,13.20544,3.19237,9.966825,3.770262,10.88814,3.658624,7.333345,12.46955,154.5932,0,0
4,7.073339,2.967903,1.77882,18.25946,9.107429,6.506835,5.508474,4.721758,4.275653,3.82232,1.812309,13.26006,3.204767,9.968195,3.771466,10.88998,3.65771,7.333612,12.46958,154.5884,0,0
5,7.074838,2.962457,1.775987,18.25414,9.104554,6.517485,5.549193,4.768583,4.294975,3.829043,1.813105,13.3023,3.217378,9.969862,3.77293,10.89253,3.656199,7.333889,12.46964,154.5832,0,0
6,7.076567,2.957306,1.7739,18.24665,9.101646,6.52298,5.582244,4.813676,4.310964,3.835901,1.813885,13.33206,3.230037,9.971392,3.774472,10.89565,3.654123,7.334165,12.46972,154.5778,0,0
7,7.077987,2.95227,1.772303,18.24002,9.098595,6.524456,5.609343,4.856966,4.323686,3.842767,1.814644,13.34948,3.242613,9.972593,3.775934,10.89826,3.651525,7.334441,12.46983,154.5723,0,0
8,7.078817,2.9472,1.770977,18.23832,9.095302,6.522773,5.631923,4.898497,4.33321,3.849545,1.815384,13.35353,3.254998,9.973447,3.777192,10.89847,3.648453,7.334723,12.46997,154.5666,0,0
9,7.078958,2.941976,1.769748,18.24623,9.091681,6.518582,5.651162,4.938385,4.33961,3.856171,1.816102,13.34136,3.267112,9.974047,3.778151,10.89386,3.644961,7.33502,12.47014,154.5608,0,0
10,7.078427,2.936514,1.768481,18.26863,9.087655,6.512373,5.668015,4.976805,4.342968,3.862599,1.816802,13.30853,3.278899,9.974546,3.77875,10.88177,3.641097,7.335336,12.47032,154.5549,0,0
11,7.077313,2.930759,1.76709,18.31034,9.083147,6.504525,5.683244,5.013958,4.343375,3.868795,1.817482,13.24993,3.290323,9.975142,3.778962,10.85961,3.636909,7.335676,12.47053,154.5486,0,0
12,7.075744,2.924685,1.765525,18.37603,9.078089,6.495323,5.697448,5.050067,4.340933,3.874742,1.818146,13.16105,3.301369,9.976025,3.778789,10.8251,3.632442,7.336042,12.47076,154.5422,0,0
13,7.075318,2.922564,1.769479,18.32292,9.07812,6.382647,5.538903,4.935889,4.251656,3.844628,1.819151,13.15811,3.372636,9.980005,3.80711,10.48875,3.607954,7.336439,12.47103,154.5356,0,0
14,7.075387,2.920779,1.77676,18.29166,9.084563,6.34544,5.487481,4.897591,4.221472,3.830541,1.820208,13.14533,3.424263,9.977371,3.8227,10.48986,3.603047,7.336548,12.47131,154.5322,0,0
15,7.074941,2.918946,1.7837,18.26548,9.092619,6.317067,5.443363,4.860887,4.19651,3.816526,1.821291,13.12212,3.475693,9.972558,3.836145,10.49136,3.599467,7.336482,12.47161,154.5313,0,0
16,7.07413,2.917078,1.790362,18.2469,9.101909,6.295319,5.405231,4.826365,4.176134,3.80267,1.822412,13.09075,3.526741,9.966749,3.847706,10.49217,3.597281,7.336307,12.47194,154.5322,0,0
17,7.073167,2.915202,1.796821,18.2362,9.11237,6.278501,5.3719,4.794378,4.159898,3.789001,1.823578,13.05215,3.577282,9.960745,3.857635,10.49142,3.596514,7.336061,12.4723,154.5344,0,0
18,7.072275,2.913368,1.803174,18.23179,9.124112,6.265311,5.342327,4.7651,4.147491,3.775506,1.824793,13.00767,3.627204,9.95514,3.866175,10.48919,3.597159,7.335766,12.4727,154.5377,0,0
19,7.071661,2.91163,1.809521,18.23046,9.137364,6.25474,5.315588,4.738579,4.138701,3.762141,1.826057,12.95973,3.67639,9.950439,3.87354,10.48679,3.599173,7.335427,12.47313,154.5418,0,0
20,7.071495,2.910043,1.815958,18.22788,9.152433,6.246019,5.29089,4.71477,4.13339,3.748853,1.827368,12.91204,3.724726,9.947145,3.879919,10.48662,3.602493,7.335048,12.47359,154.5466,0,0
21,7.0719,2.908656,1.822575,18.21912,9.169672,6.23855,5.267546,4.693566,4.131475,3.735569,1.828722,12.86944,3.772092,9.94581,3.885471,10.49203,3.60703,7.334628,12.47409,154.552,0,0
22,7.072963,2.907507,1.829446,18.19922,9.189458,6.23188,5.244978,4.674829,4.132913,3.722223,1.830114,12.83784,3.818368,9.947082,3.890325,10.50722,3.612686,7.334167,12.47461,154.5581,0,0
23,7.074731,2.906624,1.836633,18.16366,9.212188,6.225653,5.222703,4.658397,4.137694,3.708738,1.831537,12.82365,3.863432,9.951701,3.894583,10.53716,3.619351,7.333662,12.47515,154.5647,0,0
24,7.077225,2.906019,1.844187,18.10909,9.238218,6.219599,5.200325,4.644101,4.14584,3.695049,1.832982,12.83378,3.907168,9.960515,3.898327,10.58767,3.626908,7.333116,12.47573,154.572,0,0
25,7.078052,2.900077,1.841725,18.127,9.231061,6.26685,5.224092,4.652775,4.156794,3.692604,1.834599,13.63963,3.955117,9.956882,3.884819,10.95693,3.616695,7.33253,12.47632,154.5798,0,0
