EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:41 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.687708E-06,0,0,0,0,0,0,0,0,0,0.005140336,0,0,0,0,0,0,0,0,0,0,0
1986,1.892386E-06,0,0,0,0,0,0,0,0,0,0.003322632,0,0,0,0,0,0,0,0,0,0,0
1987,2.152078E-06,0,0,0,0,0,0,0,0,0,0.003433523,0,0,0,0,0,0,0,0,0,0,0
1988,2.546439E-06,0,0,0,0,0,0,0,0,0,0.004114761,0,0,0,0,0,0,0,0,0,0,0
1989,3.025765E-06,0,0,0,0,0,0,0,0,0,0.005336685,0,0,0,0,0,0,0,0,0,0,0
1990,3.414526E-06,0,0,0,0,0,0,0,0,0,0.01657993,0,0,0,0,0,0,0,0,0,0,0
1991,4.061566E-06,0,0,0,0,0,0,0,0,0,0.01380832,0,0,0,0,0,0,0,0,0,0,0
1992,5.040175E-06,0,0,0,0,0,0,0,0,0,0.01800394,0,0,0,0,0,0,0,0,0,0,0
1993,6.335337E-06,0,0,0,0,0,0,0,0,0,0.02219504,0,0,0,0,0,0,0,0,0,0,0
1994,7.823503E-06,0,0,0,0,0,0,0,0,0,0.02081734,0,0,0,0,0,0,0,0,0,0,0
1995,9.517755E-06,0,0,0,0,0,0,0,0,0,0.02360369,0,0,0,0,0,0,0,0,0,0,0
1996,1.097914E-05,0,0,0,0,0,0,0,0,0,0.02776876,0,0,0,0,0,0,0,0,0,0,0
1997,1.207134E-05,0,0,0,0,0,0,0,0,0,0.01912396,0,0,0,0,0,0,0,0,0,0,0
1998,1.257775E-05,0,0,0,0,0,0,0,0,0,0.02230045,0,0,0,0,0,0,0,0,0,0,0
1999,1.239146E-05,0,0,0,0,0,0,0,0,0,0.0176183,0,0,0,0,0,0,0,0,0,0,0
2000,1.160752E-05,0,0,0,0,0,0,0,0,0,0.01242567,0,0,0,0,0,0,0,0,0,0,0
2001,1.079097E-05,0,0,0,0,0,0,0,0,0,0.006840095,0,0,0,0,0,0,0,0,0,0,0
2002,1.068102E-05,0,0,0,0,0,0,0,0,0,0.006475041,0,0,0,0,0,0,0,0,0,0,0
2003,1.023439E-05,0,0,0,0,0,0,0,0,0,0.003167919,0,0,0,0,0,0,0,0,0,0,0
2004,9.758062E-06,0,0,0,0,0,0,0,0,0,0.003786469,0,0,0,0,0,0,0,0,0,0,0
2005,9.169978E-06,0,0,0,0,0,0,0,0,0,0.003794635,0,0,0,0,0,0,0,0,0,0,0
2006,8.868876E-06,0,0,0,0,0,0,0,0,0,0.004792669,0,0,0,0,0,0,0,0,0,0,0
2007,8.582799E-06,0,0,0,0,0,0,0,0,0,0.005999539,0,0,0,0,0,0,0,0,0,0,0
2008,7.923636E-06,0,0,0,0,0,0,0,0,0,0.006028485,0,0,0,0,0,0,0,0,0,0,0
2009,7.109196E-06,0,0,0,0,0,0,0,0,0,0.005607905,0,0,0,0,0,0,0,0,0,0,0
2010,6.606793E-06,0,0,0,0,0,0,0,0,0,0.005587971,0,0,0,0,0,0,0,0,0,0,0
2011,6.32802E-06,0,0,0,0,0,0,0,0,0,0.009768997,0,0,0,0,0,0,0,0,0,0,0
2012,6.558219E-06,0,0,0,0,0,0,0,0,0,0.0108873,0,0,0,0,0,0,0,0,0,0,0
2013,6.669291E-06,0,0,0,0,0,0,0,0,0,0.007409278,0,0,0,0,0,0,0,0,0,0,0
2014,6.680904E-06,0,0,0,0,0,0,0,0,0,0.01079172,0,0,0,0,0,0,0,0,0,0,0
2015,6.768907E-06,0,0,0,0,0,0,0,0,0,0.008729874,0,0,0,0,0,0,0,0,0,0,0
2016,6.826286E-06,0,0,0,0,0,0,0,0,0,0.01219152,0,0,0,0,0,0,0,0,0,0,0
2017,6.617933E-06,0,0,0,0,0,0,0,0,0,0.01109697,0,0,0,0,0,0,0,0,0,0,0
