EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:40 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,7.082762,2.972072,1.833641,18.03355,8.612414,6.506626,5.559168,4.822763,4.295474,3.836453,1.814259,13.25214,3.270074,9.964028,3.796657,10.88348,3.647179,7.324545,12.46964,154.7048,0,0
1986,7.097181,2.937461,1.892701,17.18933,8.237142,6.291968,5.348381,4.763055,4.160578,3.76516,1.825373,12.99272,3.683013,9.965157,3.883611,10.50469,3.601091,7.316759,12.47289,154.8159,0,0
1987,7.105487,2.905273,1.936178,17.78363,8.42209,6.178003,5.31978,4.645616,4.131948,3.688223,1.842743,13.59696,4.173372,9.909098,3.875266,10.9442,3.622878,7.306207,12.48063,154.9962,0,0
1988,7.122021,2.761162,1.953163,16.98187,8.026999,6.409061,5.376601,4.75662,4.131638,3.722855,1.864178,11.83986,4.445733,9.957419,4.036713,10.4821,3.581066,7.314323,12.49012,154.8811,0,0
1989,7.074362,2.695633,1.964079,18.10835,8.431191,6.43654,5.592426,4.842097,4.259025,3.768388,1.893712,12.12885,4.283141,9.936341,4.00996,10.6244,3.638139,7.311945,12.50364,154.9126,0,0
1990,7.13187,2.656037,2.042825,17.49399,8.935618,6.225964,5.567276,4.949967,4.279122,3.826065,1.952005,12.01011,4.133313,10.01515,3.802275,10.65559,3.646857,7.313197,12.51938,154.8853,0,0
1991,7.177343,2.659625,2.14237,17.6894,8.38569,6.44776,5.300374,4.867967,4.303965,3.797325,2.018677,12.54122,4.098939,10.09944,3.766197,10.69009,3.618233,7.308109,12.53686,154.9692,0,0
1992,7.181772,2.633087,2.186897,16.89409,8.456682,6.126659,5.344471,4.594521,4.212549,3.813914,2.073948,12.4677,4.063591,10.11577,3.74624,10.74267,3.618726,7.310717,12.55561,154.9832,0,0
1993,7.214708,2.584083,2.226557,17.76147,8.416181,6.271893,5.036188,4.611313,3.961317,3.775547,2.126868,12.49808,4.033127,10.14945,3.620809,10.78147,3.618223,7.303844,12.57287,155.0798,0,0
1994,7.234066,2.51355,2.237793,18.34727,8.574062,6.130637,5.167031,4.356902,4.022466,3.655064,2.167855,12.73361,4.018036,10.2307,3.531902,10.80776,3.617761,7.300663,12.5914,155.1504,0,0
1995,7.227688,2.354215,2.199188,16.84435,8.038722,6.269736,5.133144,4.593513,3.90225,3.699248,2.172384,12.66037,3.930656,10.2553,3.54787,10.8461,3.648681,7.290493,12.60712,155.319,0,0
1996,7.20762,2.215678,2.081707,18.11836,8.550313,6.150642,5.185989,4.495709,4.078391,3.695203,2.172155,12.91943,3.804106,10.30398,3.51845,10.84996,3.667053,7.300273,12.61583,155.2054,0,0
1997,7.217226,2.095538,2.043097,18.10281,9.07327,6.208967,5.147895,4.52765,3.966997,3.768993,2.1595,12.857,3.810664,10.27052,3.626328,10.85652,3.681643,7.310238,12.62108,155.0303,0,0
1998,7.207649,2.006059,2.055525,18.23124,8.97463,6.441511,5.212456,4.534835,4.031885,3.783087,2.136582,12.6167,3.801054,10.19008,3.737476,10.8328,3.687546,7.318189,12.62178,154.8823,0,0
1999,7.174795,1.96045,2.139553,18.04207,8.847741,6.286469,5.263393,4.482323,3.998857,3.821195,2.110753,12.71095,3.748282,10.1314,3.892696,10.83643,3.704391,7.322351,12.61766,154.8066,0,0
2000,7.17246,1.960155,2.278779,16.97977,8.30412,6.217255,5.098145,4.553398,3.991414,3.84018,2.075027,12.63174,3.787748,10.03693,4.078539,10.83933,3.700401,7.310952,12.60816,154.9732,0,0
2001,7.181392,1.97752,2.22497,17.81485,8.452852,6.240916,5.112932,4.470856,4.095128,3.85852,2.022936,12.84522,3.75987,9.998406,3.98628,10.82652,3.718276,7.315168,12.59778,154.9725,0,0
2002,7.189118,1.983966,2.200636,17.56518,8.854331,6.125592,5.154844,4.47427,4.035941,3.907886,1.972034,12.76143,3.685685,10.00311,4.015833,10.85352,3.722828,7.321317,12.58882,154.8805,0,0
2003,7.172672,1.977575,2.115486,19.00661,9.186855,6.315083,5.011676,4.492219,4.034114,3.918123,1.92316,12.81881,3.577695,9.995198,3.91684,10.80926,3.736032,7.33286,12.58124,154.7215,0,0
2004,7.189627,1.973695,2.148991,18.1202,8.967984,6.310675,5.182047,4.395299,4.097901,3.937641,1.879639,12.94301,3.637003,9.990729,3.840054,10.81155,3.751451,7.336184,12.56971,154.6174,0,0
2005,7.173355,1.994258,2.173144,17.76213,8.359744,6.410055,5.167758,4.550994,4.025943,3.994604,1.846477,12.88988,3.659115,10.01339,3.78452,10.79943,3.758972,7.328521,12.55981,154.7584,0,0
2006,7.189381,1.987065,2.093169,16.68521,8.81424,6.107024,5.291028,4.566426,4.186808,3.971228,1.817661,13.03145,3.61376,10.05497,3.798152,10.89554,3.768686,7.337954,12.55041,154.6329,0,0
2007,7.148621,1.974837,2.049791,18.28802,8.602342,6.340145,5.021667,4.657688,4.147826,3.979045,1.795292,12.88002,3.591603,10.03903,3.825756,10.75631,3.752726,7.340467,12.54053,154.595,0,0
2008,7.150765,1.986793,2.123521,17.85455,8.849829,6.136465,5.160233,4.379993,4.174559,3.922337,1.784716,12.9508,3.651646,10.00531,3.817388,10.78459,3.766239,7.337168,12.53106,154.6332,0,0
2009,7.140938,1.993861,2.167094,17.93375,8.404736,6.268465,5.015357,4.521953,3.953525,3.934269,1.769409,12.83494,3.662904,10.0011,3.780463,10.73804,3.811558,7.332027,12.52154,154.7336,0,0
2010,7.146099,2.07896,2.243191,17.31342,8.319267,6.165972,5.167496,4.433627,4.109514,3.845438,1.771908,12.98782,3.730831,10.00712,3.713402,10.76277,3.760462,7.325833,12.51339,154.8445,0,0
2011,7.158082,2.17435,2.197676,17.94699,8.313135,6.183982,5.070996,4.555492,4.024573,3.880371,1.791359,12.94021,3.689225,10.04977,3.559787,10.73061,3.727264,7.330822,12.51314,154.8072,0,0
2012,7.177511,2.213629,2.173638,17.39421,8.732657,6.087947,5.044268,4.433465,4.083722,3.841265,1.809763,13.15563,3.648942,10.09463,3.580857,10.72863,3.713951,7.332811,12.51582,154.7617,0,0
2013,7.172254,2.221952,2.220454,17.94567,8.675979,6.190027,4.935712,4.388935,3.942089,3.837005,1.823102,13.10286,3.616631,10.07915,3.601259,10.80376,3.71109,7.328211,12.51942,154.8112,0,0
2014,7.149689,2.230331,2.221118,17.6615,8.578888,6.186656,5.068666,4.348357,3.938779,3.804765,1.837153,13.10252,3.571048,10.0844,3.55495,10.75519,3.691737,7.329741,12.52335,154.8113,0,0
2015,7.153517,2.255755,2.226114,17.99072,8.614095,6.13788,5.122026,4.50181,3.903538,3.807609,1.852704,12.89172,3.588013,10.10225,3.550133,10.74591,3.687902,7.326491,12.52734,154.8603,0,0
2016,7.174255,2.256806,2.217495,18.22242,8.899436,6.180912,5.039351,4.50774,3.988823,3.772701,1.867626,13.28254,3.556488,10.12387,3.532607,10.77136,3.700421,7.333369,12.53078,154.721,0,0
2017,7.126093,2.245246,2.2616,16.9247,8.650598,6.208469,5.01425,4.389175,3.948169,3.757188,1.877681,13.26208,3.642995,10.10041,3.548365,10.78659,3.704573,7.334409,12.53381,154.7021,0,0
