EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:40 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.008494069,0.03628576,0.01864508,0.2806931,0.96716,0.7405276,0.3038221,0.1073135,0.03953375,0.03099582,0.2715005,0.00393399,0.2158399,0.00122283,0.01269905,0.008276756,0.1513945,0.2713147,14.54594,13.56266,8.596046,12.9741
2,0.00858707,0.03647263,0.01883475,0.4487146,0.9922875,0.7294915,0.2936979,0.1051493,0.03892386,0.03093049,0.2714995,0.00359779,0.2123165,0.001224818,0.01271694,0.00821969,0.152977,0.2713316,14.54524,13.49731,8.590929,12.9684
3,0.008690113,0.03661267,0.01905232,0.3755828,1.005339,0.7209312,0.2850852,0.1029077,0.03836838,0.03085098,0.2715066,0.00330772,0.2091224,0.001227964,0.01275357,0.008173972,0.1545918,0.2714984,14.54472,13.53028,8.597591,12.97029
4,0.008778992,0.03679315,0.01926176,0.4322319,1.026278,0.714156,0.2775978,0.1005885,0.0378513,0.03075168,0.2715166,0.003055793,0.2059957,0.001230575,0.01278401,0.008134018,0.1561491,0.271749,14.54435,13.51177,8.596557,12.96913
5,0.008861558,0.03691582,0.01946302,0.3716824,1.037122,0.7090603,0.2710956,0.09824135,0.03737931,0.0306431,0.2715304,0.002837878,0.2029226,0.00123247,0.01281037,0.008105126,0.1577145,0.2721282,14.54428,13.5391,8.599949,12.97247
6,0.00892999,0.03704416,0.01963621,0.3279458,1.040544,0.7052867,0.2653695,0.09587239,0.03694654,0.03052512,0.2715493,0.002651758,0.1997783,0.001233842,0.01282137,0.00808855,0.1592586,0.2726187,14.54453,13.55628,8.600155,12.97533
7,0.009002074,0.03719865,0.01980468,0.3634424,1.049199,0.7024422,0.2602149,0.09347235,0.03654422,0.03039495,0.2715701,0.002497944,0.1967186,0.001235254,0.01283139,0.00807916,0.1607339,0.2731376,14.54449,13.54145,8.597279,12.97393
8,0.009079869,0.03732228,0.01997215,0.334244,1.053426,0.7004794,0.2555637,0.09106284,0.03617606,0.03025861,0.2715942,0.002375028,0.1937648,0.001236748,0.01284342,0.008086794,0.162179,0.2737048,14.5443,13.55252,8.598009,12.97445
9,0.009163416,0.03746963,0.02014371,0.3911703,1.067529,0.6990821,0.2512635,0.08862901,0.03583336,0.03011213,0.2716194,0.00228255,0.1909458,0.00123838,0.01285902,0.008111579,0.1635396,0.274257,14.5438,13.52975,8.595577,12.97183
10,0.009252319,0.03758488,0.02032031,0.3606361,1.077782,0.6983051,0.2473025,0.08619341,0.03552198,0.02996248,0.271648,0.002218941,0.1882614,0.001240181,0.01287914,0.008163732,0.1648703,0.2748334,14.54327,13.5422,8.597587,12.97237
11,0.009332948,0.03769619,0.02047942,0.3279074,1.084168,0.6980139,0.2436125,0.08375529,0.03523942,0.02980973,0.2716802,0.002182032,0.1855744,0.001241512,0.01289066,0.00824747,0.1661584,0.2754373,14.54292,13.55339,8.598236,12.97377
12,0.009422274,0.03784276,0.02064839,0.4023276,1.105827,0.6979008,0.2400733,0.08129399,0.03497591,0.02964834,0.2717128,0.002172043,0.1830429,0.001243073,0.01290822,0.008355455,0.1673422,0.2759773,14.54224,13.52181,8.595102,12.97082
13,0.009524602,0.03794046,0.02089597,0.4153401,1.130875,0.7091004,0.2440571,0.08121406,0.03542339,0.02975853,0.2719,0.00216786,0.173935,0.001244669,0.01282471,0.008731825,0.1694122,0.2764821,14.54136,13.51813,8.596537,12.96967
14,0.009621885,0.03802269,0.02114427,0.410019,1.154513,0.7199572,0.2479599,0.08126403,0.03577098,0.02987521,0.2720909,0.002166141,0.1655933,0.001246016,0.01275138,0.009126575,0.1715541,0.2769828,14.54063,13.52107,8.598125,12.97032
15,0.009715985,0.0381012,0.02139244,0.4202495,1.175586,0.7303824,0.2517994,0.08142274,0.03602749,0.02999834,0.2722856,0.002165913,0.1579425,0.001247057,0.01268644,0.009534996,0.1737736,0.2774702,14.53999,13.51844,8.598652,12.97097
16,0.009808325,0.03817261,0.02163898,0.4042221,1.192564,0.7405205,0.2556059,0.08167977,0.03620252,0.03012855,0.272485,0.002166378,0.150916,0.001247938,0.0126286,0.009954516,0.1760992,0.2779578,14.53946,13.5246,8.599796,12.97257
17,0.00989129,0.03823813,0.02186574,0.3185152,1.190673,0.7509347,0.2594283,0.08203297,0.03630624,0.03026839,0.2726921,0.002166144,0.1443864,0.001248762,0.01256839,0.01038329,0.1785752,0.2784893,14.53936,13.55279,8.601891,12.97757
18,0.009981574,0.03841676,0.02209856,0.342601,1.191487,0.7602144,0.2631863,0.08244811,0.03633412,0.03041025,0.2729081,0.00216709,0.1384109,0.001250978,0.01251801,0.0108003,0.1811391,0.2789828,14.53899,13.53454,8.598793,12.97598
19,0.01007856,0.0385873,0.02233808,0.3318718,1.191637,0.7683293,0.2669131,0.08292546,0.03629397,0.03055725,0.2731291,0.002166097,0.132945,0.00125285,0.01247763,0.01119922,0.1838404,0.2794502,14.53827,13.53155,8.598866,12.9749
20,0.01017523,0.03876095,0.02257476,0.326019,1.190141,0.7760221,0.2706161,0.08345746,0.03618909,0.03070934,0.273355,0.002161385,0.1279099,0.001253979,0.01244139,0.01157273,0.1866901,0.2799008,14.53737,13.52762,8.599074,12.97404
21,0.01027284,0.03893381,0.0228088,0.3161533,1.186925,0.7839801,0.274305,0.08403914,0.03602297,0.03086726,0.2735862,0.00215174,0.1232717,0.001254175,0.01240942,0.01190984,0.1897069,0.2803405,14.53636,13.52592,8.599623,12.97367
22,0.01039661,0.03916632,0.0230891,0.48536,1.211108,0.7925015,0.2778648,0.08463129,0.03578566,0.03102128,0.2738178,0.002138094,0.1191443,0.001254488,0.0124026,0.0121792,0.1927953,0.2806401,14.53468,13.45391,8.594872,12.96818
23,0.01053596,0.03934844,0.0234094,0.4075676,1.219411,0.8016683,0.2814896,0.08528275,0.03550043,0.03118875,0.2740594,0.002118516,0.1154629,0.001255034,0.01241736,0.01239827,0.1961633,0.2809713,14.53319,13.48579,8.602617,12.97005
24,0.01064044,0.03953658,0.0236898,0.3601789,1.217704,0.81221,0.2851395,0.08597923,0.03516509,0.03136614,0.2743088,0.00208807,0.1119647,0.001253135,0.01241413,0.01255375,0.1997702,0.2813612,14.53232,13.50322,8.605047,12.97332
25,0.01073665,0.03982122,0.02410167,0.3309052,1.210303,0.8181503,0.286216,0.08631951,0.03478475,0.03145407,0.2745551,0.001854591,0.108329,0.001251023,0.01246565,0.01227954,0.2046555,0.2817766,14.53163,13.51224,8.605266,12.97563
