EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:41 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

timestep,value
1,0.8142937
2,0.8027358
3,0.7918727
4,0.783501
5,0.7755853
6,0.7684131
7,0.76266
8,0.7572131
9,0.7531863
10,0.7492069
11,0.7454225
12,0.7431399
13,0.5030949
14,0.5025111
15,0.502281
16,0.5022481
17,0.5018094
18,0.5018928
19,0.5019923
20,0.5022895
21,0.5029086
22,0.5055047
23,0.5074905
24,0.5096949
25,0.602187
26,0.602426
27,0.6035089
28,0.6050186
29,0.6054708
30,0.6067665
31,0.6075849
32,0.6103258
33,0.6113327
34,0.6138407
35,0.615069
36,0.6155439
37,0.760644
38,0.7571209
39,0.7522596
40,0.7478971
41,0.7416421
42,0.735493
43,0.7280112
44,0.7216167
45,0.7169797
46,0.7145619
47,0.7111611
48,0.7079994
49,0.7136298
50,0.7106896
51,0.7088939
52,0.707503
53,0.7075613
54,0.7135484
55,0.7223816
56,0.7322536
57,0.7399988
58,0.7471728
59,0.752494
60,0.7561024
61,0.6559346
62,0.6625856
63,0.6680042
64,0.6725029
65,0.6745526
66,0.6767902
67,0.6774045
68,0.6777035
69,0.6789518
70,0.6795253
71,0.6797704
72,0.6796923
73,0.6236783
74,0.6255387
75,0.6259452
76,0.6254323
77,0.6266612
78,0.6273564
79,0.6287234
80,0.6298372
81,0.6314765
82,0.6331673
83,0.6375927
84,0.6401086
85,0.5018365
86,0.5062978
87,0.509991
88,0.5139869
89,0.518231
90,0.5221812
91,0.5254173
92,0.5282411
93,0.5310917
94,0.5329893
95,0.5348718
96,0.5362675
97,0.4694608
98,0.4716981
99,0.4728082
100,0.4738501
101,0.4751856
102,0.4766897
103,0.4787182
104,0.4800748
105,0.4814045
106,0.4830668
107,0.4853518
108,0.4869156
109,0.4517675
110,0.4546425
111,0.457449
112,0.4607756
113,0.4631583
114,0.4648636
115,0.4663531
116,0.4678423
117,0.4693467
118,0.4709697
119,0.4726749
120,0.4743747
121,0.6374086
122,0.6375077
123,0.6376591
124,0.6380537
125,0.6376814
126,0.6375995
127,0.6372819
128,0.6369188
129,0.6366556
130,0.6357606
131,0.6348162
132,0.634183
133,0.544936
134,0.5456972
135,0.5474504
136,0.549449
137,0.5512989
138,0.5532105
139,0.5545158
140,0.5558813
141,0.557574
142,0.5595561
143,0.5612227
144,0.5621079
145,0.6357059
146,0.6342873
147,0.6319524
148,0.6287355
149,0.624361
150,0.6205524
151,0.6170916
152,0.6133481
153,0.6093183
154,0.6048751
155,0.6002372
156,0.5961159
157,0.6714444
158,0.6660202
159,0.6617287
160,0.6576534
161,0.6538535
162,0.650391
163,0.6479623
164,0.6451332
165,0.6426061
166,0.6415101
167,0.6403964
168,0.639089
169,0.5287433
170,0.5282904
171,0.5273238
172,0.5259684
173,0.5244519
174,0.5234798
175,0.5221182
176,0.5212669
177,0.5199728
178,0.5190433
179,0.5186548
180,0.5184836
181,0.4247696
182,0.425458
183,0.4258897
184,0.4262566
185,0.4275215
186,0.4284939
187,0.4292777
188,0.4299345
189,0.4303573
190,0.4312316
191,0.4314999
192,0.4318762
193,0.5171357
194,0.5158097
195,0.5144098
196,0.5130829
197,0.512219
198,0.5122445
199,0.5124579
200,0.5133709
201,0.5140762
202,0.5154934
203,0.5165718
204,0.5168977
205,0.4565752
206,0.4577639
207,0.4582012
208,0.4585339
209,0.4585467
210,0.4579037
211,0.4570282
212,0.4560885
213,0.454711
214,0.4532109
215,0.4513981
216,0.4496238
217,0.464785
218,0.4621733
219,0.4595425
220,0.4569279
221,0.4543511
222,0.4524362
223,0.451082
224,0.450193
225,0.449525
226,0.4492468
227,0.4490989
228,0.4487683
229,0.4871646
230,0.4843287
231,0.480625
232,0.4764789
233,0.4733944
234,0.4702395
235,0.4666167
236,0.4626686
237,0.4585195
238,0.4544288
239,0.4504254
240,0.4478512
241,0.455619
242,0.454081
243,0.4533564
244,0.4531142
245,0.4538693
246,0.4545774
247,0.4559087
248,0.4577663
249,0.459801
250,0.4615512
251,0.4630343
252,0.4645762
253,0.4886623
254,0.4887842
255,0.4889666
256,0.4891504
257,0.4894162
258,0.4890902
259,0.4867664
260,0.4845392
261,0.4822226
262,0.4797967
263,0.4773643
264,0.4749755
265,0.4511951
266,0.4491943
267,0.446875
268,0.4441797
269,0.4418423
270,0.4394447
271,0.4379272
272,0.4374925
273,0.437625
274,0.4377629
275,0.4377062
276,0.4374701
277,0.3814458
278,0.3808825
279,0.3800698
280,0.3795194
281,0.3791507
282,0.3790131
283,0.3793555
284,0.3802342
285,0.3807515
286,0.3808603
287,0.3808476
288,0.3805664
289,0.4608545
290,0.4583406
291,0.4561828
292,0.4540005
293,0.4518184
294,0.4494426
295,0.4468027
296,0.4446402
297,0.4433217
298,0.4420748
299,0.4412719
300,0.4406046
301,0.4065715
302,0.4075094
303,0.4086574
304,0.4100985
305,0.4117019
306,0.412964
307,0.415069
308,0.4169641
309,0.4189869
310,0.420356
311,0.4212562
312,0.4219284
313,0.3960787
314,0.3972636
315,0.3979867
316,0.3982473
317,0.3983571
318,0.398472
319,0.3991879
320,0.3999471
321,0.4009989
322,0.40195
323,0.4027586
324,0.4030321
325,0.3488749
326,0.3497922
327,0.3509094
328,0.3518808
329,0.3525542
330,0.3529385
331,0.3535622
332,0.3540181
333,0.3542854
334,0.3541319
335,0.3538442
336,0.3536176
337,0.3181963
338,0.3183658
339,0.3188038
340,0.3193727
341,0.3200103
342,0.3206412
343,0.3213739
344,0.3220029
345,0.3225055
346,0.3231522
347,0.323861
348,0.3244412
349,0.3821773
350,0.3821424
351,0.381995
352,0.3816045
353,0.3811082
354,0.3808235
355,0.3805573
356,0.3802041
357,0.3799832
358,0.3801073
359,0.3805644
360,0.3812799
361,0.4351047
362,0.4359607
363,0.4369816
364,0.4375097
365,0.4376493
366,0.4374996
367,0.437448
368,0.4374158
369,0.4374914
370,0.437772
371,0.4377663
372,0.4374746
373,0.4235046
374,0.4239094
375,0.4233729
376,0.4225338
377,0.4216326
378,0.4206976
379,0.4197136
380,0.4191662
381,0.4186489
382,0.418016
383,0.4170946
384,0.4158486
385,0.3805637
386,0.3794947
387,0.3786369
388,0.3780198
389,0.3776066
390,0.3772635
391,0.3767695
392,0.3761806
393,0.3757237
394,0.3750957
395,0.3745647
396,0.3742691
