EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:41 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.465323
1986,1.473797
1987,1.481406
1988,1.484488
1989,1.484568
1990,1.490684
1991,1.504327
1992,1.515134
1993,1.529374
1994,1.540767
1995,1.557057
1996,1.549326
1997,1.539577
1998,1.526999
1999,1.521893
2000,1.534345
2001,1.530074
2002,1.525658
2003,1.508915
2004,1.504558
2005,1.506064
2006,1.496524
2007,1.490815
2008,1.490575
2009,1.494929
2010,1.500006
2011,1.500071
2012,1.49941
2013,1.503941
2014,1.505876
2015,1.505946
2016,1.498076
2017,1.498441
