EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:41 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.957478
1986,3.127748
1987,3.017174
1988,2.982877
1989,2.947938
1990,2.989617
1991,3.028836
1992,3.107878
1993,3.146781
1994,3.163818
1995,3.12632
1996,3.161581
1997,3.134554
1998,3.120099
1999,3.190718
2000,3.241467
2001,3.19412
2002,3.163434
2003,3.197589
2004,3.180068
2005,3.165268
2006,3.169878
2007,3.201147
2008,3.224542
2009,3.200767
2010,3.104625
2011,3.145701
2012,3.191434
2013,3.217613
2014,3.157729
2015,3.133822
2016,3.181137
2017,3.277781
