EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:34:41 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.121028,0.6485106,0.3344773,1.505427,1.342127,1.751929,2.068681,1.524451,1.366116,0.8674824,0.3209617,3.077144,0.8031847,1.434518,1.307414,1.573617,0.8169792,2.177382,2.432028,45.90389,186.4267,0
1986,1.122128,0.6580672,0.3045456,1.404508,1.322142,1.490546,1.637575,1.170797,1.074208,0.7543247,0.3139593,2.70608,1.276582,1.428119,1.414292,1.146905,0.75584,2.172306,2.433095,45.92551,186.3985,0
1987,1.120471,0.6238639,0.2258408,1.761386,1.347892,1.569151,1.72739,1.221427,1.119996,0.776572,0.3141327,3.462114,1.288063,1.368434,1.330896,1.608085,0.682653,2.164072,2.435045,45.95545,186.3364,0
1988,1.121403,0.5920964,0.3329124,1.285317,1.34136,1.708439,1.827175,1.28199,1.138658,0.784745,0.3163388,1.438731,1.238388,1.387813,1.613474,1.148614,0.7383806,2.182941,2.437826,45.94307,186.3485,0
1989,1.136993,0.5755301,0.2041494,1.629941,1.364907,1.670036,1.967448,1.385161,1.245289,0.8218066,0.3203689,1.821004,0.86331,1.38544,1.466991,1.226424,0.7246011,2.240038,2.441244,45.93499,186.3222,0
1990,1.148465,0.5661993,0.1859941,1.503423,1.335049,1.629901,1.836672,1.409297,1.260626,0.8308146,0.3608613,1.630748,0.9392845,1.507856,1.250215,1.285468,0.7101743,2.316763,2.444728,45.93447,186.3217,0
1991,1.155953,0.5696922,0.1916749,1.452541,1.331475,1.598136,1.805284,1.252265,1.193926,0.8059079,0.35049,2.269866,0.9737101,1.619851,1.407843,1.350128,0.7423572,2.375832,2.448239,45.9884,186.2985,0
1992,1.171425,0.569813,0.2007154,1.525915,1.333059,1.47019,1.684152,1.238057,1.10673,0.8031814,0.3651181,2.162096,0.9562985,1.656302,1.387795,1.406705,0.7937464,2.41962,2.451771,45.94367,186.2605,0
1993,1.193258,0.5826399,0.2174835,1.456948,1.31483,1.468124,1.591242,1.136593,1.081913,0.7700805,0.3800216,2.197546,0.943992,1.700065,1.204916,1.456455,0.8168614,2.456017,2.455357,46.00846,186.2402,0
1994,1.216312,0.5910397,0.240911,1.475412,1.333649,1.438063,1.585854,1.118218,1.050799,0.7809207,0.374421,2.42844,0.9420231,1.81177,1.190039,1.494004,0.8407745,2.469321,2.458982,46.03712,186.2073,0
1995,1.237314,0.5969195,0.2643692,1.263442,1.326532,1.511901,1.67214,1.232406,1.131582,0.8020077,0.3839235,2.357025,0.8292391,1.86064,1.179875,1.539124,0.9627628,2.451908,2.460427,46.06414,186.159,0
1996,1.262089,0.5973819,0.2406051,1.678049,1.368675,1.449933,1.6137,1.158516,1.119624,0.8277618,0.3995965,2.658446,0.8618825,1.931684,1.256981,1.533098,0.9540363,2.422086,2.461804,46.00592,186.1632,0
1997,1.280338,0.612179,0.2664198,1.555745,1.356069,1.549237,1.613196,1.169937,1.117577,0.8604741,0.3682055,2.573455,0.9404209,1.888366,1.317483,1.544608,0.9821922,2.379689,2.462334,45.96791,186.2128,0
1998,1.296135,0.6137149,0.347132,1.537865,1.365482,1.585911,1.71462,1.185557,1.157455,0.8831999,0.3792609,2.324867,0.8679997,1.778136,1.377795,1.515521,0.9890249,2.341492,2.461634,45.9271,186.2606,0
1999,1.301602,0.624037,0.4009674,1.682733,1.345112,1.49235,1.601131,1.185324,1.143471,0.8974342,0.3622048,2.456593,0.7708681,1.688375,1.471943,1.513356,1.011696,2.308945,2.459435,45.91635,186.2915,0
2000,1.30008,0.6465321,0.360356,1.453696,1.323374,1.416714,1.588374,1.176304,1.213189,0.9086576,0.34317,2.345019,0.8272547,1.547147,1.547877,1.512619,0.9852163,2.284575,2.456339,45.9874,186.2746,0
2001,1.295706,0.6426914,0.3750759,1.860147,1.372311,1.465704,1.60263,1.183859,1.179003,0.9529464,0.3233616,2.60819,0.8902969,1.493632,1.38548,1.501568,1.040786,2.265212,2.454544,45.93151,186.2531,0
2002,1.293686,0.6279225,0.3596493,1.53336,1.356053,1.476761,1.573521,1.171682,1.20429,0.9528057,0.3217723,2.472235,0.7449038,1.491999,1.459867,1.52499,1.018854,2.247752,2.453595,45.92759,186.2857,0
2003,1.305505,0.6382832,0.3811419,2.097441,1.383027,1.465979,1.584662,1.148861,1.203716,0.9691827,0.3109807,2.571502,0.796407,1.485884,1.327162,1.479349,1.058905,2.238926,2.451944,45.85847,186.3213,0
2004,1.296864,0.6506546,0.3656248,1.486922,1.32462,1.517895,1.609607,1.225532,1.240632,0.9743753,0.3129028,2.659418,0.827404,1.485242,1.195599,1.472255,1.065007,2.215693,2.449547,45.90601,186.3896,0
2005,1.289662,0.6466527,0.3810468,1.937854,1.36513,1.47042,1.649961,1.204049,1.292136,0.9833387,0.312925,2.65909,0.7863955,1.53583,1.240657,1.447498,1.056653,2.197955,2.4471,45.86731,186.3515,0
2006,1.283253,0.6566977,0.4012247,1.778049,1.352139,1.487057,1.619216,1.307415,1.283468,0.9871996,0.3159775,2.73448,0.8077126,1.568748,1.302531,1.569112,1.084454,2.179428,2.445669,45.83789,186.3837,0
2007,1.287445,0.6629665,0.4279501,1.731807,1.348013,1.45288,1.625226,1.188275,1.271954,0.9600904,0.3197037,2.651632,0.8344247,1.552629,1.360399,1.416242,1.075885,2.159376,2.443765,45.85424,186.4035,0
2008,1.283093,0.6577057,0.4271059,1.646508,1.332182,1.413001,1.570029,1.202687,1.156902,0.9475784,0.3198945,2.642186,0.8255661,1.503874,1.244325,1.422215,1.044827,2.146566,2.442012,45.87334,186.41,0
2009,1.274341,0.6726294,0.4672861,1.620349,1.33508,1.4431,1.568372,1.163672,1.208945,0.9036963,0.3187738,2.583041,0.8057656,1.506514,1.253011,1.376337,1.162341,2.13331,2.439512,45.90562,186.389,0
2010,1.25828,0.6572035,0.3962713,1.581777,1.343435,1.459148,1.621621,1.216887,1.194489,0.9165208,0.3187931,2.712138,0.8586858,1.512304,1.131729,1.369583,0.9172964,2.129779,2.439097,45.93031,186.3648,0
2011,1.251864,0.6787369,0.4046659,1.713303,1.350304,1.433903,1.59225,1.207199,1.202651,0.9019888,0.331662,2.729499,0.8051078,1.58258,1.103763,1.383728,0.943706,2.143097,2.440317,45.90126,186.3537,0
2012,1.245883,0.6556832,0.3905656,1.506608,1.332417,1.399121,1.559409,1.162203,1.168737,0.9014317,0.3354436,2.868779,0.7680296,1.628987,1.184479,1.37417,0.9565848,2.153886,2.44154,45.89493,186.3658,0
2013,1.252958,0.6597002,0.4289095,1.452419,1.323832,1.384959,1.539883,1.122822,1.122194,0.8851843,0.3246933,2.790731,0.7248301,1.616807,1.17015,1.458903,0.932605,2.163819,2.442116,45.92318,186.3596,0
2014,1.251797,0.6599246,0.4351937,1.5662,1.328491,1.425712,1.588736,1.157405,1.138495,0.8773871,0.3353984,2.878911,0.6927701,1.628072,1.125718,1.415161,0.927263,2.17257,2.442644,45.90648,186.3422,0
2015,1.253671,0.6655028,0.4492281,1.827369,1.346371,1.442108,1.644961,1.17581,1.140211,0.87564,0.3289222,2.642858,0.7728886,1.65523,1.152879,1.396047,0.9153752,2.186277,2.443671,45.91449,186.3276,0
2016,1.254855,0.6746317,0.5283145,1.688663,1.318791,1.435272,1.612478,1.163933,1.106604,0.8673969,0.3399667,2.981885,0.6934407,1.671513,1.131416,1.429254,0.939222,2.192034,2.444806,45.89316,186.3707,0
2017,1.258422,0.6726238,0.4590273,1.452384,1.30249,1.374269,1.579759,1.110822,1.088279,0.8513883,0.3366115,2.983761,0.9005079,1.652033,1.140632,1.447841,0.9599816,2.18517,2.444268,45.88157,186.372,0
