EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,3.365944,3.58864,3.842161,2.578538,2.745465,2.745465,2.911072,2.911072,2.911072,2.915865,3.448114,3.999328,3.950429,3.672642,3.732145,3.368635,3.368477,3.063362,2.180358,2.380188,1,1
1986,3.370436,3.602065,3.872131,2.577766,2.74601,2.74601,2.911619,2.911619,2.911619,2.923354,3.470403,4.004124,4.000837,3.681189,3.739088,3.3699,3.36973,3.063809,2.180317,2.380515,1,1
1987,3.374771,3.626904,3.920708,2.567935,2.746169,2.746169,2.911776,2.911776,2.911776,2.920509,3.505512,4.009368,4.05464,3.690999,3.746894,3.371144,3.370257,3.063883,2.180108,2.380584,1,1
1988,3.379197,3.661875,3.980048,2.564241,2.74756,2.74756,2.913171,2.913171,2.913171,2.936859,3.545743,4.014878,4.095422,3.699189,3.756554,3.373054,3.372248,3.065012,2.179959,2.381391,1,1
1989,3.377757,3.709179,4.033973,2.569808,2.748768,2.748768,2.914383,2.914383,2.914383,2.949201,3.595652,4.014735,4.11099,3.709175,3.755805,3.374258,3.3733,3.065979,2.17966,2.3821,1,1
1990,3.367504,3.769157,4.072864,2.584855,2.746767,2.746767,2.912376,2.912376,2.912376,2.961243,3.655026,4.00423,4.117728,3.692751,3.737906,3.3727,3.371165,3.064188,2.178953,2.380932,1,1
1991,3.342496,3.832331,4.117491,2.579443,2.744549,2.744549,2.910141,2.910141,2.910141,2.990608,3.712975,3.988617,4.125915,3.649823,3.705114,3.369647,3.368064,3.062211,2.178193,2.379595,1,1
1992,3.307971,3.896733,4.167853,2.568684,2.744517,2.744517,2.910104,2.910104,2.910104,3.014803,3.759397,3.968634,4.145819,3.605916,3.660486,3.367164,3.365732,3.062132,2.17766,2.379543,1,1
1993,3.27621,3.950873,4.198153,2.568506,2.744622,2.744622,2.910208,2.910208,2.910208,3.040578,3.795568,3.936986,4.163119,3.553175,3.605924,3.364694,3.363393,3.062172,2.177126,2.379591,1,1
1994,3.254278,3.99313,4.208786,2.573935,2.744562,2.744562,2.910145,2.910145,2.910145,3.044707,3.823533,3.898009,4.169492,3.497561,3.550188,3.362406,3.361258,3.062061,2.176568,2.379544,1,1
1995,3.240095,4.006861,4.205785,2.574548,2.744015,2.744015,2.909593,2.909593,2.909593,2.96778,3.829841,3.864381,4.164646,3.45038,3.499179,3.360118,3.359368,3.061533,2.176057,2.379211,1,1
1996,3.23128,4.017326,4.199955,2.578054,2.744944,2.744944,2.910527,2.910527,2.910527,2.891602,3.826396,3.844404,4.15322,3.415911,3.456861,3.359185,3.358559,3.062325,2.175922,2.37976,1,1
1997,3.228781,4.017171,4.182796,2.581918,2.744048,2.744048,2.909627,2.909627,2.909627,2.880702,3.820283,3.830328,4.143842,3.392553,3.424315,3.357669,3.357083,3.061542,2.175697,2.379237,1,1
1998,3.227792,4.0117,4.167522,2.580091,2.743775,2.743775,2.909352,2.909352,2.909352,2.89449,3.810499,3.819371,4.133496,3.376667,3.400261,3.356748,3.356292,3.061317,2.175677,2.379072,1,1
1999,3.220601,4.007521,4.171298,2.572081,2.744533,2.744533,2.910113,2.910113,2.910113,2.910434,3.798218,3.810177,4.120034,3.364927,3.37748,3.35655,3.356168,3.061992,2.175842,2.379511,1,1
2000,3.217245,4.005165,4.166618,2.572835,2.74578,2.74578,2.911367,2.911367,2.911367,2.910923,3.786943,3.780465,4.104987,3.359032,3.362204,3.356829,3.356382,3.063119,2.176181,2.380257,1,1
2001,3.21807,3.989,4.146362,2.577233,2.745457,2.745457,2.911046,2.911046,2.911046,2.939936,3.770475,3.749139,4.088922,3.35505,3.355391,3.356265,3.355938,3.062903,2.17645,2.380085,1,1
2002,3.21854,3.970374,4.128273,2.573505,2.745648,2.745648,2.911238,2.911238,2.911238,2.927451,3.752463,3.728018,4.073811,3.35133,3.352057,3.356092,3.355656,3.063124,2.176797,2.380197,1,1
2003,3.215756,3.958531,4.121822,2.575734,2.747087,2.747087,2.912686,2.912686,2.912686,2.917684,3.733933,3.70865,4.06158,3.349565,3.349118,3.356608,3.356247,3.064424,2.177225,2.381057,1,1
2004,3.221034,3.931912,4.086074,2.58385,2.746104,2.746104,2.911701,2.911701,2.911702,2.924192,3.713063,3.697343,4.034495,3.348065,3.354784,3.355842,3.35552,3.06363,2.177409,2.380499,1,1
2005,3.225368,3.908334,4.059116,2.583143,2.745235,2.745235,2.91083,2.91083,2.91083,2.952995,3.69493,3.684454,4.015888,3.345344,3.360354,3.355213,3.354819,3.062935,2.177622,2.37999,1,1
2006,3.223698,3.886578,4.05277,2.577098,2.745447,2.745447,2.911042,2.911042,2.911042,2.949095,3.673859,3.677878,4.010305,3.34383,3.360076,3.355165,3.354547,3.063167,2.177917,2.380113,1,1
