EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.453507
1986,1.448341
1987,1.444812
1988,1.430451
1989,1.425671
1990,1.45072
1991,1.478265
1992,1.490681
1993,1.499174
1994,1.508694
1995,1.512271
1996,1.511014
1997,1.517501
1998,1.518385
1999,1.510211
2000,1.502866
2001,1.500706
2002,1.494583
2003,1.484878
2004,1.48856
2005,1.493417
2006,1.489603
2007,1.482322
2008,1.466998
2009,1.463318
2010,1.470266
2011,1.476897
2012,1.478727
2013,1.476784
2014,1.481166
2015,1.490528
2016,1.491616
2017,1.489207
