EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

timestep,value
1,1.465937
2,1.464159
3,1.45609
4,1.454119
5,1.455496
6,1.454683
7,1.453045
8,1.451158
9,1.449284
10,1.447541
11,1.445975
12,1.444595
13,1.444841
14,1.445216
15,1.445715
16,1.4467
17,1.450241
18,1.449131
19,1.448935
20,1.449269
21,1.443736
22,1.451199
23,1.452503
24,1.452605
25,1.45173
26,1.450859
27,1.450167
28,1.449705
29,1.449521
30,1.445633
31,1.440365
32,1.436562
33,1.439797
34,1.443287
35,1.440293
36,1.43983
37,1.439618
38,1.438548
39,1.435054
40,1.430311
41,1.428431
42,1.426781
43,1.431152
44,1.42574
45,1.430472
46,1.425521
47,1.426682
48,1.427099
49,1.420673
50,1.424147
51,1.424715
52,1.424473
53,1.424143
54,1.424057
55,1.424349
56,1.425116
57,1.426282
58,1.42793
59,1.429928
60,1.432245
61,1.435281
62,1.43828
63,1.441236
64,1.444121
65,1.446926
66,1.449658
67,1.452345
68,1.454994
69,1.457639
70,1.460232
71,1.462753
72,1.465174
73,1.467697
74,1.470081
75,1.472284
76,1.474291
77,1.473095
78,1.483316
79,1.479993
80,1.482013
81,1.483149
82,1.48387
83,1.484441
84,1.484948
85,1.486057
86,1.485871
87,1.487686
88,1.488119
89,1.490657
90,1.491135
91,1.491692
92,1.492239
93,1.492805
94,1.493379
95,1.493969
96,1.494566
97,1.495566
98,1.49654
99,1.497454
100,1.498317
101,1.49913
102,1.496806
103,1.500281
104,1.498407
105,1.500778
106,1.501816
107,1.502326
108,1.502674
109,1.503234
110,1.503887
111,1.50466
112,1.505561
113,1.506586
114,1.50774
115,1.508931
116,1.510193
117,1.511461
118,1.51274
119,1.514025
120,1.515312
121,1.515777
122,1.516272
123,1.51214
124,1.50788
125,1.514389
126,1.508642
127,1.516102
128,1.514715
129,1.512726
130,1.510998
131,1.509424
132,1.508193
133,1.507833
134,1.507864
135,1.508236
136,1.508825
137,1.509513
138,1.51033
139,1.511155
140,1.51201
141,1.512883
142,1.51373
143,1.514526
144,1.515258
145,1.515568
146,1.515826
147,1.516037
148,1.516211
149,1.5164
150,1.51663
151,1.516948
152,1.517317
153,1.516116
154,1.521915
155,1.520754
156,1.520288
157,1.519826
158,1.519589
159,1.519458
160,1.519387
161,1.519382
162,1.519377
163,1.519413
164,1.519402
165,1.518646
166,1.513687
167,1.518344
168,1.514107
169,1.516321
170,1.516417
171,1.515665
172,1.514256
173,1.51411
174,1.508577
175,1.506733
176,1.504766
177,1.50734
178,1.507293
179,1.506217
180,1.504836
181,1.503899
182,1.50309
183,1.502497
184,1.502154
185,1.502061
186,1.502192
187,1.502433
188,1.502722
189,1.502993
190,1.50325
191,1.503455
192,1.503643
193,1.503386
194,1.500136
195,1.501849
196,1.502311
197,1.502247
198,1.502
199,1.501741
200,1.501559
201,1.50149
202,1.497359
203,1.489582
204,1.504814
205,1.501494
206,1.494885
207,1.500539
208,1.496495
209,1.493145
210,1.499375
211,1.496822
212,1.493568
213,1.486352
214,1.490886
215,1.491267
216,1.490164
217,1.488574
218,1.487034
219,1.485631
220,1.484544
221,1.483793
222,1.483354
223,1.483274
224,1.483513
225,1.484005
226,1.484478
227,1.484938
228,1.4854
229,1.485668
230,1.486
231,1.486421
232,1.486921
233,1.487487
234,1.488105
235,1.488753
236,1.489414
237,1.490065
238,1.490695
239,1.491298
240,1.491896
241,1.492384
242,1.492821
243,1.493255
244,1.493633
245,1.49395
246,1.494202
247,1.494354
248,1.492092
249,1.49321
250,1.493744
251,1.493779
252,1.493578
253,1.493
254,1.492376
255,1.491758
256,1.491145
257,1.490541
258,1.489948
259,1.489349
260,1.488741
261,1.488087
262,1.487428
263,1.486763
264,1.486096
265,1.485559
266,1.485008
267,1.484456
268,1.483903
269,1.483351
270,1.482805
271,1.479744
272,1.489734
273,1.481219
274,1.479544
275,1.472048
276,1.480493
277,1.474952
278,1.473952
279,1.471889
280,1.469631
281,1.46756
282,1.465847
283,1.464551
284,1.463642
285,1.463142
286,1.46289
287,1.462886
288,1.463034
289,1.462863
290,1.462797
291,1.462814
292,1.462887
293,1.462992
294,1.463114
295,1.463242
296,1.463377
297,1.463529
298,1.463726
299,1.464018
300,1.464457
301,1.465339
302,1.46635
303,1.467443
304,1.468577
305,1.469721
306,1.470846
307,1.471683
308,1.467505
309,1.472028
310,1.473995
311,1.474717
312,1.474988
313,1.475195
314,1.475389
315,1.475617
316,1.475898
317,1.476236
318,1.476626
319,1.477059
320,1.477521
321,1.477872
322,1.478174
323,1.478449
324,1.478726
325,1.47928
326,1.479726
327,1.479248
328,1.482927
329,1.47798
330,1.477055
331,1.475897
332,1.480438
333,1.480257
334,1.479536
335,1.47557
336,1.476805
337,1.477087
338,1.476957
339,1.476757
340,1.474435
341,1.475791
342,1.476374
343,1.476641
344,1.476799
345,1.477031
346,1.477372
347,1.477828
348,1.478334
349,1.478603
350,1.478952
351,1.479368
352,1.479836
353,1.480307
354,1.480771
355,1.48125
356,1.481761
357,1.482325
358,1.482938
359,1.483594
360,1.484287
361,1.484735
362,1.485257
363,1.485838
364,1.486466
365,1.495979
366,1.49341
367,1.492396
368,1.492329
369,1.492762
370,1.493414
371,1.490317
372,1.493435
373,1.494812
374,1.49535
375,1.488997
376,1.492084
377,1.493834
378,1.493627
379,1.486736
380,1.494731
381,1.492946
382,1.492038
383,1.487927
384,1.486315
385,1.491297
386,1.490701
387,1.490963
388,1.488394
389,1.487306
390,1.487197
391,1.487664
392,1.48828
393,1.488954
394,1.489593
395,1.490153
396,1.489991
