EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.959872
1986,3.139885
1987,3.047655
1988,3.015511
1989,2.999872
1990,3.068328
1991,3.056369
1992,3.127183
1993,3.170163
1994,3.201723
1995,3.169065
1996,3.205111
1997,3.184198
1998,3.129386
1999,3.195029
2000,3.258714
2001,3.229346
2002,3.196182
2003,3.230777
2004,3.211178
2005,3.162158
2006,3.174381
2007,3.196388
2008,3.233718
2009,3.23232
2010,3.132563
2011,3.159779
2012,3.205737
2013,3.230481
2014,3.185678
2015,3.157717
2016,3.191854
2017,3.279131
