EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,0.7663327
1986,0.4866351
1987,0.547144
1988,0.6360992
1989,0.5774634
1990,0.4985422
1991,0.5543436
1992,0.500481
1993,0.4608012
1994,0.4334047
1995,0.5805821
1996,0.5042995
1997,0.5494785
1998,0.6302847
1999,0.5265194
2000,0.4233337
2001,0.4796681
2002,0.4212904
2003,0.4202068
2004,0.4338458
2005,0.4582506
2006,0.4847963
2007,0.4476753
2008,0.378618
2009,0.4226211
2010,0.3749695
2011,0.3766021
2012,0.339903
2013,0.3125476
2014,0.3582861
2015,0.4088413
2016,0.4128546
2017,0.3864733
