EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:13 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.003117656,0.09013701,0.4537865,0.003280039,0.04952517,0.1574447,0.2985726,0.4441511,0.572174,0.7302533,0.1773481,0.001367171,0.1433223,0.002430067,0.07504002,0.002894402,0.1199105,0.3000136,0.1950089,0.2965718,0,0
2,0.00311925,0.09005059,0.4539776,0.003244956,0.04967426,0.1573714,0.2989281,0.4449125,0.5725977,0.73047,0.1773481,0.001325488,0.1440732,0.002430345,0.07507553,0.002875181,0.1201407,0.3000136,0.1950089,0.2965718,0,0
3,0.003117618,0.08987045,0.4537621,0.002557568,0.04915295,0.1573706,0.299744,0.4463557,0.5735297,0.7309619,0.1773481,0.001277973,0.1451197,0.002430016,0.07505581,0.002853457,0.1204938,0.3000136,0.1950089,0.2965718,0,0
4,0.003115562,0.0898714,0.4532836,0.002705003,0.049012,0.1573811,0.3008611,0.4483812,0.5748525,0.731638,0.1773481,0.001228512,0.1464592,0.002431832,0.07500488,0.00282787,0.1209245,0.3000136,0.1950089,0.2965718,0,0
5,0.003116236,0.0898542,0.4529218,0.003189909,0.04944595,0.1573849,0.3021821,0.4509308,0.5765234,0.7324797,0.1773481,0.001179681,0.1481521,0.002433907,0.07497942,0.002798888,0.1214101,0.3000136,0.1950089,0.2965718,0,0
6,0.003119136,0.08974635,0.4527391,0.003322162,0.05005514,0.1574028,0.3036745,0.4540024,0.5785819,0.7335502,0.1773481,0.001133724,0.1501986,0.002435769,0.07498615,0.002770205,0.1219556,0.3000136,0.1950089,0.2965718,0,0
7,0.003121843,0.08954795,0.4525008,0.003293056,0.050656,0.1574495,0.3052984,0.4575635,0.581041,0.7348728,0.1773481,0.001092455,0.152533,0.002436694,0.07498856,0.002744501,0.1225579,0.3000136,0.1950089,0.2965718,0,0
8,0.003124337,0.08927773,0.4521408,0.003202678,0.05116443,0.1575347,0.3070148,0.4615656,0.583901,0.7364514,0.1773481,0.001057759,0.1551308,0.00243705,0.0749782,0.002723192,0.1232101,0.3000136,0.1950089,0.2965718,0,0
9,0.00312716,0.0889538,0.4516597,0.003099971,0.05154668,0.1576652,0.3087885,0.4659531,0.5871566,0.7382801,0.1773481,0.001031201,0.1579854,0.002437226,0.07495721,0.002707459,0.1239035,0.3000136,0.1950089,0.2965718,0,0
10,0.003130778,0.08859061,0.4510807,0.003006823,0.05179545,0.1578445,0.3105904,0.4706681,0.5908003,0.7403481,0.1773481,0.001013861,0.1610983,0.002437424,0.07493067,0.002698458,0.1246298,0.3000136,0.1950089,0.2965718,0,0
11,0.003135443,0.08819936,0.4504307,0.002931451,0.05191746,0.1580741,0.312397,0.4756525,0.5948241,0.7426431,0.1773481,0.001006323,0.1644754,0.002437669,0.07490348,0.002697297,0.1253813,0.3000136,0.1950089,0.2965718,0,0
12,0.003141214,0.08778857,0.4497356,0.002875419,0.05192637,0.1583533,0.3141901,0.4808498,0.5992192,0.745153,0.1773481,0.001008708,0.1681244,0.002437873,0.07487948,0.002704946,0.1261512,0.3000136,0.1950089,0.2965718,0,0
13,0.003147169,0.08736786,0.449192,0.002845191,0.0519503,0.1588588,0.3157918,0.486133,0.6040725,0.7478402,0.1773481,0.001020707,0.1712355,0.002441159,0.07480124,0.002720197,0.1265181,0.3000136,0.1950089,0.2965718,0,0
14,0.003153136,0.08695044,0.448783,0.002843832,0.05197924,0.1591195,0.3167197,0.4907881,0.6087729,0.7502618,0.1773481,0.00103918,0.1743935,0.002447097,0.07474523,0.002746093,0.1265914,0.3000136,0.1950089,0.2965718,0,0
15,0.00315885,0.08654168,0.4485289,0.002870305,0.0520483,0.1589693,0.3170659,0.494785,0.6133674,0.7524608,0.1773481,0.001062274,0.1775853,0.002455198,0.07471331,0.002780867,0.1263929,0.3000136,0.1950089,0.2965718,0,0
16,0.003164155,0.08614958,0.4484648,0.002938652,0.052014,0.1592846,0.3169068,0.4981121,0.6178713,0.7544325,0.1773481,0.001088366,0.1808021,0.002464677,0.07470387,0.002822642,0.1259484,0.3000136,0.1950089,0.2965718,0,0
17,0.003169295,0.08578238,0.448704,0.003256747,0.05206474,0.1600696,0.3163256,0.5007562,0.6222605,0.756156,0.1773481,0.001115856,0.1840464,0.002474643,0.07472208,0.002868918,0.1252807,0.3000136,0.1950089,0.2965718,0,0
18,0.003172722,0.08538003,0.4491232,0.002992605,0.05174237,0.1610118,0.315473,0.5028023,0.6265916,0.7577214,0.1773481,0.001142954,0.1872562,0.002483686,0.07474328,0.00291854,0.1244412,0.3000136,0.1950089,0.2965718,0,0
19,0.003173084,0.08499531,0.449525,0.002875505,0.05128292,0.1619313,0.3144338,0.5042663,0.6308284,0.7591261,0.1773481,0.001168322,0.1903425,0.002491796,0.07473719,0.002968381,0.1234537,0.3000136,0.1950089,0.2965718,0,0
20,0.003171699,0.0846232,0.4499798,0.002834324,0.05081537,0.1627292,0.3132834,0.505179,0.6349381,0.7603822,0.1773481,0.001190918,0.193284,0.002498825,0.07471485,0.003014505,0.1223439,0.3000136,0.1950089,0.2965718,0,0
