EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
1,1,1,1.333044E-07
1,3,11,0.0004283322
2,1,1,1.346145E-07
2,3,11,0.0004283376
3,1,1,1.357755E-07
3,3,11,0.0004283454
4,1,1,1.368884E-07
4,3,11,0.0004283532
5,1,1,1.380995E-07
5,3,11,0.0004283554
6,1,1,1.394002E-07
6,3,11,0.0004283602
7,1,1,1.406796E-07
7,3,11,0.0004283642
8,1,1,1.419278E-07
8,3,11,0.0004283684
9,1,1,1.431607E-07
9,3,11,0.0004283728
10,1,1,1.443943E-07
10,3,11,0.0004283774
11,1,1,1.456374E-07
11,3,11,0.000428382
12,1,1,1.468923E-07
12,3,11,0.0004283866
13,1,1,1.481642E-07
13,3,11,0.0002768593
14,1,1,1.494535E-07
14,3,11,0.0002768642
15,1,1,1.507544E-07
15,3,11,0.0002768693
16,1,1,1.520681E-07
16,3,11,0.0002768745
17,1,1,1.534226E-07
17,3,11,0.0002768791
18,1,1,1.547496E-07
18,3,11,0.0002768851
19,1,1,1.559734E-07
19,3,11,0.0002768909
20,1,1,1.571536E-07
20,3,11,0.0002768965
21,1,1,1.582226E-07
21,3,11,0.0002769037
22,1,1,1.593623E-07
22,3,11,0.0002769081
23,1,1,1.606708E-07
23,3,11,0.0002769157
24,1,1,1.618456E-07
24,3,11,0.0002769208
25,1,1,1.629294E-07
25,3,11,0.0002860923
26,1,1,1.639396E-07
26,3,11,0.0002860989
27,1,1,1.649576E-07
27,3,11,0.0002861058
28,1,1,1.660342E-07
28,3,11,0.0002861129
29,1,1,1.67188E-07
29,3,11,0.00028612
30,1,1,1.683622E-07
30,3,11,0.0002861281
31,1,1,1.695249E-07
31,3,11,0.0002861364
32,1,1,1.707326E-07
32,3,11,0.0002861426
33,1,1,1.721355E-07
33,3,11,0.0002861462
34,1,1,1.738613E-07
34,3,11,0.0002861539
35,1,1,1.757177E-07
35,3,11,0.0002861629
36,1,1,1.776055E-07
36,3,11,0.0002861696
37,1,1,1.796033E-07
37,3,11,0.0003428418
38,1,1,1.817088E-07
38,3,11,0.000342852
39,1,1,1.838667E-07
39,3,11,0.0003428631
40,1,1,1.860549E-07
40,3,11,0.0003428748
41,1,1,1.88318E-07
41,3,11,0.0003428855
42,1,1,1.906878E-07
42,3,11,0.0003428965
43,1,1,1.932391E-07
43,3,11,0.0003429062
44,1,1,1.958782E-07
44,3,11,0.0003429217
45,1,1,1.985482E-07
45,3,11,0.000342931
46,1,1,2.01277E-07
46,3,11,0.000342946
47,1,1,2.038757E-07
47,3,11,0.0003429558
48,1,1,2.065232E-07
48,3,11,0.0003429676
49,1,1,2.089345E-07
49,3,11,0.0004446325
50,1,1,2.112301E-07
50,3,11,0.000444652
51,1,1,2.135283E-07
51,3,11,0.0004446747
52,1,1,2.156506E-07
52,3,11,0.0004446963
53,1,1,2.175854E-07
53,3,11,0.0004447183
54,1,1,2.193652E-07
54,3,11,0.0004447403
55,1,1,2.210375E-07
55,3,11,0.0004447623
56,1,1,2.226441E-07
56,3,11,0.0004447839
57,1,1,2.242104E-07
57,3,11,0.0004448054
58,1,1,2.257131E-07
58,3,11,0.0004448263
59,1,1,2.271591E-07
59,3,11,0.000444847
60,1,1,2.285624E-07
60,3,11,0.0004448672
61,1,1,2.301167E-07
61,3,11,0.001381079
62,1,1,2.318465E-07
62,3,11,0.001381209
63,1,1,2.337394E-07
63,3,11,0.001381336
64,1,1,2.358191E-07
64,3,11,0.001381462
65,1,1,2.381176E-07
65,3,11,0.001381586
66,1,1,2.406639E-07
66,3,11,0.001381711
67,1,1,2.434729E-07
67,3,11,0.001381834
68,1,1,2.465629E-07
68,3,11,0.001381956
69,1,1,2.499569E-07
69,3,11,0.001382077
70,1,1,2.536715E-07
70,3,11,0.001382197
71,1,1,2.577442E-07
71,3,11,0.001382316
72,1,1,2.621918E-07
72,3,11,0.001382434
73,1,1,2.668327E-07
73,3,11,0.001150296
74,1,1,2.71693E-07
74,3,11,0.00115039
75,1,1,2.767792E-07
75,3,11,0.001150483
76,1,1,2.821085E-07
76,3,11,0.001150574
77,1,1,2.875809E-07
77,3,11,0.001150667
78,1,1,2.93639E-07
78,3,11,0.001150745
79,1,1,3.001601E-07
79,3,11,0.001150843
80,1,1,3.065238E-07
80,3,11,0.001150927
81,1,1,3.131695E-07
81,3,11,0.001151008
82,1,1,3.200473E-07
82,3,11,0.001151089
83,1,1,3.271849E-07
83,3,11,0.001151168
84,1,1,3.346141E-07
84,3,11,0.001151245
85,1,1,3.423255E-07
85,3,11,0.001499891
86,1,1,3.502518E-07
86,3,11,0.001500007
87,1,1,3.584251E-07
87,3,11,0.001500117
88,1,1,3.668597E-07
88,3,11,0.001500227
89,1,1,3.755447E-07
89,3,11,0.001500331
90,1,1,3.844566E-07
90,3,11,0.001500437
91,1,1,3.934334E-07
91,3,11,0.001500539
92,1,1,4.025256E-07
92,3,11,0.001500639
93,1,1,4.11736E-07
93,3,11,0.001500736
94,1,1,4.210643E-07
94,3,11,0.00150083
95,1,1,4.305072E-07
95,3,11,0.001500922
96,1,1,4.400589E-07
96,3,11,0.00150101
97,1,1,4.497277E-07
97,3,11,0.001849112
98,1,1,4.594834E-07
98,3,11,0.001849254
99,1,1,4.692974E-07
99,3,11,0.001849393
100,1,1,4.791414E-07
100,3,11,0.001849527
101,1,1,4.890135E-07
101,3,11,0.001849657
102,1,1,4.9868E-07
102,3,11,0.001849788
103,1,1,5.084011E-07
103,3,11,0.001849904
104,1,1,5.182147E-07
104,3,11,0.001850028
105,1,1,5.279268E-07
105,3,11,0.001850137
106,1,1,5.378392E-07
106,3,11,0.001850247
107,1,1,5.47685E-07
107,3,11,0.001850354
108,1,1,5.574563E-07
108,3,11,0.001850457
109,1,1,5.672439E-07
109,3,11,0.001734567
110,1,1,5.771025E-07
110,3,11,0.001734665
111,1,1,5.870664E-07
111,3,11,0.00173476
112,1,1,5.971493E-07
112,3,11,0.00173485
113,1,1,6.073477E-07
113,3,11,0.001734936
114,1,1,6.176497E-07
114,3,11,0.001735019
115,1,1,6.280433E-07
115,3,11,0.001735098
116,1,1,6.384882E-07
116,3,11,0.001735172
117,1,1,6.489648E-07
117,3,11,0.001735243
118,1,1,6.594321E-07
118,3,11,0.001735309
119,1,1,6.698788E-07
119,3,11,0.001735372
120,1,1,6.803043E-07
120,3,11,0.001735431
121,1,1,6.907601E-07
121,3,11,0.001967477
122,1,1,7.011975E-07
122,3,11,0.001967443
123,1,1,7.110492E-07
123,3,11,0.001967416
124,1,1,7.200507E-07
124,3,11,0.001967387
125,1,1,7.298239E-07
125,3,11,0.001967332
126,1,1,7.401038E-07
126,3,11,0.001967314
127,1,1,7.501885E-07
127,3,11,0.001967254
128,1,1,7.612775E-07
128,3,11,0.001967235
129,1,1,7.707126E-07
129,3,11,0.001967198
130,1,1,7.793784E-07
130,3,11,0.001967166
131,1,1,7.878286E-07
131,3,11,0.001967136
132,1,1,7.962827E-07
132,3,11,0.001967106
133,1,1,8.04941E-07
133,3,11,0.002314395
134,1,1,8.138345E-07
134,3,11,0.002314425
135,1,1,8.229451E-07
135,3,11,0.002314452
136,1,1,8.322128E-07
136,3,11,0.002314478
137,1,1,8.415041E-07
137,3,11,0.002314501
138,1,1,8.505983E-07
138,3,11,0.00231452
139,1,1,8.593779E-07
139,3,11,0.002314536
140,1,1,8.676059E-07
140,3,11,0.002314545
