EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:14 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

timestep,value
1,1.56798
2,1.543218
3,1.521133
4,1.501576
5,1.484348
6,1.469533
7,1.457244
8,1.447576
9,1.440618
10,1.436436
11,1.435048
12,1.436418
13,1.447074
14,1.469009
15,1.492164
16,1.50775
17,1.521581
18,1.534505
19,1.546344
20,1.557051
21,1.566422
22,1.574693
23,1.581726
24,1.586983
25,1.574559
26,1.564598
27,1.556794
28,1.550889
29,1.546654
30,1.550861
31,1.555087
32,1.559101
33,1.563108
34,1.566578
35,1.572549
36,1.577063
37,1.581619
38,1.597738
39,1.619655
40,1.640824
41,1.654167
42,1.666928
43,1.680866
44,1.694175
45,1.704529
46,1.710857
47,1.711849
48,1.706364
49,1.693542
50,1.681149
51,1.669301
52,1.657887
53,1.646935
54,1.636531
55,1.6268
56,1.617878
57,1.609929
58,1.60311
59,1.597602
60,1.593565
61,1.602098
62,1.60975
63,1.61658
64,1.622639
65,1.62806
66,1.634104
67,1.639406
68,1.643854
69,1.647313
70,1.649616
71,1.65062
72,1.650175
73,1.639529
74,1.63001
75,1.621491
76,1.613871
77,1.606996
78,1.601156
79,1.596228
80,1.591916
81,1.588418
82,1.585747
83,1.58396
84,1.500528
85,1.50667
86,1.51212
87,1.516933
88,1.521088
89,1.524588
90,1.527344
91,1.529243
92,1.530239
93,1.530249
94,1.529208
95,1.527056
96,1.523737
97,1.528942
98,1.533457
99,1.537231
100,1.5402
101,1.542295
102,1.543379
103,1.543526
104,1.542619
105,1.540585
106,1.537457
107,1.533142
108,1.527659
109,1.52182
110,1.51642
111,1.511462
112,1.506933
113,1.502815
114,1.499095
115,1.49575
116,1.492732
117,1.49003
118,1.487607
119,1.48547
120,1.483421
121,1.483643
122,1.483447
123,1.482609
124,1.608001
125,1.6038
126,1.599933
127,1.596135
128,1.592931
129,1.589158
130,1.585051
131,1.580829
132,1.576632
133,1.568526
134,1.561243
135,1.554766
136,1.549079
137,1.544113
138,1.539739
139,1.535907
140,1.532467
141,1.529409
142,1.526748
143,1.522721
144,1.518465
145,1.513685
146,1.509143
147,1.504809
148,1.500659
149,1.49666
150,1.492782
151,1.488998
152,1.485282
153,1.481509
154,1.478104
155,1.475189
156,1.471837
157,1.471706
158,1.471449
159,1.471077
160,1.470597
161,1.469983
162,1.469189
163,1.46817
164,1.466878
165,1.465226
166,1.462832
167,1.460124
168,1.457459
169,1.451663
170,1.446532
171,1.44163
172,1.436882
173,1.432412
174,1.428085
175,1.423886
176,1.420147
177,1.417114
178,1.415033
179,1.413473
180,1.412282
181,1.412584
182,1.412646
183,1.412553
184,1.412363
185,1.412103
186,1.411786
187,1.411414
188,1.410908
189,1.410161
190,1.409054
191,1.407531
192,1.40558
193,1.403286
194,1.401187
195,1.39942
196,1.398284
197,1.397458
198,1.396825
199,1.396364
200,1.39609
201,1.396022
202,1.395893
203,1.395314
204,1.395476
205,1.398975
206,1.400547
207,1.401605
208,1.403068
209,1.403654
210,1.404473
211,1.405865
212,1.406583
213,1.406701
214,1.406847
215,1.407928
216,1.409006
217,1.412588
218,1.415727
219,1.418596
220,1.420698
221,1.422402
222,1.42401
223,1.425465
224,1.426817
225,1.428101
226,1.429289
227,1.430174
228,1.430698
229,1.431595
230,1.432604
231,1.433726
232,1.434964
233,1.436313
234,1.437763
235,1.439295
236,1.440883
237,1.442505
238,1.444137
239,1.44577
240,1.447403
241,1.446563
242,1.44579
243,1.445102
244,1.444522
245,1.444074
246,1.44378
247,1.443662
248,1.44359
249,1.44375
250,1.44431
251,1.445107
252,1.446076
253,1.446418
254,1.446819
255,1.447303
256,1.447892
257,1.448596
258,1.44942
259,1.450368
260,1.451443
261,1.452643
262,1.453918
263,1.455243
264,1.456604
265,1.459051
266,1.461468
267,1.463854
268,1.466191
269,1.468455
270,1.470618
271,1.472525
272,1.474873
273,1.477194
274,1.47876
275,1.479562
276,1.480435
277,1.484339
278,1.487484
279,1.49041
280,1.493106
281,1.495651
282,1.498098
283,1.500477
284,1.502764
285,1.504924
286,1.507067
287,1.509212
288,1.511343
289,1.514235
290,1.517097
291,1.519921
292,1.52271
293,1.525465
294,1.528176
295,1.53082
296,1.533369
297,1.535792
298,1.538061
299,1.540172
300,1.542135
301,1.544477
302,1.546914
303,1.549413
304,1.551968
305,1.554575
306,1.557233
307,1.559915
308,1.562259
309,1.564781
310,1.567931
311,1.570991
312,1.573789
313,1.574297
314,1.574701
315,1.575127
316,1.575662
317,1.576365
318,1.577273
319,1.578408
320,1.579796
321,1.581446
322,1.583239
323,1.585153
324,1.587201
325,1.583678
326,1.580547
327,1.577727
328,1.575481
329,1.573453
330,1.57151
331,1.56993
332,1.569098
333,1.569057
334,1.569148
335,1.56924
336,1.569661
337,1.57029
338,1.57074
339,1.571038
340,1.571116
341,1.571166
342,1.571402
343,1.571671
344,1.571892
345,1.572015
346,1.572058
347,1.572064
348,1.572069
349,1.571323
350,1.570567
351,1.569813
352,1.569086
353,1.568413
354,1.567789
355,1.567228
356,1.56675
357,1.566371
358,1.566105
359,1.565961
360,1.565942
361,1.571762
362,1.577176
363,1.582234
364,1.587419
365,1.592913
366,1.598256
367,1.601991
368,1.604734
369,1.606801
370,1.608303
371,1.608946
372,1.609071
373,1.607375
374,1.606256
375,1.605004
376,1.604147
377,1.604316
378,1.604832
379,1.605073
380,1.606146
381,1.608613
382,1.610889
383,1.613199
384,1.61583
385,1.617134
386,1.619228
387,1.621437
388,1.62372
389,1.626025
390,1.628475
391,1.631121
392,1.633932
393,1.636627
394,1.639104
395,1.6413
396,1.643145
