EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 7:37:13 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.00644,1,1,1.079329,1,1,1,1,1,1,1,1.020716,1,0.9995376,1,0.9996091,1,1,1,1,1,1
1986,1.021009,1,1,1.070237,1,1,1,1,1,1,1,1.02122,1,0.9897079,1,0.9981332,1,1,1,1,1,1
1987,1.032929,1,1,1.343369,1,1,1,1,1,1,1,0.9911312,1,0.9707942,1,0.9971933,1,1,1,1,1,1
1988,1.055591,1,1,1.447481,1,1,1,1,1,1,1,0.9323962,1,0.9749348,1,0.9949927,1,1,1,1,1,1
1989,1.069861,1,1,1.127476,1,1,1,1,1,1,1,0.8518081,1,0.9131001,1,0.9938477,1,1,1,1,1,1
1990,1.083551,1,1,1.003377,1,1,1,1,1,1,1,0.9138401,1,0.9104144,1,0.9980217,1,1,1,1,1,1
1991,1.125435,1,1,1.041596,1,1,1,1,1,1,1,1.033007,1,0.9780967,1,1.005486,1,1,1,1,1,1
1992,1.186298,1,1,0.9991712,1,1,1,1,1,1,1,1.224972,1,0.9853197,1,1.010703,1,1,1,1,1,1
1993,1.229313,1,1,1.054299,1,1,1,1,1,1,1,1.409446,1,0.9816809,1,1.015547,1,1,1,1,1,1
1994,1.251746,1,1,0.9898388,1,1,1,1,1,1,1,1.574531,1,0.9892173,1,1.020244,1,1,1,1,1,1
1995,1.254472,1,1,1.289685,1,1,1,1,1,1,1,1.647752,1,0.9733157,1,1.025134,1,1,1,1,1,1
1996,1.260024,1,1,0.9950442,1,1,1,1,1,1,1,1.642287,1,0.9460499,1,1.026042,1,1,1,1,1,1
1997,1.250824,1,1,0.9960756,1,1,1,1,1,1,1,1.55717,1,0.9038213,1,1.02883,1,1,1,1,1,1
1998,1.239797,1,1,1.092126,1,1,1,1,1,1,1,1.467907,1,0.8691263,1,1.030376,1,1,1,1,1,1
1999,1.247486,1,1,1.192244,1,1,1,1,1,1,1,1.450156,1,0.8364227,1,1.029954,1,1,1,1,1,1
2000,1.250076,1,1,0.9873514,1,1,1,1,1,1,1,1.486658,1,0.8014995,1,1.028092,1,1,1,1,1,1
2001,1.245133,1,1,1.173444,1,1,1,1,1,1,1,1.519913,1,0.7756398,1,1.028428,1,1,1,1,1,1
2002,1.238563,1,1,1.328967,1,1,1,1,1,1,1,1.542079,1,0.7765501,1,1.028196,1,1,1,1,1,1
2003,1.242604,1,1,0.9972817,1,1,1,1,1,1,1,1.584944,1,0.7744588,1,1.02566,1,1,1,1,1,1
2004,1.230486,1,1,1.003409,1,1,1,1,1,1,1,1.576432,1,0.7872648,1,1.02655,1,1,1,1,1,1
2005,1.219088,1,1,1.030516,1,1,1,1,1,1,1,1.608438,1,0.8158953,1,1.027402,1,1,1,1,1,1
2006,1.221707,1,1,0.995665,1,1,1,1,1,1,1,1.67271,1,0.8316386,1,1.026471,1,1,1,1,1,1
2007,1.221546,1,1,1.225801,1,1,1,1,1,1,1,1.702255,1,0.8312335,1,1.025333,1,1,1,1,1,1
2008,1.229531,1,1,1.052112,1,1,1,1,1,1,1,1.784293,1,0.8307553,1,1.023027,1,1,1,1,1,1
2009,1.22343,1,1,0.9963341,1,1,1,1,1,1,1,1.820022,1,0.8411412,1,1.02205,1,1,1,1,1,1
2010,1.20727,1,1,1.081796,1,1,1,1,1,1,1,1.881631,1,0.8585607,1,1.022892,1,1,1,1,1,1
2011,1.207841,1,1,1.002773,1,1,1,1,1,1,1,1.968981,1,0.8966804,1,1.023381,1,1,1,1,1,1
2012,1.217172,1,1,1.157222,1,1,1,1,1,1,1,1.999941,1,0.9238511,1,1.023451,1,1,1,1,1,1
2013,1.226948,1,1,1.024,1,1,1,1,1,1,1,2,1,0.9302706,1,1.022144,1,1,1,1,1,1
2014,1.224214,1,1,0.9971633,1,1,1,1,1,1,1,2,1,0.9328375,1,1.022554,1,1,1,1,1,1
2015,1.211322,1,1,0.9972675,1,1,1,1,1,1,1,1.96222,1,0.9415579,1,1.024317,1,1,1,1,1,1
2016,1.215119,1,1,1.26874,1,1,1,1,1,1,1,1.960781,1,0.9454136,1,1.025327,1,1,1,1,1,1
2017,1.225155,1,1,0.9339957,1,1,1,1,1,1,1,1.991573,1,0.9492692,1,1.023808,1,1,1,1,1,1
