EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

timestep,value
1,1.461814
2,1.456705
3,1.440906
4,1.396466
5,1.443543
6,1.473665
7,1.470371
8,1.438588
9,1.416638
10,1.403106
11,1.383734
12,1.387241
13,1.390596
14,1.395538
15,1.397766
16,1.393981
17,1.380726
18,1.394882
19,1.405567
20,1.405778
21,1.395834
22,1.385336
23,1.382044
24,1.366513
25,1.339264
26,1.329097
27,1.320453
28,1.309239
29,1.303909
30,1.299173
31,1.288794
32,1.270992
33,1.287211
34,1.300247
35,1.303763
36,1.302379
37,1.29983
38,1.304095
39,1.300161
40,1.293093
41,1.290473
42,1.277599
43,1.289523
44,1.285359
45,1.278342
46,1.270874
47,1.275215
48,1.269062
49,1.25678
50,1.26169
51,1.26286
52,1.258486
53,1.239615
54,1.219046
55,1.20169
56,1.189713
57,1.182405
58,1.177398
59,1.175521
60,1.176733
61,1.182971
62,1.191339
63,1.199297
64,1.212703
65,1.230792
66,1.239638
67,1.252406
68,1.270593
69,1.28463
70,1.304083
71,1.31308
72,1.329615
73,1.344019
74,1.352856
75,1.373024
76,1.387126
77,1.396552
78,1.397515
79,1.393657
80,1.428376
81,1.448002
82,1.449841
83,1.449653
84,1.450339
85,1.449932
86,1.447637
87,1.448308
88,1.446734
89,1.444835
90,1.44641
91,1.426291
92,1.399154
93,1.378762
94,1.368228
95,1.359705
96,1.351444
97,1.348694
98,1.348866
99,1.34619
100,1.341816
101,1.345724
102,1.352387
103,1.356289
104,1.350206
105,1.381168
106,1.403406
107,1.423464
108,1.429542
109,1.416457
110,1.401273
111,1.379075
112,1.380329
113,1.382748
114,1.386577
115,1.39626
116,1.409528
117,1.414989
118,1.415592
119,1.418778
120,1.423821
121,1.431421
122,1.435286
123,1.433568
124,1.42701
125,1.431749
126,1.435845
127,1.429136
128,1.408644
129,1.385615
130,1.40155
131,1.362628
132,1.349016
