EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

year,value
1985,-0.007494374
1986,-0.007510176
1987,-0.0106096
1988,-0.01525712
1989,-0.01379582
1990,-0.009754389
1991,-0.01037317
1992,-0.009519519
1993,-0.003861384
1994,-0.01054034
1995,-0.01247412
1996,-0.006635956
1997,-0.004738903
1998,0.001216889
1999,-0.005513905
2000,-0.0008541963
2001,-0.002739168
2002,-0.009052482
2003,0.009762441
2004,0.02614317
2005,0.06988769
2006,0.1925796
2007,0.09281409
2008,0.01888907
2009,0.04148671
2010,0.01269283
2011,0.01979217
2012,0.04942314
2013,0.002713135
2014,-0.0006528087
2015,-0.01029015
2016,-0.01143936
2017,-0.0144245
