EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.118492,0.6495919,0.3346358,1.874755,1.388824,1.494211,1.54177,1.04421,0.9806101,0.7312233,0.3211263,3.294654,0.8060283,1.459761,1.316264,1.63814,0.8244458,2.231221,2.472273,52.28191,86.7178,0
2,1.114424,0.6515942,0.3354237,1.970631,1.43439,1.529623,1.57197,1.065615,0.9965724,0.7432904,0.3216267,3.288949,0.8075438,1.500688,1.326722,1.708292,0.8406312,2.295773,2.508858,55.2498,99.63622,0
3,1.11353,0.6539419,0.3364249,2.275802,1.479014,1.56416,1.601587,1.086162,1.012452,0.7549036,0.3221582,3.315302,0.8095894,1.574617,1.339601,1.819579,0.8576024,2.361796,2.518574,57.16748,81.25784,0
4,1.113846,0.6565987,0.3376512,2.875116,1.528078,1.600053,1.631592,1.106423,1.028512,0.766836,0.3226837,3.38371,0.812136,1.692129,1.354002,2.001212,0.8747112,2.429121,2.511947,58.96373,26.50395,0
5,1.121894,0.6589603,0.3389383,3.567778,1.533984,1.605963,1.639896,1.114102,1.034291,0.7718538,0.3231341,3.4999,0.8146992,1.854995,1.366364,2.218702,0.8855948,2.477114,2.463357,50.71045,198.7118,0
6,1.142353,0.6609936,0.3399964,3.704744,1.494246,1.583554,1.626392,1.109593,1.030302,0.7703619,0.3233661,3.672005,0.816713,2.042334,1.374492,2.427889,0.8865134,2.481579,2.375752,39.49463,185.5604,0
7,1.170906,0.6618873,0.3406525,3.128258,1.375672,1.50912,1.573871,1.083395,1.008576,0.7566231,0.3233743,3.893718,0.8175395,2.206349,1.374458,2.432692,0.870613,2.438618,2.262465,27.70624,203.0444,0
8,1.193976,0.6606954,0.3406875,2.949773,1.245816,1.41212,1.495954,1.041861,0.9742354,0.7341129,0.3229322,4.132292,0.8166377,2.275712,1.362003,2.200888,0.8331832,2.332036,2.150801,25.56265,205.6526,0
9,1.193841,0.6588358,0.3402696,3.033018,1.200717,1.356923,1.442266,1.011692,0.9488655,0.7173523,0.3221068,4.339403,0.8146564,2.270336,1.344027,2.170668,0.7975164,2.218273,2.118454,31.29313,194.5535,0
10,1.178939,0.6574683,0.3397915,2.80144,1.215421,1.341608,1.420553,0.9982513,0.9369156,0.7092882,0.3213378,4.466893,0.8126746,2.228556,1.328178,2.173983,0.7788411,2.135164,2.147588,37.20214,185.7923,0
11,1.160326,0.6555651,0.3392698,2.418965,1.223897,1.323644,1.40014,0.9848027,0.9246517,0.7004323,0.320725,4.465664,0.8105695,2.120306,1.311992,2.03044,0.7675055,2.066267,2.178531,38.78775,212.721,0
12,1.143372,0.6542803,0.3387402,2.324676,1.301412,1.368137,1.431792,1.002349,0.9383015,0.7099775,0.3202318,4.390311,0.8092784,1.994754,1.306809,1.919752,0.7780398,2.032502,2.261839,46.67269,130.6899,0
13,1.129893,0.6634846,0.3080918,1.87037,1.387623,1.397028,1.45877,1.017641,0.9549977,0.7192628,0.3204114,4.267214,1.302709,1.855495,1.426968,1.313771,0.7364919,2.061051,2.349324,49.82453,153.9512,0
14,1.126758,0.662963,0.3080093,1.87121,1.435288,1.423434,1.484978,1.031992,0.9688789,0.726378,0.3206984,4.073853,1.300943,1.698388,1.430646,1.213665,0.7525437,2.092526,2.39796,50.59993,167.7879,0
15,1.129734,0.6630676,0.3080693,1.842863,1.490542,1.451709,1.510667,1.04658,0.9828461,0.7341201,0.321014,3.883984,1.300055,1.565811,1.437284,1.159242,0.76761,2.127083,2.428909,51.63877,152.5637,0
16,1.134045,0.6638203,0.308324,1.842948,1.547522,1.488234,1.53909,1.063142,0.9983571,0.7433483,0.3214121,3.728622,1.300123,1.473774,1.447206,1.144089,0.7831,2.173465,2.454396,53.37843,126.7372,0
17,1.138087,0.6651604,0.308777,1.976698,1.595319,1.534147,1.568817,1.080635,1.014651,0.753418,0.3218903,3.62842,1.301166,1.432521,1.459609,1.172728,0.7988473,2.230846,2.47089,55.14539,102.554,0
18,1.146454,0.666575,0.309348,1.745629,1.620057,1.561328,1.581258,1.088146,1.022782,0.7577767,0.3223486,3.58823,1.302455,1.440426,1.469711,1.234219,0.8092988,2.278587,2.451875,51.08546,176.1348,0
