EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.147158,0.6567011,0.3385401,2.743746,1.368456,1.474093,1.531482,1.054038,0.9845238,0.7388546,0.3220669,3.845233,0.8123388,1.935044,1.342076,2.061853,0.8329332,2.291622,2.33087,43.42438,150.9035,0
1986,1.160459,0.6666257,0.3096136,2.109853,1.530704,1.51045,1.535096,1.063098,1.002148,0.7442725,0.3219716,3.79582,1.302232,1.667222,1.458005,1.423581,0.7867931,2.215226,2.368162,46.26532,160.2258,0
1987,1.174331,0.6318609,0.2302043,1.905553,1.363536,1.58929,1.527038,1.038814,0.985782,0.7364898,0.3216237,4.120949,1.32233,1.55702,1.358372,1.925674,0.6962942,2.087536,2.319092,45.69407,157.5194,0
1988,1.20341,0.6057937,0.3407788,3.1181,1.337145,1.437071,1.669485,1.065394,0.9990503,0.7530885,0.3230136,2.065233,1.291947,1.796081,1.675987,2.031132,0.7619299,2.118954,2.184552,39.06046,147.2288,0
1989,1.154621,0.5793712,0.2071012,1.793168,1.231664,1.448638,1.491571,1.104464,0.9552881,0.7119908,0.3199973,2.183794,0.874181,1.082559,1.409299,1.431316,0.6569035,1.753378,2.143344,39.06892,198.3765,0
1990,1.119914,0.5540681,0.1809641,0.8525928,1.169797,1.404088,1.539127,1.038246,1.057154,0.7506335,0.3172154,1.007065,0.8916429,0.4181055,1.166102,0.5757699,0.6000702,1.662979,2.636791,49.70003,198.9103,0
1991,1.000501,0.5756556,0.1860596,2.448339,1.352239,1.273,1.50694,1.093097,1.00489,0.8087943,0.3206968,1.324223,0.9412653,0.7708349,1.342291,1.324717,0.6158465,2.263186,2.576548,48.03015,159.8517,0
1992,1.019302,0.5877525,0.2025427,2.57983,1.416083,1.356906,1.283491,1.004824,0.9777673,0.7561946,0.3212266,2.264127,0.9619656,1.933027,1.400588,1.99535,0.6731991,2.412428,2.264966,39.92297,177.844,0
1993,1.133511,0.5642637,0.2171098,1.229582,1.402659,1.639269,1.510888,0.9101005,0.9287549,0.7420835,0.3188988,1.681189,0.9291046,1.091084,1.184531,1.071454,0.713501,2.255669,2.509228,49.37572,172.814,0
1994,1.185269,0.5808544,0.2438214,1.823585,1.241784,1.466677,1.70004,1.050697,0.8620846,0.7273831,0.3198513,2.088004,0.939459,1.859294,1.191666,1.608502,0.7400656,2.440127,2.432961,45.24968,172.5803,0
