EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.603206E-06,0.003237474,0.003240074,0.000991416,0.04133632,0.1374133,0.03940954,0.006149489,0.0009526376,0.0003064879,0.005139987,0.004264545,0.06101807,1.312056E-05,0.002806337,0.003612567,0.05902585,0,0,0,0,0
2,1.629707E-06,0.00323432,0.003260941,0.0008772875,0.03868694,0.1312626,0.03799156,0.006043589,0.0009381055,0.0003012039,0.005130204,0.003848278,0.05978736,1.272609E-05,0.00277089,0.003326157,0.05783948,0,0,0,0,0
3,1.65967E-06,0.003219678,0.003272175,0.0007463018,0.03509781,0.1225984,0.0359475,0.005829023,0.0009101763,0.0002918749,0.005112415,0.003446227,0.05843407,1.211354E-05,0.002710024,0.002973647,0.05563707,0,0,0,0,0
4,1.691834E-06,0.003192274,0.003271522,0.0006007371,0.03080264,0.1119257,0.03338857,0.00552124,0.000870425,0.0002790059,0.005086952,0.003054187,0.05693494,1.132842E-05,0.002623034,0.002596957,0.05256182,0,0,0,0,0
5,1.714887E-06,0.003153925,0.003258449,0.0004981574,0.0269121,0.1017996,0.0308557,0.00519596,0.0008291196,0.0002656759,0.005055242,0.002678,0.05530413,1.048511E-05,0.002516803,0.002278161,0.04914062,0,0,0,0,0
6,1.708982E-06,0.003106611,0.003235328,0.0004564919,0.02412565,0.09390277,0.02875308,0.004912145,0.0007943662,0.000254269,0.005020753,0.002326616,0.05359278,9.701846E-06,0.002401504,0.002110024,0.04596958,0,0,0,0,0
7,1.663953E-06,0.003055992,0.003206184,0.0004954099,0.02348562,0.09090228,0.02768915,0.004758232,0.0007789304,0.0002485133,0.004986797,0.002012898,0.05188662,9.126062E-06,0.002292204,0.002186329,0.04382218,0,0,0,0,0
8,1.592627E-06,0.003011658,0.003176976,0.0005720693,0.02525724,0.09408165,0.02805536,0.004794777,0.0007920849,0.0002509738,0.004959849,0.00175272,0.05029331,8.908622E-06,0.002208104,0.002520317,0.04362923,0,0,0,0,0
9,1.532332E-06,0.00297628,0.0031519,0.000595725,0.02821927,0.1014136,0.0294873,0.004977126,0.0008280707,0.0002597768,0.00494513,0.001554352,0.04886756,9.005551E-06,0.002155188,0.002977411,0.04532943,0,0,0,0,0
10,1.503816E-06,0.002947319,0.003131422,0.0005441329,0.03119237,0.1106657,0.0314691,0.005236912,0.0008775131,0.0002721061,0.00494147,0.001411946,0.04759529,9.234615E-06,0.002127939,0.00323292,0.04819973,0,0,0,0,0
11,1.50835E-06,0.002926987,0.003115861,0.0004609586,0.03427324,0.1224938,0.03407668,0.00558603,0.0009428543,0.0002886394,0.004946522,0.001318664,0.04647198,9.537901E-06,0.0021261,0.00329585,0.05202949,0,0,0,0,0
12,1.539262E-06,0.002912374,0.003105225,0.0003375162,0.03543254,0.131257,0.03608744,0.00585437,0.0009988388,0.0003019786,0.004958482,0.001253014,0.04544152,9.672734E-06,0.002131644,0.003129374,0.05544732,0,0,0,0,0
13,1.591508E-06,0.003205041,0.002577269,0.0002463683,0.03266876,0.1304768,0.03560426,0.005743516,0.0009896667,0.0002967073,0.004967329,0.001188165,0.1085628,1.500719E-05,0.003119373,0.000318973,0.04939848,0,0,0,0,0
14,1.649026E-06,0.003192758,0.002577633,0.000177523,0.03050281,0.1334956,0.0362086,0.005828331,0.001013539,0.0003023875,0.004971642,0.001136297,0.1023201,1.458876E-05,0.00308393,0.0002913367,0.05069235,0,0,0,0,0
15,1.701216E-06,0.003180029,0.002577494,0.000131759,0.02737303,0.1338363,0.03619426,0.005829986,0.001022699,0.0003045601,0.004971114,0.001091665,0.09649016,1.403301E-05,0.003033192,0.0002697332,0.05105919,0,0,0,0,0
16,1.744954E-06,0.003163796,0.002575227,0.0001030434,0.02361437,0.1307966,0.03550907,0.005739139,0.001015489,0.0003027052,0.004964596,0.001052784,0.09097789,1.342048E-05,0.002961416,0.000256321,0.05045855,0,0,0,0,0
17,1.780469E-06,0.003141374,0.002569187,8.209128E-05,0.0197251,0.1239135,0.03417429,0.005556998,0.0009919062,0.0002967572,0.004951021,0.00101681,0.08570449,1.280648E-05,0.002865631,0.0002498218,0.04892275,0,0,0,0,0
18,1.801261E-06,0.003112588,0.002558429,8.482338E-05,0.01619841,0.1152612,0.03262885,0.005342704,0.0009611702,0.0002893386,0.004930891,0.0009823763,0.08065178,1.230173E-05,0.002753087,0.000252618,0.04686097,0,0,0,0,0
19,1.795869E-06,0.003078908,0.002543196,8.79754E-05,0.01350237,0.1067175,0.03121455,0.005142755,0.0009307762,0.0002824784,0.004907389,0.0009482695,0.07583495,1.198217E-05,0.002634175,0.0002695655,0.0447469,0,0,0,0,0
20,1.762668E-06,0.003042443,0.002524409,9.186919E-05,0.01165014,0.09955452,0.03020545,0.004994099,0.0009069302,0.0002778678,0.004883173,0.0009142849,0.07129078,1.186692E-05,0.002519879,0.0003039304,0.04298313,0,0,0,0,0
21,1.714519E-06,0.003003665,0.002502997,8.594177E-05,0.01022776,0.09275122,0.02937323,0.004864287,0.0008849742,0.0002739518,0.004860074,0.0008781334,0.06701945,1.184134E-05,0.002412595,0.0003434095,0.04156072,0,0,0,0,0
22,1.667856E-06,0.002962308,0.002479084,9.129105E-05,0.00871255,0.08600221,0.02855507,0.00472982,0.0008614899,0.0002697209,0.004836577,0.0008348358,0.06299786,1.174757E-05,0.002310013,0.0003672609,0.04027187,0,0,0,0,0
23,1.622223E-06,0.002920141,0.00245301,0.0001126017,0.007209789,0.08046378,0.02798168,0.004621256,0.0008414295,0.0002667388,0.004812283,0.0007856485,0.05922702,1.152218E-05,0.002215602,0.0003754712,0.03923352,0,0,0,0,0
24,1.566638E-06,0.002881367,0.002426172,0.0001198413,0.006387714,0.07831915,0.02827032,0.004621379,0.0008380109,0.0002691057,0.004789979,0.0007366727,0.05575858,1.129187E-05,0.00214174,0.0003890715,0.03901276,0,0,0,0,0
25,1.504441E-06,0.001924935,0.001104181,0.0001354063,0.005903749,0.07203732,0.02772914,0.004449439,0.000800935,0.0002595709,0.004775688,0.001269556,0.05472147,1.420425E-05,0.001702284,0.003805629,0.0314877,0,0,0,0,0
26,1.45524E-06,0.001913022,0.001100793,0.0001412855,0.005790687,0.07135216,0.02948539,0.004632793,0.0008280675,0.0002699177,0.004771119,0.001121351,0.05167634,1.428564E-05,0.001697625,0.003863059,0.03319151,0,0,0,0,0
27,1.427909E-06,0.001904824,0.001098238,0.0001470867,0.005602411,0.06916929,0.03127115,0.004820269,0.0008566299,0.0002803473,0.0047709,0.001016663,0.04893266,1.428876E-05,0.001702282,0.003676542,0.03504737,0,0,0,0,0
28,1.415435E-06,0.001901379,0.001096735,0.0001685852,0.005429662,0.06677888,0.03328954,0.00505849,0.0008938052,0.0002933482,0.004774053,0.0009481456,0.046492,1.432918E-05,0.001718615,0.003443815,0.03717682,0,0,0,0,0
29,1.412012E-06,0.001900353,0.001096366,0.0001698184,0.005233197,0.06270952,0.03445363,0.005234504,0.0009217871,0.0003030551,0.004781358,0.0009002262,0.04427319,1.422571E-05,0.001733021,0.003171136,0.03900852,0,0,0,0,0
30,1.418384E-06,0.001899307,0.00109643,0.0001264628,0.005810778,0.05543796,0.03442129,0.005315766,0.0009351241,0.0003080544,0.004784904,0.0008628992,0.04220916,1.38704E-05,0.001734395,0.002858181,0.04007908,0,0,0,0,0
31,1.428218E-06,0.001895336,0.001096225,9.36408E-05,0.005899731,0.04842322,0.03321997,0.005287196,0.000931044,0.0003075305,0.004782135,0.0008296735,0.04023599,1.32895E-05,0.001716724,0.002552292,0.04021385,0,0,0,0,0
32,1.438257E-06,0.001886806,0.001095187,8.410689E-05,0.005372466,0.04206075,0.03105919,0.005157,0.0009104515,0.0003018237,0.004771482,0.0007965979,0.03831368,1.258463E-05,0.001678965,0.002278191,0.03943314,0,0,0,0,0
33,1.441124E-06,0.001873836,0.001092927,7.683772E-05,0.004695206,0.03702818,0.02853829,0.004984458,0.0008823366,0.0002939228,0.004753673,0.0007633328,0.03643448,1.195136E-05,0.001627405,0.002083389,0.03808685,0,0,0,0,0
