EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,3.154771
1986,3.242669
1987,3.278213
1988,3.337295
1989,3.061905
1990,3.23671
1991,3.31925
1992,3.116559
1993,3.239469
1994,3.337274
1995,3.362849
1996,3.202492
1997,3.439827
1998,3.31992
1999,3.294851
2000,3.194636
2001,3.265634
2002,3.254033
2003,3.030349
2004,3.075909
2005,3.018087
2006,2.945278
2007,3.249089
2008,3.085468
2009,3.113113
2010,3.237907
2011,3.082946
2012,3.117419
2013,3.093128
2014,3.164042
2015,3.277828
2016,3.27633
2017,3.197441
