EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ValueFleetGroup

timestep,fleet,group,value
354,3,11,0.0006533199
355,1,1,7.45012E-07
355,3,11,0.0006524544
356,1,1,7.248736E-07
356,3,11,0.0006513385
357,1,1,7.055677E-07
357,3,11,0.0006498625
358,1,1,6.853154E-07
358,3,11,0.0006479553
359,1,1,6.613227E-07
359,3,11,0.0006458107
360,1,1,6.339346E-07
360,3,11,0.0006435719
361,1,1,6.052339E-07
361,3,11,0.0006413888
362,1,1,5.786815E-07
362,3,11,0.0006392467
363,1,1,5.557577E-07
363,3,11,0.0006370159
364,1,1,5.357724E-07
364,3,11,0.0006346581
365,1,1,5.198042E-07
365,3,11,0.0006320631
366,1,1,5.05105E-07
366,3,11,0.0006291044
367,1,1,4.881359E-07
367,3,11,0.0006260734
368,1,1,4.710276E-07
368,3,11,0.0006229532
369,1,1,4.549882E-07
369,3,11,0.0006196672
370,1,1,4.392023E-07
370,3,11,0.0006162394
371,1,1,4.239E-07
371,3,11,0.0006127139
372,1,1,4.093831E-07
372,3,11,0.0006090598
373,1,1,3.950745E-07
373,3,11,0.0006053506
374,1,1,3.802337E-07
374,3,11,0.0006016267
375,1,1,3.656932E-07
375,3,11,0.000598033
376,1,1,3.542966E-07
376,3,11,0.0005943833
377,1,1,3.445525E-07
377,3,11,0.0005906149
378,1,1,3.346228E-07
378,3,11,0.0005868371
379,1,1,3.250545E-07
379,3,11,0.0005830314
380,1,1,3.171176E-07
380,3,11,0.0005791197
381,1,1,3.112163E-07
381,3,11,0.0005749516
382,1,1,3.050455E-07
382,3,11,0.0005705383
383,1,1,2.975842E-07
383,3,11,0.0005659634
384,1,1,2.895302E-07
384,3,11,0.0005611887
385,1,1,2.799188E-07
385,3,11,0.0005562517
386,1,1,2.689658E-07
386,3,11,0.0005512096
387,1,1,2.577065E-07
387,3,11,0.0005460417
388,1,1,2.437895E-07
388,3,11,0.0005408099
389,1,1,2.239084E-07
389,3,11,0.0005358513
390,1,1,2.032531E-07
390,3,11,0.000531697
391,1,1,1.868295E-07
391,3,11,0.0005282702
392,1,1,1.750663E-07
392,3,11,0.000525487
393,1,1,1.674118E-07
393,3,11,0.0005230152
394,1,1,1.61977E-07
394,3,11,0.0005205826
395,1,1,1.56969E-07
395,3,11,0.0005182345
396,1,1,1.521221E-07
396,3,11,0.0005157402
