EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.612385E-06,0,0,0,0,0,0,0,0,0,0.00502365,0,0,0,0,0,0,0,0,0,0,0
1986,1.69985E-06,0,0,0,0,0,0,0,0,0,0.004903839,0,0,0,0,0,0,0,0,0,0,0
1987,1.427167E-06,0,0,0,0,0,0,0,0,0,0.00475718,0,0,0,0,0,0,0,0,0,0,0
1988,1.064269E-06,0,0,0,0,0,0,0,0,0,0.004503708,0,0,0,0,0,0,0,0,0,0,0
1989,7.644716E-07,0,0,0,0,0,0,0,0,0,0.004327681,0,0,0,0,0,0,0,0,0,0,0
1990,5.415241E-07,0,0,0,0,0,0,0,0,0,0.004902229,0,0,0,0,0,0,0,0,0,0,0
1991,4.2772E-07,0,0,0,0,0,0,0,0,0,0.005209978,0,0,0,0,0,0,0,0,0,0,0
1992,1.676368E-06,0,0,0,0,0,0,0,0,0,0.00509883,0,0,0,0,0,0,0,0,0,0,0
1993,4.19341E-06,0,0,0,0,0,0,0,0,0,0.005365854,0,0,0,0,0,0,0,0,0,0,0
1994,4.893787E-06,0,0,0,0,0,0,0,0,0,0.005596116,0,0,0,0,0,0,0,0,0,0,0
1995,6.021022E-06,0,0,0,0,0,0,0,0,0,0.005607347,0,0,0,0,0,0,0,0,0,0,0
1996,5.888358E-06,0,0,0,0,0,0,0,0,0,0.005721081,0,0,0,0,0,0,0,0,0,0,0
1997,6.850178E-06,0,0,0,0,0,0,0,0,0,0.006440325,0,0,0,0,0,0,0,0,0,0,0
1998,6.740594E-06,0,0,0,0,0,0,0,0,0,0.006787803,0,0,0,0,0,0,0,0,0,0,0
1999,8.487722E-06,0,0,0,0,0,0,0,0,0,0.006928585,0,0,0,0,0,0,0,0,0,0,0
2000,8.687386E-06,0,0,0,0,0,0,0,0,0,0.0068861,0,0,0,0,0,0,0,0,0,0,0
2001,8.420405E-06,0,0,0,0,0,0,0,0,0,0.006998302,0,0,0,0,0,0,0,0,0,0,0
2002,7.873145E-06,0,0,0,0,0,0,0,0,0,0.006683405,0,0,0,0,0,0,0,0,0,0,0
2003,5.684583E-06,0,0,0,0,0,0,0,0,0,0.006502763,0,0,0,0,0,0,0,0,0,0,0
2004,5.286788E-06,0,0,0,0,0,0,0,0,0,0.007101769,0,0,0,0,0,0,0,0,0,0,0
2005,5.236749E-06,0,0,0,0,0,0,0,0,0,0.007506242,0,0,0,0,0,0,0,0,0,0,0
2006,8.763493E-06,0,0,0,0,0,0,0,0,0,0.007771524,0,0,0,0,0,0,0,0,0,0,0
2007,1.564632E-05,0,0,0,0,0,0,0,0,0,0.008290415,0,0,0,0,0,0,0,0,0,0,0
2008,1.521527E-05,0,0,0,0,0,0,0,0,0,0.008118945,0,0,0,0,0,0,0,0,0,0,0
2009,1.503429E-05,0,0,0,0,0,0,0,0,0,0.008076555,0,0,0,0,0,0,0,0,0,0,0
2010,1.401321E-05,0,0,0,0,0,0,0,0,0,0.008501354,0,0,0,0,0,0,0,0,0,0,0
2011,1.142718E-05,0,0,0,0,0,0,0,0,0,0.008485857,0,0,0,0,0,0,0,0,0,0,0
2012,1.326359E-05,0,0,0,0,0,0,0,0,0,0.008479907,0,0,0,0,0,0,0,0,0,0,0
2013,1.047122E-05,0,0,0,0,0,0,0,0,0,0.008051367,0,0,0,0,0,0,0,0,0,0,0
2014,9.102929E-06,0,0,0,0,0,0,0,0,0,0.007824575,0,0,0,0,0,0,0,0,0,0,0
2015,5.986991E-06,0,0,0,0,0,0,0,0,0,0.007520183,0,0,0,0,0,0,0,0,0,0,0
2016,4.020022E-06,0,0,0,0,0,0,0,0,0,0.007011639,0,0,0,0,0,0,0,0,0,0,0
2017,2.477918E-06,0,0,0,0,0,0,0,0,0,0.006393191,0,0,0,0,0,0,0,0,0,0,0
