EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.003124978,0.08996898,0.4535049,0.002860595,0.04751464,0.1537037,0.2931148,0.436841,0.5634756,0.7199867,0.1773481,0.001361561,0.1431666,0.002400531,0.07465567,0.002805502,0.1183673,0.3000136,0.1950089,0.2965718,0,0
2,0.003149711,0.08949216,0.4524241,0.002684924,0.04438061,0.1464097,0.2819974,0.4223179,0.5458092,0.699289,0.1773481,0.001304842,0.1434418,0.002336433,0.07370804,0.002602018,0.1149606,0.3000136,0.1950089,0.2965718,0,0
3,0.003183999,0.08867476,0.4500863,0.002518983,0.04027561,0.136371,0.2662382,0.4015864,0.5205247,0.6696195,0.1773481,0.001231673,0.1437019,0.00224651,0.07211445,0.00236791,0.1097662,0.3000136,0.1950089,0.2965718,0,0
4,0.003227368,0.08748905,0.446214,0.002355574,0.03558481,0.1241667,0.2467031,0.3757818,0.4889886,0.6324872,0.1773481,0.001146358,0.143846,0.002144385,0.06990103,0.00214125,0.1031486,0.3000136,0.1950089,0.2965718,0,0
5,0.003260355,0.08599272,0.4407705,0.002416131,0.03169314,0.1126376,0.2274189,0.3500027,0.4572956,0.5951006,0.1773481,0.001055965,0.1438779,0.00205467,0.06730982,0.001988515,0.09621668,0.3000136,0.1950089,0.2965718,0,0
6,0.003246711,0.0842468,0.4341099,0.002992444,0.02939466,0.1036333,0.2113672,0.3280195,0.429938,0.5627841,0.1773481,0.0009677176,0.1439176,0.001999751,0.06466763,0.002002752,0.09019832,0.3000136,0.1950089,0.2965718,0,0
7,0.003167507,0.08241064,0.4267938,0.004303963,0.02997947,0.1000693,0.2029925,0.3154608,0.4135228,0.5435242,0.1773481,0.000889259,0.1442076,0.002007615,0.06241794,0.002297792,0.08661442,0.3000136,0.1950089,0.2965718,0,0
8,0.003045661,0.08074585,0.4196216,0.006387835,0.03415893,0.1033169,0.2051011,0.3160309,0.4122987,0.5424024,0.1773481,0.0008289483,0.14509,0.002108068,0.06109818,0.002900618,0.08725651,0.3000136,0.1950089,0.2965718,0,0
9,0.002950744,0.0793246,0.4131368,0.008008891,0.04077504,0.1111116,0.214954,0.3265415,0.4224487,0.5547517,0.1773481,0.0007917062,0.1467886,0.00228894,0.06088137,0.003680209,0.0921028,0.3000136,0.1950089,0.2965718,0,0
10,0.002922021,0.07807975,0.4073815,0.009069229,0.04832212,0.1209867,0.2287389,0.3423932,0.4385886,0.5741203,0.1773481,0.0007746621,0.1493217,0.002495531,0.06161505,0.004117757,0.09977125,0.3000136,0.1950089,0.2965718,0,0
11,0.002961759,0.07706996,0.4023783,0.01007011,0.05689878,0.1336459,0.2469746,0.3643302,0.4615148,0.6016423,0.1773481,0.0007732075,0.1527115,0.002690816,0.06328397,0.004124739,0.1098716,0.3000136,0.1950089,0.2965718,0,0
12,0.003056762,0.07621637,0.3981092,0.007601958,0.06282563,0.1429309,0.2607892,0.3812701,0.4786582,0.6217642,0.1773481,0.0007741526,0.1567879,0.002787931,0.06532165,0.00371705,0.1194935,0.3000136,0.1950089,0.2965718,0,0
13,0.003197093,0.07545508,0.3943066,0.00599997,0.0672019,0.1487312,0.2691238,0.3917576,0.4885089,0.6328077,0.1773481,0.0007720793,0.1607674,0.002767449,0.06728693,0.003122681,0.126764,0.3000136,0.1950089,0.2965718,0,0
14,0.00335087,0.0747539,0.3907335,0.004124228,0.06935167,0.1518024,0.2728298,0.3966694,0.4922217,0.6361755,0.1773481,0.0007658683,0.1650798,0.002662739,0.06905878,0.002588935,0.1316403,0.3000136,0.1950089,0.2965718,0,0
15,0.003496541,0.07404183,0.3872015,0.003087694,0.06991012,0.1521834,0.2718832,0.3958205,0.4896846,0.6316765,0.1773481,0.0007577737,0.1696051,0.002515284,0.07045523,0.002198071,0.1341456,0.3000136,0.1950089,0.2965718,0,0
16,0.003627783,0.07324791,0.3834647,0.002697903,0.06878958,0.1497098,0.2659287,0.3886288,0.480302,0.6186054,0.1773481,0.0007497663,0.1742014,0.002358028,0.07128539,0.001945083,0.1341861,0.3000136,0.1950089,0.2965718,0,0
17,0.003745747,0.0723115,0.3792829,0.002104019,0.06578879,0.1446258,0.2551626,0.3752381,0.4642232,0.5972496,0.1773481,0.0007428661,0.1787095,0.002214586,0.07139795,0.001799436,0.1317593,0.3000136,0.1950089,0.2965718,0,0
18,0.003837649,0.07123118,0.3745265,0.001569693,0.06430567,0.1392832,0.2428896,0.3596971,0.4458195,0.5732381,0.1773481,0.0007387762,0.1830539,0.002112673,0.07088252,0.001765028,0.1277748,0.3000136,0.1950089,0.2965718,0,0
19,0.003878971,0.07004296,0.3692419,0.001445301,0.06256431,0.1352364,0.2316559,0.3451606,0.4284871,0.5507108,0.1773481,0.0007386653,0.1872184,0.002069405,0.06991439,0.001871598,0.1232938,0.3000136,0.1950089,0.2965718,0,0
20,0.003865009,0.06879671,0.363572,0.001639156,0.06127339,0.1337915,0.2234779,0.3341029,0.4149306,0.5328811,0.1773481,0.0007433986,0.1912408,0.002090482,0.06869345,0.002145957,0.1191932,0.3000136,0.1950089,0.2965718,0,0
21,0.003822488,0.06750476,0.3576558,0.001646858,0.05902695,0.1332635,0.2166435,0.3243373,0.4028696,0.5166144,0.1773481,0.0007510548,0.1950751,0.002158033,0.06723123,0.002512779,0.1151855,0.3000136,0.1950089,0.2965718,0,0
