EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,3.429968,3.66925,3.94367,2.681336,2.859071,2.85907,3.031153,3.031153,3.031153,3.031109,3.522919,4.120498,4.06121,3.779181,3.842437,3.460997,3.461017,3.189227,2.217523,2.486341,1,1
2,3.477061,3.729461,4.020737,2.742665,2.92966,2.92966,3.108371,3.108371,3.108371,3.105387,3.589445,4.20442,4.14345,3.858598,3.927054,3.530759,3.530761,3.272224,2.256106,2.569435,1,1
3,3.530839,3.799834,4.108847,2.820706,3.009254,3.009254,3.197518,3.197518,3.197518,3.191235,3.667774,4.299073,4.237053,3.942653,4.022066,3.614639,3.614746,3.367545,2.305544,2.674756,1,1
4,3.624048,3.925749,4.268609,2.976994,3.16528,3.16528,3.371621,3.371621,3.371621,3.361311,3.796312,4.469656,4.404516,4.079382,4.182894,3.76825,3.768606,3.543567,2.387919,2.879758,1,1
5,3.50461,3.744238,4.01254,2.69875,2.851345,2.851345,3.043106,3.043106,3.043106,3.029766,3.666155,4.18678,4.141687,3.845702,3.950005,3.547286,3.548175,3.247449,2.345827,2.591096,1,1
6,3.367733,3.566649,3.791394,2.47725,2.609562,2.609562,2.781758,2.781758,2.781758,2.766102,3.532539,3.939782,3.912092,3.627782,3.732304,3.371354,3.372764,2.994021,2.253707,2.3774,1,1
7,3.249182,3.42907,3.631779,2.354188,2.476145,2.476145,2.630303,2.630303,2.630303,2.613004,3.406558,3.757034,3.737296,3.453649,3.554676,3.251103,3.252338,2.813795,2.159913,2.25051,1,1
8,3.211539,3.399112,3.60926,2.371553,2.503402,2.503402,2.657511,2.657511,2.657511,2.637616,3.347093,3.73562,3.702822,3.400884,3.497507,3.232498,3.232969,2.815928,2.122068,2.238048,1,1
9,3.218256,3.418987,3.649156,2.426833,2.580579,2.580579,2.738969,2.738969,2.738969,2.716143,3.345303,3.77325,3.732844,3.408468,3.498805,3.259209,3.259207,2.887994,2.117817,2.269127,1,1
10,3.233993,3.444676,3.697753,2.469813,2.64898,2.64898,2.809866,2.809866,2.809866,2.784193,3.362526,3.812888,3.774481,3.432816,3.516453,3.292349,3.29191,2.955568,2.124256,2.305129,1,1
11,3.235321,3.447186,3.710466,2.477557,2.670681,2.670681,2.83096,2.83096,2.83096,2.802645,3.359606,3.813708,3.781193,3.436107,3.50902,3.298015,3.297289,2.972422,2.125476,2.310263,1,1
12,3.278398,3.511556,3.813164,2.55355,2.776564,2.776564,2.940755,2.940755,2.940755,2.909297,3.422071,3.91851,3.887381,3.520513,3.590624,3.370866,3.369936,3.085755,2.150799,2.390475,1,1
13,3.300736,3.547167,3.866096,2.582169,2.822338,2.822338,2.988755,2.988755,2.988755,2.953974,3.458529,3.977114,3.945315,3.575337,3.640655,3.407789,3.406684,3.13606,2.17153,2.431923,1,1
14,3.311241,3.564331,3.888142,2.587733,2.833766,2.833766,3.001668,3.001668,3.001668,2.963291,3.476652,4.002786,3.975601,3.607193,3.665953,3.421004,3.419884,3.150944,2.185715,2.447418,1,1
15,3.326774,3.58763,3.919148,2.60069,2.854663,2.854663,3.02502,3.02502,3.02502,2.982593,3.503411,4.037326,4.015758,3.646794,3.700103,3.443669,3.442636,3.177616,2.202623,2.474404,1,1
16,3.352456,3.624596,3.969265,2.629208,2.896099,2.896099,3.070851,3.070851,3.070851,3.023644,3.547363,4.092286,4.076873,3.703305,3.753606,3.48601,3.485141,3.228355,2.227988,2.525686,1,1
17,3.38771,3.673866,4.035215,2.66979,2.953859,2.953859,3.135486,3.135486,3.135486,3.082442,3.606843,4.163373,4.15508,3.770914,3.823219,3.546431,3.545827,3.299013,2.263713,2.601505,1,1
18,3.357666,3.625613,3.955351,2.587092,2.84715,2.84715,3.027062,3.027062,3.027062,2.96954,3.569002,4.073951,4.079274,3.700125,3.758352,3.477409,3.47721,3.198722,2.256737,2.520993,1,1
19,3.309279,3.555835,3.856393,2.499131,2.728263,2.728263,2.90272,2.90272,2.90272,2.841773,3.513035,3.960726,3.98107,3.600996,3.666278,3.395838,3.396204,3.079378,2.22688,2.425025,1,1
20,3.262536,3.493118,3.778637,2.438336,2.645209,2.645209,2.813517,2.813517,2.813517,2.749772,3.460652,3.866588,3.901182,3.511086,3.582299,3.333789,3.334602,2.987595,2.191451,2.354238,1,1
21,3.261564,3.497212,3.801924,2.459991,2.675193,2.675193,2.845628,2.845628,2.845628,2.77692,3.470572,3.880481,3.928029,3.50341,3.584369,3.351478,3.352468,3.01901,2.189034,2.377855,1,1
22,3.266785,3.507267,3.828628,2.479023,2.704188,2.704188,2.877258,2.877258,2.877258,2.803087,3.489603,3.897478,3.958842,3.502811,3.594131,3.373736,3.374714,3.052248,2.195265,2.405887,1,1
23,3.243608,3.473746,3.787615,2.447007,2.660028,2.660028,2.829699,2.829699,2.829699,2.751931,3.463655,3.840026,3.915601,3.453285,3.544804,3.341192,3.342078,3.002524,2.180867,2.367796,1,1
24,3.197489,3.40586,3.699941,2.391322,2.579699,2.579699,2.740867,2.740867,2.740867,2.661789,3.395654,3.728993,3.815917,3.370727,3.447486,3.274299,3.274958,2.90166,2.143436,2.290051,1,1
25,3.183568,3.382707,3.683958,2.400466,2.589926,2.589926,2.749232,2.749232,2.749232,2.66678,3.363538,3.688377,3.787797,3.343629,3.404409,3.263256,3.263593,2.898888,2.124852,2.277467,1,1
26,3.205024,3.410655,3.744793,2.461298,2.670818,2.670818,2.833594,2.833594,2.833594,2.745869,3.38958,3.727536,3.848323,3.378902,3.431807,3.307379,3.307265,2.981726,2.133644,2.326093,1,1
27,3.218812,3.4292,3.780964,2.494628,2.716273,2.716273,2.88044,2.88044,2.88044,2.788221,3.40854,3.752097,3.888613,3.40473,3.451448,3.334771,3.334261,3.028054,2.143425,2.35602,1,1
28,3.211134,3.416176,3.76129,2.482561,2.69932,2.69932,2.861586,2.861586,2.861586,2.766402,3.389964,3.723062,3.868487,3.389812,3.428712,3.317826,3.317097,3.005537,2.139395,2.336062,1,1
29,3.245702,3.465968,3.846334,2.552362,2.790058,2.790058,2.955955,2.955955,2.955955,2.855564,3.445578,3.805476,3.967363,3.45836,3.492716,3.382288,3.381418,3.103079,2.162071,2.408285,1,1
30,3.271816,3.507322,3.909086,2.596587,2.849141,2.849141,3.01845,3.01845,3.01845,2.912618,3.49304,3.875153,4.04583,3.515683,3.547475,3.431412,3.430409,3.169049,2.186706,2.465157,1,1
31,3.305223,3.560399,3.98696,2.647676,2.920206,2.920206,3.094916,3.094916,3.094916,2.982353,3.555324,3.96047,4.140109,3.587113,3.617562,3.495928,3.494869,3.250062,2.219789,2.542566,1,1
32,3.343139,3.618675,4.067194,2.699112,2.9919,2.9919,3.174182,3.174182,3.174182,3.053291,3.624035,4.04615,4.235631,3.659451,3.692314,3.567148,3.566137,3.334294,2.260463,2.6326,1,1
33,3.323412,3.589767,4.000274,2.622936,2.89146,2.89146,3.073093,3.073093,3.073093,2.948437,3.591302,3.977953,4.171227,3.603473,3.644258,3.502246,3.501435,3.240958,2.260228,2.558584,1,1
34,3.293575,3.54627,3.923307,2.545933,2.787657,2.787657,2.966199,2.966199,2.966199,2.839708,3.550199,3.894361,4.095157,3.534269,3.582102,3.434351,3.433964,3.141667,2.24279,2.479005,1,1
35,3.27276,3.51656,3.879023,2.504289,2.730146,2.730145,2.906613,2.906613,2.906613,2.778175,3.527029,3.839894,4.053286,3.486569,3.541012,3.398519,3.398587,3.086893,2.2277,2.438534,1,1
36,3.26026,3.4982,3.856777,2.485064,2.702286,2.702286,2.877906,2.877906,2.877906,2.747077,3.516618,3.805034,4.034427,3.45413,3.515127,3.382515,3.382905,3.061225,2.218141,2.421971,1,1
37,3.251114,3.483456,3.841779,2.473384,2.685097,2.685097,2.860264,2.860264,2.860264,2.727014,3.510737,3.775689,4.023457,3.427596,3.494204,3.373312,3.37381,3.045558,2.211131,2.41308,1,1
38,3.228044,3.448911,3.795856,2.438297,2.637509,2.637509,2.808638,2.808638,2.808638,2.675641,3.482314,3.713303,3.977863,3.380986,3.4467,3.338794,3.339399,2.992094,2.191711,2.372505,1,1
39,3.223104,3.440645,3.796057,2.443342,2.645847,2.645847,2.817597,2.817597,2.817597,2.68177,3.479488,3.693654,3.981927,3.367934,3.432832,3.342416,3.342881,2.999477,2.185602,2.378655,1,1
40,3.225507,3.441614,3.807508,2.454778,2.664843,2.664843,2.838513,2.838513,2.838513,2.698911,3.486775,3.684888,3.998893,3.366002,3.430209,3.356116,3.356391,3.020725,2.187231,2.396815,1,1
41,3.217838,3.427404,3.790993,2.442684,2.651397,2.651396,2.824016,2.824016,2.824016,2.682878,3.476376,3.649813,3.984624,3.348503,3.408115,3.346591,3.34669,3.005404,2.181636,2.386106,1,1
42,3.230174,3.442366,3.823799,2.469245,2.693141,2.693141,2.870183,2.870183,2.870183,2.723357,3.498831,3.659354,4.024918,3.364291,3.422492,3.379153,3.37905,3.054086,2.192352,2.428294,1,1
43,3.180501,3.366935,3.701141,2.373434,2.562543,2.562543,2.726154,2.726154,2.726154,2.587738,3.415918,3.529701,3.889046,3.282238,3.325336,3.282193,3.281988,2.900229,2.151753,2.309155,1,1
44,3.186796,3.370095,3.7295,2.412369,2.617123,2.617123,2.784629,2.784629,2.784629,2.641261,3.420864,3.525179,3.917716,3.295935,3.329893,3.309459,3.30909,2.95481,2.149177,2.342288,1,1
45,3.199625,3.382163,3.762299,2.446243,2.665642,2.665642,2.836929,2.836929,2.836929,2.688551,3.440593,3.529091,3.954031,3.315786,3.344039,3.341195,3.340661,3.00758,2.157426,2.380507,1,1
46,3.209951,3.392381,3.78546,2.467995,2.696802,2.696801,2.870907,2.870907,2.870907,2.718185,3.458561,3.528348,3.980454,3.330029,3.353795,3.364862,3.364189,3.043073,2.167016,2.409852,1,1
47,3.180067,3.345783,3.703719,2.407218,2.609821,2.609821,2.775861,2.775861,2.775861,2.62798,3.403678,3.446437,3.885989,3.276231,3.293589,3.299513,3.298806,2.941498,2.14437,2.330384,1,1
48,3.198322,3.363571,3.749578,2.458026,2.676263,2.676263,2.847115,2.847115,2.847115,2.69336,3.43044,3.45968,3.932753,3.307217,3.317625,3.342091,3.341325,3.013496,2.152904,2.380984,1,1
49,3.220677,3.390569,3.801447,2.50435,2.738778,2.738778,2.915148,2.915148,2.915148,2.754716,3.470021,3.482613,3.989542,3.341565,3.348099,3.391145,3.390249,3.085448,2.171724,2.441551,1,1
50,3.20592,3.368801,3.757719,2.464234,2.683017,2.683017,2.855746,2.855746,2.855746,2.6968,3.443602,3.438427,3.935952,3.309169,3.31525,3.352838,3.351893,3.025745,2.165193,2.395928,1,1
51,3.193913,3.347979,3.725517,2.440939,2.648833,2.648834,2.818445,2.818445,2.818445,2.66076,3.420551,3.399993,3.89057,3.285983,3.289803,3.326614,3.325747,2.986096,2.154324,2.364275,1,1
52,3.168909,3.305185,3.657921,2.395931,2.585756,2.585756,2.748255,2.748255,2.748255,2.595676,3.368919,3.337136,3.796797,3.242659,3.244219,3.274448,3.273699,2.906704,2.129218,2.300789,1,1
53,3.162787,3.277602,3.623794,2.392416,2.578518,2.578518,2.73765,2.73765,2.73765,2.587022,3.334063,3.297505,3.726341,3.227597,3.224333,3.254085,3.253424,2.885287,2.111334,2.274501,1,1
54,3.176515,3.270538,3.626054,2.418494,2.611649,2.611649,2.770429,2.770429,2.770428,2.619093,3.324693,3.286906,3.695333,3.238535,3.229927,3.260546,3.259865,2.910887,2.106117,2.278697,1,1
55,3.19668,3.27361,3.643132,2.449635,2.65166,2.65166,2.810374,2.810374,2.810374,2.658101,3.328439,3.292082,3.69031,3.257606,3.244511,3.275067,3.27432,2.946482,2.108013,2.292218,1,1
56,3.21892,3.284059,3.669247,2.480745,2.691242,2.691242,2.84986,2.84986,2.84986,2.696688,3.339894,3.307459,3.708012,3.279826,3.262762,3.292982,3.292189,2.983569,2.114335,2.310029,1,1
57,3.239762,3.298165,3.696037,2.506861,2.723705,2.723705,2.882059,2.882059,2.882059,2.728143,3.352734,3.327534,3.7387,3.299882,3.279727,3.308972,3.308176,3.014345,2.122486,2.326222,1,1
58,3.253574,3.308968,3.710623,2.520247,2.73874,2.73874,2.896385,2.896385,2.896385,2.742146,3.357509,3.345358,3.764441,3.309355,3.288412,3.314434,3.313683,3.027071,2.128507,2.331167,1,1
59,3.273591,3.328676,3.738292,2.542032,2.763708,2.763708,2.92108,2.92108,2.92108,2.76611,3.37108,3.381055,3.814709,3.327598,3.305974,3.328242,3.327559,3.051326,2.137595,2.345338,1,1
60,3.309033,3.367434,3.796238,2.58441,2.8144,2.8144,2.972405,2.972405,2.972405,2.815799,3.406185,3.453794,3.909106,3.368574,3.344811,3.363205,3.362584,3.104297,2.155579,2.382872,1,1
61,3.329216,3.399958,3.835615,2.60506,2.837267,2.837267,2.99568,2.99568,2.99568,2.837591,3.427456,3.530565,3.981697,3.394127,3.372448,3.380314,3.379765,3.128651,2.169981,2.401234,1,1
62,3.345362,3.432253,3.869282,2.621075,2.852639,2.852639,3.011563,3.011563,3.011563,2.85177,3.44585,3.620792,4.043145,3.420316,3.403183,3.393206,3.392759,3.145772,2.182887,2.414973,1,1
63,3.36643,3.471023,3.910876,2.644498,2.875408,2.875408,3.035297,3.035297,3.035297,2.873335,3.471623,3.728782,4.104768,3.461287,3.448481,3.413222,3.412928,3.171495,2.198629,2.436575,1,1
64,3.36897,3.495723,3.926717,2.645198,2.869006,2.869006,3.02949,3.02949,3.02949,2.866002,3.479525,3.81054,4.128487,3.488956,3.482193,3.412102,3.412019,3.167205,2.206457,2.43472,1,1
