EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:24 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of striped bass 2-5"

year\group,"striped bass 6+",
1985,0.001010075
1986,0.00101786
1987,0.001046196
1988,0.00116345
1989,0.001037618
1990,0.0009723104
1991,0.001275018
1992,0.001368272
1993,0.001242797
1994,0.001413601
1995,0.001535867
1996,0.001428071
1997,0.001463426
1998,0.001597385
1999,0.001706958
2000,0.001678359
2001,0.001699819
2002,0.001760594
2003,0.001683738
2004,0.001662035
2005,0.001715458
2006,0.001714597
2007,0.001695649
2008,0.001747715
2009,0.001702908
2010,0.00168938
2011,0.001748273
2012,0.001759453
2013,0.00178362
2014,0.001754874
2015,0.001774846
2016,0.001784464
2017,0.001770587
