EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"7/22/2022 9:37:25 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.003108131,0.0833093,0.4287109,0.005105887,0.04181695,0.1240819,0.2405325,0.3633814,0.469422,0.6097893,0.1773481,0.000991671,0.1464049,0.002296765,0.06641456,0.002895509,0.102314,0.3000136,0.1950089,0.2965718,0,0
1986,0.003673762,0.07015954,0.3696326,0.002645541,0.06396899,0.1409716,0.2392587,0.3530567,0.4380298,0.5631135,0.1773481,0.0007480706,0.1841302,0.00233081,0.06810725,0.002428476,0.1219751,0.3000136,0.1950089,0.2965718,0,0
1987,0.003982685,0.05976805,0.3082248,0.002694,0.06462286,0.1996706,0.2628763,0.3389302,0.4122951,0.5055957,0.1773481,0.0006054522,0.2403976,0.002526571,0.06499986,0.002711891,0.1187398,0.3000136,0.1950089,0.2965718,0,0
1988,0.00429883,0.05367854,0.2499928,0.002066953,0.04721387,0.1528504,0.2610636,0.2756636,0.307004,0.3747637,0.1773481,0.0007542576,0.2364074,0.002672522,0.05291006,0.002639028,0.0938808,0.3000136,0.1950089,0.2965718,0,0
1989,0.0057941,0.05301207,0.1981853,0.002212974,0.07777435,0.2507254,0.4255074,0.5174929,0.430525,0.4452602,0.1773481,0.001128018,0.1546505,0.003243399,0.07098529,0.003006967,0.1370627,0.3000136,0.1950089,0.2965718,0,0
1990,0.005455146,0.09025183,0.2222732,0.002557043,0.08051931,0.4706409,0.8798966,1.208192,1.165652,0.8629547,0.1773481,0.001535187,0.2520981,0.00258869,0.1093942,0.002667154,0.2177346,0.3000136,0.1950089,0.2965718,0,0
1991,0.00106712,0.1580748,0.3766523,0.003393178,0.03909305,0.2036565,0.6244967,0.9687185,1.181541,0.8270443,0.1773481,0.001565547,0.2740541,0.002508302,0.07010585,0.003063264,0.08866044,0.3000136,0.1950089,0.2965718,0,0
1992,0.001483003,0.1732695,0.4532188,0.003964312,0.05077831,0.09731549,0.2550927,0.612253,0.8235404,0.7168298,0.1773481,0.00139293,0.1688711,0.00258206,0.05103682,0.002814437,0.08844808,0.3000136,0.1950089,0.2965718,0,0
1993,0.002724105,0.1030974,0.5499097,0.002049749,0.08849093,0.2350914,0.2903951,0.5596517,1.084406,1.166394,0.1773481,0.001418928,0.2041015,0.002488176,0.07658511,0.002077972,0.1815988,0.3000136,0.1950089,0.2965718,0,0
1994,0.002385716,0.06672926,0.6730828,0.003115181,0.05967344,0.2476193,0.3736229,0.3755049,0.6436504,1.210755,0.1773481,0.001321516,0.2127435,0.002358976,0.06710289,0.003277968,0.1162629,0.3000136,0.1950089,0.2965718,0,0
