EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.569533
1986,1.575009
1987,1.584747
1988,1.585696
1989,1.588253
1990,1.596244
1991,1.606521
1992,1.62029
1993,1.634889
1994,1.646624
1995,1.648855
1996,1.647772
1997,1.645662
1998,1.64001
1999,1.63971
2000,1.643417
2001,1.640828
2002,1.635847
2003,1.63131
2004,1.625903
2005,1.621913
2006,1.61823
2007,1.614194
2008,1.612384
2009,1.607656
2010,1.603312
2011,1.604245
2012,1.608676
2013,1.613968
2014,1.61546
2015,1.613469
2016,1.613596
2017,1.617077
