EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of bluefish adult"

timestep\group,"striped bass 6+","bluefish adult",
165,0.0002290554,0.0008646064
166,0.0002295715,0.0008718796
167,0.0002300993,0.0008794463
168,0.0002306387,0.0008872943
169,0.0002314733,0.000900685
170,0.000232282,0.0009204738
171,0.0002330745,0.0009398689
172,0.0002338521,0.000958835
173,0.0002346161,0.0009773395
174,0.0002353676,0.0009953529
175,0.0002361078,0.001012847
176,0.0002368375,0.001029797
177,0.0002375574,0.001046177
178,0.0002382681,0.001061963
179,0.0002389702,0.001077129
180,0.0002396639,0.00109165
181,0.0002401605,0.00110115
182,0.0002406942,0.001106262
183,0.0002412353,0.001111531
184,0.0002417818,0.001116941
185,0.000242332,0.001122472
186,0.0002428842,0.001128106
187,0.0002434368,0.001133823
188,0.0002439884,0.001139605
189,0.0002445379,0.001145439
190,0.0002450841,0.001151309
191,0.0002456258,0.001157208
192,0.0002461622,0.001163134
193,0.0002466227,0.001166952
194,0.0002468764,0.001165258
195,0.0002471249,0.001163111
196,0.0002473679,0.001160533
197,0.0002476051,0.001157541
198,0.000247836,0.001154153
199,0.0002480603,0.001150387
200,0.0002482776,0.00114626
201,0.0002484875,0.001141791
202,0.0002486897,0.001136998
203,0.0002488839,0.001131899
204,0.0002490699,0.001126514
205,0.0002494974,0.001128468
206,0.0002502948,0.001141905
207,0.0002510597,0.00115502
208,0.0002517923,0.001167813
209,0.0002524941,0.001180292
210,0.0002531662,0.001192469
211,0.0002538101,0.001204353
212,0.0002544272,0.001215953
213,0.0002550185,0.001227275
214,0.0002555854,0.001238323
215,0.000256129,0.001249097
216,0.0002566505,0.001259595
217,0.0002570854,0.001267707
218,0.0002573302,0.0012715
219,0.0002575639,0.001275155
220,0.0002577874,0.001278678
221,0.0002580011,0.00128207
222,0.0002582057,0.00128533
223,0.0002584015,0.001288457
224,0.000258589,0.001291453
225,0.0002587686,0.00129432
226,0.0002589407,0.001297064
227,0.0002591058,0.001299692
228,0.0002592642,0.001302216
229,0.0002593976,0.001303157
230,0.0002594875,0.001300929
231,0.0002595647,0.001298382
232,0.0002596299,0.001295537
233,0.0002596841,0.001292412
234,0.0002597279,0.001289027
235,0.0002597623,0.0012854
236,0.0002597877,0.001281548
237,0.0002598047,0.001277487
238,0.000259814,0.001273231
239,0.0002598158,0.001268792
240,0.0002598106,0.00126418
241,0.0002598563,0.001261972
242,0.0002599283,0.001262891
243,0.0002599845,0.001263462
244,0.0002600254,0.001263692
245,0.0002600522,0.00126359
246,0.0002600658,0.001263164
247,0.0002600672,0.001262423
248,0.0002600571,0.001261376
249,0.0002600362,0.00126003
250,0.0002600052,0.001258394
251,0.0002599647,0.001256473
252,0.0002599151,0.001254272
253,0.0002598513,0.001251745
254,0.0002596769,0.001247406
255,0.0002594965,0.001242931
256,0.0002593107,0.00123833
257,0.0002591198,0.001233611
258,0.000258924,0.00122878
259,0.0002587235,0.00122384
260,0.0002585185,0.001218797
261,0.000258309,0.001213653
262,0.0002580948,0.00120841
263,0.0002578759,0.001203074
264,0.0002576522,0.001197647
265,0.0002573661,0.001190596
266,0.0002569408,0.001181472
267,0.000256515,0.001172455
268,0.0002560889,0.00116355
269,0.0002556625,0.001154762
270,0.0002552356,0.001146094
271,0.0002548084,0.001137547
272,0.0002543812,0.001129124
273,0.0002539541,0.001120827
274,0.0002535273,0.001112658
275,0.0002531012,0.001104621
276,0.000252676,0.001096719
277,0.0002522534,0.001089058
278,0.000251852,0.001082025
279,0.0002514551,0.001075094
280,0.0002510623,0.001068258
281,0.0002506731,0.001061511
282,0.0002502874,0.001054847
283,0.0002499048,0.00104826
284,0.0002495254,0.001041745
285,0.0002491489,0.001035295
286,0.0002487751,0.001028904
287,0.0002484041,0.001022562
288,0.0002480357,0.001016264
289,0.0002477541,0.001013482
290,0.0002473444,0.001011789
291,0.0002469234,0.001009745
292,0.0002464919,0.001007358
293,0.0002460506,0.001004639
294,0.0002456006,0.0010016
295,0.0002451428,0.0009982545
296,0.0002446783,0.0009946156
297,0.000244208,0.0009906979
298,0.0002437327,0.000986516
299,0.0002432531,0.000982084
300,0.0002427701,0.0009774166
301,0.0002421136,0.0009664058
302,0.0002416349,0.0009516582
303,0.0002411663,0.0009371574
304,0.0002407088,0.0009229235
305,0.0002402619,0.0009089669
306,0.0002398251,0.0008952948
307,0.0002393978,0.0008819132
308,0.0002389794,0.0008688261
309,0.0002385692,0.0008560354
310,0.0002381666,0.0008435423
311,0.0002377706,0.0008313466
312,0.0002373807,0.0008194469
313,0.0002371404,0.0008106579
314,0.0002369831,0.0008053315
315,0.000236823,0.0008000087
316,0.0002366586,0.0007946768
317,0.0002364898,0.0007893326
318,0.0002363167,0.000783974
319,0.0002361393,0.0007786007
320,0.0002359579,0.0007732137
321,0.0002357726,0.0007678152
322,0.0002355838,0.0007624063
323,0.0002353919,0.0007569898
324,0.0002351971,0.000751567
325,0.0002350993,0.0007480407
326,0.0002351352,0.0007466227
