EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

year,value
1985,0.08421638
1986,0.02444461
1987,0.04803752
1988,0.07602515
1989,0.08190393
1990,0.05689942
1991,0.05015325
1992,0.02095839
1993,0.01502301
1994,0.01203865
1995,0.0287572
1996,0.01640289
1997,0.02688192
1998,0.04000827
1999,0.01732941
2000,0.004239753
2001,0.01504602
2002,0.009849612
2003,0.00967826
2004,0.01212132
2005,0.01552904
2006,0.01260075
2007,0.008390968
2008,0.001195704
2009,0.007355781
2010,0.01064649
2011,0.004799703
2012,-0.001360808
2013,-0.002989723
2014,0.003811152
2015,0.01016109
2016,0.005308263
2017,-0.001462441
