EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,7.083398,2.987037,1.79173,18.16967,9.063293,6.401095,5.278602,4.548183,4.157579,3.771413,1.80986,13.07388,3.167489,9.96927,3.768916,10.88833,3.65886,7.333289,12.4696,154.6018,0,0
2,7.077268,2.982199,1.790542,18.15504,9.032898,6.42713,5.345258,4.591083,4.177739,3.761424,1.8107,13.14157,3.181749,9.966889,3.770796,10.88592,3.658755,7.33274,12.46939,154.6002,0,0
3,7.076318,2.978134,1.790493,18.15669,9.00729,6.442709,5.399703,4.633873,4.1961,3.754062,1.811526,13.20642,3.196293,9.966932,3.773105,10.88721,3.658154,7.332319,12.46927,154.6026,0,0
4,7.077311,2.974574,1.791396,18.15956,8.985003,6.450457,5.444203,4.675785,4.212456,3.748698,1.812322,13.26094,3.211085,9.967723,3.77564,10.88873,3.656896,7.331769,12.46919,154.6069,0,0
5,7.078934,2.971305,1.792967,18.15988,8.965043,6.452499,5.480881,4.716425,4.226718,3.744901,1.81309,13.30279,3.225925,9.968651,3.778226,10.89122,3.655027,7.331118,12.46917,154.613,0,0
6,7.080437,2.968115,1.794927,18.15756,8.946632,6.45044,5.511585,4.755605,4.238819,3.742341,1.813831,13.33195,3.240634,9.969413,3.780698,10.89454,3.652611,7.330426,12.46922,154.6202,0,0
7,7.081404,2.964812,1.797012,18.15504,8.929159,6.445455,5.537878,4.793268,4.248706,3.740751,1.814549,13.34868,3.255053,9.969893,3.782899,10.8975,3.649716,7.329745,12.46932,154.6281,0,0
8,7.081649,2.961224,1.798981,18.15653,8.912135,6.438384,5.561057,4.829455,4.256346,3.739914,1.815247,13.35206,3.269044,9.970119,3.784699,10.89814,3.646408,7.329124,12.46949,154.6359,0,0
9,7.081146,2.957211,1.800629,18.16731,8.895181,6.42982,5.582179,4.86427,4.261719,3.739655,1.815927,13.33933,3.282495,9.970214,3.785996,10.89399,3.642741,7.328603,12.46972,154.6432,0,0
10,7.07997,2.952671,1.801793,18.19326,8.877999,6.420171,5.602088,4.897855,4.264824,3.739826,1.816591,13.30611,3.295321,9.970345,3.786723,10.88234,3.63877,7.328207,12.46999,154.6494,0,0
11,7.078268,2.947532,1.802359,18.24052,8.860361,6.409714,5.621452,4.930374,4.265676,3.740311,1.817241,13.2473,3.307467,9.9707,3.786848,10.86058,3.634542,7.327958,12.4703,154.6542,0,0
12,7.076219,2.941763,1.802264,18.3154,8.84209,6.39864,5.640778,4.962,4.264306,3.741008,1.817879,13.15844,3.318905,9.971472,3.786374,10.82641,3.630094,7.327859,12.47064,154.6573,0,0
13,7.07557,2.939688,1.807486,18.29071,8.830067,6.28619,5.484932,4.848711,4.176084,3.7079,1.818865,13.15542,3.391096,9.975377,3.814324,10.49032,3.605688,7.327926,12.47104,154.6588,0,0
14,7.075687,2.937559,1.815656,18.26436,8.829698,6.24682,5.433267,4.809423,4.144671,3.690744,1.819885,13.14295,3.442404,9.97287,3.829209,10.4915,3.600807,7.327642,12.47148,154.6642,0,0
15,7.075714,2.935296,1.823271,18.24078,8.832902,6.216321,5.388608,4.772315,4.118251,3.674085,1.820928,13.12041,3.493255,9.96854,3.841991,10.49291,3.597226,7.327163,12.4719,154.6721,0,0
