EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.9997508,1,1,0.9997769,1,1,1,1,1,1,1,0.9997939,1,0.9998747,1,0.9997531,1,1,1,1,1,1
2,1.000306,1,1,1.000358,1,1,1,1,1,1,1,1.002239,1,0.9999982,1,0.9998407,1,1,1,1,1,1
3,1.001148,1,1,1.001177,1,1,1,1,1,1,1,1.005908,1,1.000176,1,0.9998899,1,1,1,1,1,1
4,1.002081,1,1,1.002085,1,1,1,1,1,1,1,1.009948,1,1.000331,1,0.9999166,1,1,1,1,1,1
5,1.002997,1,1,1.002982,1,1,1,1,1,1,1,1.013982,1,1.000413,1,0.9999413,1,1,1,1,1,1
6,1.003844,1,1,1.003788,1,1,1,1,1,1,1,1.017974,1,1.00039,1,0.9999729,1,1,1,1,1,1
7,1.004605,1,1,1.004438,1,1,1,1,1,1,1,1.02205,1,1.000245,1,1.000013,1,1,1,1,1,1
8,1.005291,1,1,1.00488,1,1,1,1,1,1,1,1.026328,1,0.9999762,1,1.000057,1,1,1,1,1,1
9,1.005927,1,1,1.005078,1,1,1,1,1,1,1,1.030781,1,0.999595,1,1.0001,1,1,1,1,1,1
10,1.006548,1,1,1.005006,1,1,1,1,1,1,1,1.035175,1,0.9991208,1,1.000136,1,1,1,1,1,1
11,1.007194,1,1,1.004652,1,1,1,1,1,1,1,1.039066,1,0.9985802,1,1.000158,1,1,1,1,1,1
12,1.007901,1,1,1.004013,1,1,1,1,1,1,1,1.041875,1,0.9980031,1,1.00016,1,1,1,1,1,1
13,1.008702,1,1,1.003092,1,1,1,1,1,1,1,1.042985,1,0.9974208,1,1.00014,1,1,1,1,1,1
14,1.009464,1,1,1.002135,1,1,1,1,1,1,1,1.042631,1,0.9967254,1,1.000121,1,1,1,1,1,1
15,1.010189,1,1,1.001272,1,1,1,1,1,1,1,1.04106,1,0.9960259,1,1.000129,1,1,1,1,1,1
16,1.010888,1,1,1.000564,1,1,1,1,1,1,1,1.038398,1,0.9953812,1,1.000167,1,1,1,1,1,1
17,1.011572,1,1,1.00004,1,1,1,1,1,1,1,1.034687,1,0.9947981,1,1.000228,1,1,1,1,1,1
18,1.012255,1,1,0.9997161,1,1,1,1,1,1,1,1.029959,1,0.9942394,1,1.000302,1,1,1,1,1,1
19,1.01294,1,1,0.9995986,1,1,1,1,1,1,1,1.024294,1,0.993637,1,1.000383,1,1,1,1,1,1
20,1.013628,1,1,0.99969,1,1,1,1,1,1,1,1.017852,1,0.9929059,1,1.000467,1,1,1,1,1,1
21,1.014315,1,1,0.9999872,1,1,1,1,1,1,1,1.01088,1,0.9919583,1,1.000552,1,1,1,1,1,1
22,1.014993,1,1,1.000482,1,1,1,1,1,1,1,1.003698,1,0.9907153,1,1.000639,1,1,1,1,1,1
23,1.015651,1,1,1.00116,1,1,1,1,1,1,1,0.9966875,1,0.9891155,1,1.000729,1,1,1,1,1,1
24,1.01628,1,1,1.002005,1,1,1,1,1,1,1,0.9902678,1,0.9871212,1,1.000823,1,1,1,1,1,1
25,1.016869,1,1,1.002992,1,1,1,1,1,1,1,0.9848807,1,0.9847206,1,1.000926,1,1,1,1,1,1
26,1.017669,1,1,1.003922,1,1,1,1,1,1,1,0.9835334,1,0.98217,1,1.00098,1,1,1,1,1,1
27,1.018594,1,1,1.004695,1,1,1,1,1,1,1,0.9844961,1,0.9797055,1,1.000996,1,1,1,1,1,1
28,1.019601,1,1,1.005268,1,1,1,1,1,1,1,0.9866959,1,0.9775161,1,1.000987,1,1,1,1,1,1
29,1.020675,1,1,1.005631,1,1,1,1,1,1,1,0.9896281,1,0.9757513,1,1.00096,1,1,1,1,1,1
30,1.021812,1,1,1.005787,1,1,1,1,1,1,1,0.9931447,1,0.9745244,1,1.000924,1,1,1,1,1,1
31,1.02302,1,1,1.005743,1,1,1,1,1,1,1,0.9972177,1,0.9739141,1,1.000885,1,1,1,1,1,1
