EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,1.193486
1986,0.7363508
1987,0.907392
1988,1.117847
1989,1.146476
1990,0.9999154
1991,0.952534
1992,0.7414812
1993,0.6746793
1994,0.643043
1995,0.8666639
1996,0.7296256
1997,0.8271976
1998,0.9355867
1999,0.7321206
2000,0.583723
2001,0.7114996
2002,0.6221687
2003,0.6247136
2004,0.6629578
2005,0.6755267
2006,0.6819393
2007,0.6247719
2008,0.5227337
2009,0.6101502
2010,0.5958701
2011,0.5455481
2012,0.4623666
2013,0.4216615
2014,0.5225204
2015,0.6060098
2016,0.5677063
2017,0.4896481
