EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.898834
1986,3.017564
1987,2.940457
1988,2.912226
1989,2.888009
1990,2.926996
1991,2.945657
1992,3.016481
1993,3.04167
1994,3.059501
1995,3.038977
1996,3.071813
1997,3.044818
1998,3.014658
1999,3.074715
2000,3.125757
2001,3.081652
2002,3.064178
2003,3.082734
2004,3.067084
2005,3.044414
2006,3.066455
2007,3.082779
2008,3.113739
2009,3.095328
2010,3.012581
2011,3.050284
2012,3.095094
2013,3.11371
2014,3.058165
2015,3.038867
2016,3.080872
2017,3.165971
