EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.008494662,0.03628768,0.0186451,0.6120049,1.861354,1.275262,0.4695655,0.1475779,0.04865148,0.03127222,0.2715002,0.003934142,0.2158445,0.001222881,0.01269976,0.008276114,0.1513899,0.2713079,14.54589,13.55897,8.595786,12.97339
2,0.008572823,0.03641625,0.01880448,0.6178468,1.874864,1.260305,0.4560122,0.145033,0.04816336,0.03147863,0.2715037,0.003595243,0.2120852,0.001224034,0.0127011,0.008229822,0.1530502,0.2714343,14.54572,13.55848,8.595724,12.97292
3,0.008651374,0.03654477,0.01896271,0.6235536,1.887684,1.24955,0.4443038,0.1423424,0.04769349,0.03164443,0.2715106,0.003301272,0.2084491,0.001225236,0.01270425,0.008185697,0.1546804,0.2716681,14.54545,13.55755,8.595665,12.97247
4,0.008730881,0.03667396,0.01912039,0.6289603,1.900051,1.24224,0.4340707,0.1395504,0.04724298,0.03177535,0.2715207,0.003047011,0.204939,0.001226515,0.01270931,0.008145496,0.1562761,0.2719936,14.5451,13.55624,8.595633,12.97202
5,0.008811528,0.03680429,0.01927791,0.6337863,1.912156,1.237783,0.4250152,0.1366881,0.04681281,0.03187632,0.271534,0.002828685,0.2015551,0.001227864,0.01271631,0.008111902,0.1578333,0.2723961,14.54468,13.55465,8.595646,12.97162
6,0.008893258,0.03693597,0.0194355,0.6376902,1.924152,1.235713,0.4168969,0.1337766,0.04640378,0.03195155,0.2715504,0.002643682,0.1982959,0.001229256,0.01272517,0.008088288,0.1593483,0.2728615,14.5442,13.55293,8.595715,12.97127
7,0.008975867,0.03706895,0.01959322,0.6403129,1.936162,1.235657,0.4095223,0.1308304,0.04601651,0.03200468,0.2715696,0.002490231,0.1951578,0.001230647,0.01273571,0.008078421,0.1608178,0.2733759,14.54369,13.55123,8.595837,12.97099
8,0.00905907,0.03720297,0.01975095,0.6413114,1.948282,1.237315,0.4027356,0.1278591,0.04565137,0.0320388,0.2715918,0.00236707,0.1921364,0.001231987,0.01274768,0.008086207,0.162239,0.273926,14.54314,13.54967,8.596006,12.97079
9,0.009142545,0.03733757,0.01990844,0.6403835,1.960591,1.240443,0.3964116,0.1248691,0.04530851,0.03205661,0.2716168,0.002273157,0.189226,0.001233223,0.01276079,0.008115473,0.1636094,0.2744992,14.54259,13.54836,8.596209,12.97067
10,0.009225977,0.03747216,0.02006532,0.6372818,1.97315,1.244836,0.3904503,0.1218647,0.04498784,0.03206038,0.2716445,0.002207439,0.1864205,0.00123431,0.01277467,0.008169797,0.1649269,0.275084,14.54203,13.54737,8.596432,12.97064
11,0.009309079,0.03760605,0.02022113,0.6318202,1.986012,1.250326,0.3847719,0.1188489,0.04468909,0.03205208,0.2716749,0.002168701,0.1837134,0.001235209,0.01278896,0.008252381,0.1661897,0.2756705,14.54148,13.54677,8.596661,12.97068
12,0.009391614,0.03773849,0.02037535,0.6238723,1.999217,1.256765,0.3793132,0.1158237,0.04441178,0.03203339,0.271708,0.002155476,0.1810984,0.001235892,0.01280329,0.008365958,0.1673963,0.2762507,14.54093,13.54657,8.596882,12.97079
13,0.009473953,0.03784225,0.02058398,0.6178517,2.01121,1.284319,0.3859943,0.1161456,0.04505073,0.03229873,0.2718962,0.002146912,0.1718613,0.001235968,0.01270506,0.008748855,0.1694862,0.2768191,14.54041,13.5468,8.597088,12.9712
14,0.009556457,0.03794991,0.02079569,0.6131536,2.019275,1.308419,0.3927397,0.1166139,0.04557357,0.03256402,0.2720889,0.002142013,0.1634206,0.001236676,0.01261965,0.009144967,0.1716404,0.2773755,14.53989,13.54613,8.597252,12.97165
15,0.00963905,0.03806138,0.0210104,0.6094875,2.024115,1.32967,0.3995615,0.1172031,0.04599131,0.03283046,0.2722862,0.002140055,0.155699,0.001237839,0.0125455,0.009552926,0.1738729,0.2779184,14.53934,13.54491,8.597442,12.97206
