EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.003116586,0.09010369,0.4535608,0.002781573,0.04848982,0.1562976,0.2974007,0.4429992,0.571231,0.7217671,0.1773481,0.001367058,0.1432761,0.002429792,0.07501429,0.002895172,0.1199239,0.3000136,0.1950089,0.2965718,0,0
2,0.003116974,0.09003092,0.4534275,0.002804852,0.04843716,0.1561362,0.2977313,0.4436858,0.5715671,0.7217547,0.1773481,0.001325398,0.1439536,0.002430344,0.07500751,0.002876227,0.1201626,0.3000136,0.1950089,0.2965718,0,0
3,0.003117529,0.08992896,0.4533186,0.002834787,0.04835137,0.1559633,0.298417,0.4449084,0.5722229,0.7216874,0.1773481,0.001278412,0.1450146,0.002431125,0.07500443,0.002852773,0.1204968,0.3000136,0.1950089,0.2965718,0,0
4,0.003118452,0.08980118,0.4532456,0.002868667,0.04824131,0.1557618,0.2993695,0.4466525,0.5732014,0.7216233,0.1773481,0.001229073,0.1464348,0.002432136,0.07500625,0.002826169,0.1209133,0.3000136,0.1950089,0.2965718,0,0
5,0.003119787,0.08965021,0.4532157,0.002903763,0.04811422,0.1555242,0.3005152,0.4488898,0.574507,0.721607,0.1773481,0.001180032,0.1481948,0.002433305,0.07501355,0.002798044,0.1214002,0.3000136,0.1950089,0.2965718,0,0
6,0.003121486,0.08947807,0.4532316,0.002937425,0.04797599,0.1552491,0.3017929,0.4515832,0.5761443,0.7216721,0.1773481,0.001133671,0.1502796,0.002434521,0.07502627,0.002770196,0.1219471,0.3000136,0.1950089,0.2965718,0,0
7,0.00312345,0.08928607,0.453292,0.00296717,0.04783123,0.1549391,0.3031529,0.4546906,0.5781179,0.7218438,0.1773481,0.001092106,0.1526766,0.002435653,0.07504383,0.002744461,0.1225446,0.3000136,0.1950089,0.2965718,0,0
8,0.003125563,0.08907498,0.453392,0.00299077,0.04768347,0.154599,0.3045548,0.458167,0.5804312,0.7221407,0.1773481,0.001057138,0.1553764,0.002436572,0.07506514,0.002722614,0.1231846,0.3000136,0.1950089,0.2965718,0,0
9,0.00312771,0.08884508,0.4535237,0.003006312,0.04753522,0.1542349,0.3059665,0.4619667,0.5830868,0.722576,0.1773481,0.001030189,0.1583719,0.002437164,0.07508876,0.002706282,0.12386,0.3000136,0.1950089,0.2965718,0,0
10,0.003129792,0.08859628,0.4536765,0.003012237,0.04738819,0.1538524,0.3073626,0.4660439,0.5860854,0.7231588,0.1773481,0.001012241,0.1616585,0.00243734,0.075113,0.002696894,0.1245646,0.3000136,0.1950089,0.2965718,0,0
11,0.003131741,0.0883283,0.4538387,0.003007342,0.04724336,0.153457,0.308724,0.4703535,0.5894266,0.7238948,0.1773481,0.001003869,0.1652338,0.002437042,0.0751361,0.002695642,0.1252929,0.3000136,0.1950089,0.2965718,0,0
12,0.003133517,0.08804067,0.4539974,0.002990727,0.04710114,0.1530534,0.3100362,0.4748521,0.5931081,0.7247868,0.1773481,0.001005216,0.1690974,0.002436243,0.07515631,0.002703471,0.1260402,0.3000136,0.1950089,0.2965718,0,0
13,0.003134273,0.08773625,0.4543217,0.002968086,0.04707633,0.1526895,0.3110873,0.4794296,0.5972179,0.7258276,0.1773481,0.00101612,0.1724293,0.002438431,0.07511448,0.00271901,0.1263862,0.3000136,0.1950089,0.2965718,0,0
14,0.003134056,0.08742324,0.4547703,0.002941105,0.04712006,0.1521809,0.3113965,0.4833847,0.6011372,0.7266218,0.1773481,0.001033563,0.175809,0.00244337,0.07508469,0.002745201,0.1264412,0.3000136,0.1950089,0.2965718,0,0
15,0.003132841,0.08710256,0.4553363,0.002912078,0.0472052,0.1515742,0.3110691,0.4866952,0.6049086,0.7272119,0.1773481,0.001055652,0.1792108,0.002450286,0.07506133,0.002780343,0.1262302,0.3000136,0.1950089,0.2965718,0,0
16,0.003130612,0.08677514,0.4560085,0.002883331,0.04731114,0.1509059,0.3102058,0.4893562,0.6085528,0.7276072,0.1773481,0.001080744,0.1826082,0.002458531,0.07503954,0.00282258,0.1257803,0.3000136,0.1950089,0.2965718,0,0
17,0.003127375,0.08644201,0.4567774,0.002856906,0.04742243,0.1502043,0.3088998,0.4913763,0.6120743,0.7278234,0.1773481,0.001107328,0.1859705,0.002467524,0.07501535,0.002869727,0.1251207,0.3000136,0.1950089,0.2965718,0,0
18,0.00312317,0.08610427,0.457636,0.002834448,0.04752761,0.1494908,0.3072352,0.4927745,0.6154668,0.7278796,0.1773481,0.001133924,0.1892633,0.002476712,0.07498568,0.002919244,0.1242816,0.3000136,0.1950089,0.2965718,0,0
19,0.003118061,0.08576322,0.4585792,0.002817699,0.04761839,0.1487816,0.3052861,0.493577,0.6187169,0.7277977,0.1773481,0.001159221,0.1924479,0.002485548,0.07494832,0.002968277,0.1232929,0.3000136,0.1950089,0.2965718,0,0
20,0.00311213,0.08542018,0.4596042,0.0028081,0.04768902,0.1480884,0.3031169,0.493815,0.6218064,0.7276003,0.1773481,0.001182012,0.1954814,0.002493483,0.07490169,0.00301372,0.122184,0.3000136,0.1950089,0.2965718,0,0
