EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
258,1,1,7.805725E-07
258,3,11,0.0003993872
259,1,1,7.781327E-07
259,3,11,0.0003993721
260,1,1,7.756228E-07
260,3,11,0.0003993573
261,1,1,7.730366E-07
261,3,11,0.000399343
262,1,1,7.703658E-07
262,3,11,0.0003993291
263,1,1,7.676013E-07
263,3,11,0.0003993156
264,1,1,7.647338E-07
264,3,11,0.0003993026
265,1,1,7.618444E-07
265,3,11,0.0005000086
266,1,1,7.589128E-07
266,3,11,0.0004999957
267,1,1,7.559136E-07
267,3,11,0.0004999835
268,1,1,7.528302E-07
268,3,11,0.0004999719
269,1,1,7.496494E-07
269,3,11,0.000499961
270,1,1,7.463598E-07
270,3,11,0.0004999507
271,1,1,7.429505E-07
271,3,11,0.000499941
272,1,1,7.394104E-07
272,3,11,0.0004999319
273,1,1,7.357278E-07
273,3,11,0.0004999232
274,1,1,7.318869E-07
274,3,11,0.000499915
275,1,1,7.27872E-07
275,3,11,0.0004999071
276,1,1,7.236688E-07
276,3,11,0.0004998994
277,1,1,7.193865E-07
277,3,11,0.0005023884
278,1,1,7.150069E-07
278,3,11,0.0005023824
279,1,1,7.105048E-07
279,3,11,0.0005023768
280,1,1,7.058691E-07
280,3,11,0.0005023715
281,1,1,7.010965E-07
281,3,11,0.0005023665
282,1,1,6.961898E-07
282,3,11,0.0005023617
283,1,1,6.911571E-07
283,3,11,0.0005023573
284,1,1,6.860097E-07
284,3,11,0.000502353
285,1,1,6.807625E-07
285,3,11,0.0005023491
286,1,1,6.754328E-07
286,3,11,0.0005023453
287,1,1,6.70039E-07
287,3,11,0.0005023418
288,1,1,6.646016E-07
288,3,11,0.0005023385
289,1,1,6.592502E-07
289,3,11,0.0004673875
290,1,1,6.539892E-07
290,3,11,0.0004673706
291,1,1,6.488217E-07
291,3,11,0.0004673548
292,1,1,6.437555E-07
292,3,11,0.0004673401
293,1,1,6.387911E-07
293,3,11,0.0004673265
294,1,1,6.33931E-07
294,3,11,0.0004673137
295,1,1,6.291743E-07
295,3,11,0.0004673019
296,1,1,6.245164E-07
296,3,11,0.0004672908
297,1,1,6.199495E-07
297,3,11,0.0004672804
298,1,1,6.154622E-07
298,3,11,0.0004672705
299,1,1,6.1104E-07
299,3,11,0.0004672612
300,1,1,6.06666E-07
300,3,11,0.0004672522
301,1,1,6.023058E-07
301,3,11,0.0004655902
302,1,1,5.9796E-07
302,3,11,0.0004656024
303,1,1,5.936196E-07
303,3,11,0.0004656142
304,1,1,5.892633E-07
304,3,11,0.0004656256
305,1,1,5.848671E-07
305,3,11,0.0004656366
306,1,1,5.804098E-07
306,3,11,0.0004656472
307,1,1,5.758755E-07
307,3,11,0.0004656573
308,1,1,5.712549E-07
308,3,11,0.0004656672
309,1,1,5.665456E-07
309,3,11,0.0004656768
310,1,1,5.617516E-07
310,3,11,0.0004656862
311,1,1,5.568835E-07
311,3,11,0.0004656954
312,1,1,5.51957E-07
312,3,11,0.0004657046
313,1,1,5.471913E-07
313,3,11,0.0008139531
314,1,1,5.42654E-07
314,3,11,0.0008139717
315,1,1,5.38384E-07
315,3,11,0.0008139897
316,1,1,5.344205E-07
316,3,11,0.0008140074
317,1,1,5.307965E-07
317,3,11,0.0008140246
318,1,1,5.275402E-07
318,3,11,0.0008140415
319,1,1,5.246742E-07
319,3,11,0.0008140581
320,1,1,5.222176E-07
320,3,11,0.0008140744
321,1,1,5.201849E-07
321,3,11,0.0008140905
322,1,1,5.185873E-07
322,3,11,0.0008141066
323,1,1,5.174294E-07
323,3,11,0.0008141224
324,1,1,5.167165E-07
324,3,11,0.0008141382
325,1,1,5.161866E-07
325,3,11,0.0009071366
326,1,1,5.158296E-07
326,3,11,0.0009071534
327,1,1,5.156556E-07
327,3,11,0.0009071701
328,1,1,5.156533E-07
328,3,11,0.0009071868
329,1,1,5.158075E-07
329,3,11,0.0009072036
330,1,1,5.161015E-07
330,3,11,0.0009072205
331,1,1,5.165182E-07
331,3,11,0.0009072374
332,1,1,5.170413E-07
332,3,11,0.0009072542
333,1,1,5.176555E-07
333,3,11,0.0009072712
334,1,1,5.183481E-07
334,3,11,0.0009072881
335,1,1,5.191092E-07
335,3,11,0.0009073051
336,1,1,5.19928E-07
336,3,11,0.0009073219
337,1,1,5.20831E-07
337,3,11,0.0006173673
338,1,1,5.218141E-07
338,3,11,0.0006173755
339,1,1,5.228737E-07
339,3,11,0.0006173834
340,1,1,5.240111E-07
340,3,11,0.000617391
341,1,1,5.25228E-07
341,3,11,0.0006173986
342,1,1,5.265241E-07
342,3,11,0.0006174059
343,1,1,5.278976E-07
343,3,11,0.0006174131
344,1,1,5.293443E-07
344,3,11,0.0006174201
345,1,1,5.308581E-07
345,3,11,0.000617427
346,1,1,5.324325E-07
346,3,11,0.0006174339
347,1,1,5.340596E-07
347,3,11,0.0006174407
348,1,1,5.357317E-07
348,3,11,0.0006174475
349,1,1,5.373763E-07
349,3,11,0.0008991649
350,1,1,5.389912E-07
350,3,11,0.0008991836
351,1,1,5.405834E-07
351,3,11,0.0008992021
352,1,1,5.421485E-07
352,3,11,0.0008992206
353,1,1,5.436811E-07
353,3,11,0.000899239
354,1,1,5.451736E-07
354,3,11,0.0008992572
355,1,1,5.466173E-07
355,3,11,0.0008992755
356,1,1,5.480023E-07
356,3,11,0.0008992936
357,1,1,5.493187E-07
357,3,11,0.0008993114
358,1,1,5.505571E-07
358,3,11,0.0008993293
359,1,1,5.517086E-07
359,3,11,0.0008993468
360,1,1,5.527654E-07
360,3,11,0.000899364
361,1,1,5.538462E-07
361,3,11,0.0007273845
362,1,1,5.549074E-07
362,3,11,0.0007273972
363,1,1,5.559047E-07
363,3,11,0.00072741
364,1,1,5.568177E-07
364,3,11,0.0007274228
365,1,1,5.576425E-07
365,3,11,0.0007274358
366,1,1,5.583813E-07
366,3,11,0.0007274488
367,1,1,5.590388E-07
367,3,11,0.0007274617
368,1,1,5.596218E-07
368,3,11,0.0007274747
369,1,1,5.601362E-07
369,3,11,0.0007274877
370,1,1,5.605869E-07
370,3,11,0.0007275005
371,1,1,5.609771E-07
371,3,11,0.0007275133
372,1,1,5.613075E-07
372,3,11,0.000727526
373,1,1,5.61613E-07
373,3,11,0.001015817
374,1,1,5.619304E-07
374,3,11,0.001015834
375,1,1,5.62269E-07
375,3,11,0.001015851
376,1,1,5.626162E-07
376,3,11,0.001015869
377,1,1,5.629482E-07
377,3,11,0.001015887
378,1,1,5.632347E-07
378,3,11,0.001015904
379,1,1,5.634429E-07
379,3,11,0.001015922
380,1,1,5.635396E-07
380,3,11,0.00101594
381,1,1,5.634923E-07
381,3,11,0.001015958
382,1,1,5.632711E-07
382,3,11,0.001015976
383,1,1,5.628491E-07
383,3,11,0.001015994
384,1,1,5.622034E-07
384,3,11,0.001016012
385,1,1,5.613842E-07
385,3,11,0.0009246781
386,1,1,5.603966E-07
386,3,11,0.0009246839
387,1,1,5.592344E-07
387,3,11,0.0009246898
388,1,1,5.578918E-07
388,3,11,0.0009246956
389,1,1,5.563635E-07
389,3,11,0.0009247015
390,1,1,5.546479E-07
390,3,11,0.0009247074
391,1,1,5.527465E-07
391,3,11,0.0009247135
392,1,1,5.506653E-07
392,3,11,0.0009247197
393,1,1,5.484134E-07
393,3,11,0.0009247258
394,1,1,5.460025E-07
394,3,11,0.000924732
395,1,1,5.434462E-07
395,3,11,0.0009247382
396,1,1,5.407597E-07
396,3,11,0.0009247445
