EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/7/2022 12:31:06 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,7.07936,2.965548,1.796258,18.18221,8.943089,6.430543,5.500473,4.766515,4.230916,3.747025,1.814064,13.25579,3.245955,9.969302,3.780077,10.88291,3.648548,7.330263,12.46961,154.6261,0,0
1986,7.078145,2.927627,1.846407,18.20748,8.88263,6.162172,5.286752,4.683998,4.079031,3.621645,1.825155,12.98557,3.660421,9.958764,3.867393,10.50491,3.603291,7.324417,12.47355,154.7159,0,0
1987,7.100977,2.881019,1.903428,18.18487,8.912381,6.209099,5.183494,4.573009,4.042967,3.53215,1.842351,13.59167,4.17575,9.910028,3.863262,10.93939,3.625101,7.315304,12.48073,154.8634,0,0
1988,7.121718,2.789584,1.946891,18.19863,8.937209,6.316164,5.365612,4.615515,4.046509,3.556641,1.86348,11.82729,4.46254,9.940156,4.037107,10.4845,3.580816,7.31574,12.49044,154.8674,0,0
1989,7.080931,2.717621,1.981987,18.17132,9.006375,6.332146,5.499186,4.809639,4.125311,3.603451,1.894328,12.11965,4.297184,9.921032,4.024526,10.62183,3.63966,7.317173,12.50326,154.8286,0,0
1990,7.133522,2.689108,2.056017,18.18597,8.979154,6.275906,5.423057,4.85545,4.25005,3.640182,1.952896,11.99337,4.137681,10.00545,3.797463,10.6544,3.647879,7.317259,12.51972,154.8307,0,0
1991,7.17206,2.693058,2.133438,18.17782,9.018382,6.240005,5.314195,4.719447,4.189967,3.656304,2.020206,12.52554,4.095248,10.09,3.754333,10.69237,3.620018,7.316021,12.53753,154.8668,0,0
1992,7.197077,2.659707,2.183643,18.18255,8.966491,6.154199,5.16323,4.587801,4.072703,3.63794,2.075388,12.46659,4.062843,10.1156,3.74254,10.73882,3.617131,7.31244,12.5561,154.943,0,0
1993,7.211956,2.604595,2.214844,18.19664,8.938279,6.12078,5.030371,4.42219,3.939395,3.572573,2.128535,12.49708,4.027475,10.14853,3.604959,10.78267,3.618907,7.307045,12.57466,155.0526,0,0
1994,7.226299,2.527831,2.231609,18.21506,8.915,6.111438,4.991661,4.317805,3.82204,3.520343,2.169831,12.72369,4.011901,10.22312,3.518209,10.81042,3.617498,7.303171,12.59328,155.1351,0,0
1995,7.227259,2.370944,2.149813,18.22993,8.935876,6.154079,5.081962,4.404533,3.841702,3.533636,2.174375,12.70492,3.891691,10.26062,3.491609,10.84244,3.651152,7.304008,12.60874,155.1349,0,0
1996,7.217606,2.22625,2.088559,18.22555,8.987206,6.123351,5.051424,4.414524,3.874339,3.57789,2.174454,12.92951,3.808676,10.27574,3.54506,10.84902,3.666447,7.308857,12.61683,155.0566,0,0
1997,7.21719,2.11832,2.073325,18.22902,9.010065,6.186508,5.056488,4.376534,3.864737,3.618128,2.161322,12.83902,3.832532,10.24796,3.641753,10.85796,3.680336,7.311628,12.62136,155.0057,0,0
1998,7.204943,2.039379,2.093873,18.23237,9.017039,6.247459,5.172672,4.412217,3.867072,3.654728,2.13819,12.59951,3.829445,10.1756,3.748878,10.83623,3.685545,7.314986,12.6216,154.9449,0,0
1999,7.183226,1.984735,2.162016,18.23841,8.967782,6.17016,5.109829,4.424021,3.864529,3.672567,2.111319,12.7187,3.759649,10.13201,3.88964,10.83915,3.700844,7.314877,12.61844,154.9381,0,0
2000,7.165777,1.97607,2.229117,18.26111,8.908175,6.095151,4.996389,4.386404,3.904961,3.684965,2.074768,12.66892,3.738387,10.04876,4.028598,10.84082,3.700127,7.312218,12.61105,154.9959,0,0
2001,7.195643,1.978916,2.227565,18.27194,8.954808,6.123541,4.994985,4.351119,3.915011,3.722359,2.022449,12.88541,3.754073,9.997337,3.997594,10.82709,3.716304,7.314915,12.60121,154.9862,0,0
2002,7.188357,1.98659,2.212354,18.25866,9.028665,6.123486,5.002045,4.336061,3.895169,3.757592,1.97137,12.74882,3.685049,9.995498,4.011075,10.8548,3.721984,7.32198,12.59123,154.8897,0,0
2003,7.191699,1.982784,2.192356,18.25175,9.064282,6.145913,4.979727,4.309886,3.876564,3.792035,1.923,12.80192,3.633633,9.981036,3.949083,10.81078,3.732355,7.327457,12.58236,154.8056,0,0
2004,7.191999,1.984407,2.161603,18.2517,9.050065,6.164949,5.029167,4.335824,3.902996,3.828457,1.878779,12.91298,3.638647,9.995066,3.816769,10.81738,3.749803,7.330354,12.573,154.7567,0,0
2005,7.189642,1.981187,2.140057,18.25768,9.014186,6.180015,5.05393,4.377919,3.933663,3.863685,1.845697,12.94047,3.62991,10.03385,3.767803,10.79648,3.758573,7.330912,12.56415,154.7467,0,0
2006,7.178873,1.967649,2.113991,18.26675,8.972199,6.14698,5.085283,4.447634,4.007367,3.865179,1.816045,12.95406,3.615785,10.0497,3.792838,10.89762,3.766146,7.330593,12.55533,154.7565,0,0
2007,7.163795,1.950331,2.095674,18.26621,8.977983,6.115482,5.026327,4.445174,4.014253,3.845673,1.79321,12.90359,3.619314,10.03843,3.842551,10.76058,3.751188,7.332188,12.54474,154.7456,0,0
2008,7.146601,1.959924,2.123709,18.25393,8.993576,6.081089,4.955917,4.364322,3.975781,3.804486,1.782622,12.88512,3.638179,10.0112,3.797172,10.78699,3.767153,7.333662,12.53544,154.736,0,0
2009,7.145421,1.958704,2.120744,18.24581,9.01287,6.110304,4.939695,4.304701,3.909366,3.779667,1.767205,12.88985,3.621771,10.01545,3.760765,10.74006,3.813865,7.336264,12.52603,154.7098,0,0
2010,7.129,2.031258,2.162693,18.23104,9.025075,6.135954,5.013235,4.338206,3.900343,3.768967,1.769532,13.00538,3.662171,10.01104,3.670049,10.75784,3.766199,7.338536,12.51698,154.6772,0,0
2011,7.157024,2.133476,2.21187,18.22701,8.995866,6.109532,5.002419,4.385041,3.914428,3.76988,1.788022,13.01212,3.691635,10.03386,3.586931,10.73031,3.730096,7.337236,12.51456,154.6973,0,0
2012,7.169409,2.204446,2.220477,18.23075,8.959568,6.066391,4.930673,4.336028,3.908921,3.754269,1.805936,13.10355,3.66953,10.06316,3.595688,10.72811,3.717859,7.333614,12.51494,154.7548,0,0
2013,7.173692,2.249397,2.240194,18.23593,8.944692,6.048189,4.880197,4.25141,3.83164,3.725638,1.819487,13.04794,3.625413,10.06297,3.59671,10.80352,3.71559,7.330471,12.51782,154.8101,0,0
2014,7.169406,2.263304,2.229773,18.23313,8.970541,6.074724,4.924852,4.261623,3.785775,3.701563,1.833666,13.13152,3.573519,10.07385,3.556328,10.75113,3.694023,7.330254,12.52167,154.8176,0,0
2015,7.163113,2.266625,2.219059,18.22054,9.0107,6.105652,4.99757,4.338964,3.799591,3.692582,1.849507,12.93424,3.584547,10.09592,3.544946,10.74102,3.691021,7.332228,12.52614,154.782,0,0
2016,7.162308,2.268547,2.248369,18.20653,9.00726,6.089015,4.992884,4.370738,3.816527,3.674335,1.864636,13.18053,3.579074,10.09971,3.535055,10.77172,3.702942,7.332057,12.53081,154.7713,0,0
2017,7.13525,2.261369,2.264806,18.20799,8.954324,6.050699,4.913684,4.31321,3.795955,3.641609,1.87517,13.22406,3.656077,10.09701,3.536877,10.78453,3.704877,7.328375,12.53352,154.8221,0,0
