EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,7.088804,2.997829,1.804251,21.58527,9.063275,6.424753,5.316226,4.572276,4.194918,3.803221,1.809858,13.08356,3.17365,9.971725,3.773026,10.88412,3.656886,7.329304,12.46902,154.6176,0,0
2,7.065382,2.993304,1.796164,19.27399,8.976364,6.46084,5.392505,4.621294,4.22416,3.807581,1.810844,13.26423,3.183026,9.961371,3.772877,10.89833,3.639486,7.325381,12.46873,154.6276,0,0
3,7.048612,2.983822,1.785664,17.87103,8.879501,6.487224,5.455206,4.670906,4.250637,3.813513,1.81174,13.34785,3.190457,9.951948,3.771373,10.90186,3.625182,7.320484,12.46904,154.6348,0,0
4,7.039109,2.974649,1.77586,17.04543,8.784122,6.505713,5.506215,4.719756,4.273894,3.820204,1.812593,13.35075,3.197806,9.945328,3.770432,10.89748,3.612986,7.31399,12.46949,154.6376,0,0
5,7.035944,2.968261,1.768161,16.60573,8.696873,6.518191,5.547487,4.76708,4.293728,3.827168,1.813427,13.29304,3.205897,9.941546,3.770846,10.8883,3.60229,7.30571,12.46985,154.6377,0,0
6,7.037446,2.965408,1.763003,16.42537,8.620601,6.526476,5.580867,4.812494,4.310072,3.834105,1.814256,13.19474,3.215002,9.939708,3.772719,10.87649,3.592711,7.295689,12.47006,154.6369,0,0
7,7.041887,2.96594,1.760304,16.41603,8.555303,6.532277,5.608027,4.855877,4.322948,3.840849,1.815082,13.07296,3.225095,9.938794,3.775814,10.86307,3.584007,7.284112,12.47011,154.6367,0,0
8,7.047786,2.969288,1.759742,16.51722,8.498921,6.53716,5.630424,4.897284,4.33244,3.847313,1.815908,12.9403,3.235997,9.938046,3.779765,10.84805,3.576032,7.271254,12.47006,154.6383,0,0
9,7.053986,2.974677,1.760873,16.69101,8.448022,6.542517,5.649297,4.936882,4.338662,3.853462,1.816734,12.8044,3.247442,9.937043,3.784166,10.83059,3.568699,7.257416,12.46996,154.6421,0,0
10,7.059628,2.981225,1.763182,16.91806,8.398352,6.549551,5.66567,4.9749,4.341749,3.859293,1.81756,12.66847,3.259105,9.935697,3.788607,10.80931,3.561956,7.242902,12.46985,154.6481,0,0
11,7.064094,2.987968,1.766093,17.19404,8.34534,6.559266,5.680373,5.011602,4.341848,3.864815,1.81838,12.53237,3.270604,9.934167,3.792685,10.78263,3.555768,7.227994,12.46979,154.6564,0,0
12,7.066965,2.993897,1.768988,17.52668,8.284508,6.572457,5.694066,5.047264,4.339113,3.870051,1.819185,12.39404,3.281518,9.932817,3.796009,10.749,3.550108,7.212943,12.46979,154.6663,0,0
13,7.057852,2.975791,1.757439,2.071403E-06,8.425756,6.491004,5.545668,4.942241,4.257909,3.84683,1.821496,12.36236,3.338641,9.930017,3.818417,10.43781,3.532803,7.213459,12.47544,154.6247,0,0
14,7.066781,2.988937,1.765874,2.149731E-06,8.758059,6.471005,5.498525,4.907942,4.231566,3.836748,1.824023,12.36639,3.371125,9.942284,3.836291,10.36372,3.522342,7.207172,12.47718,154.5729,0,0
15,7.010699,2.904471,1.713312,2.251097E-06,9.135578,6.448443,5.455627,4.872341,4.208005,3.824591,1.824235,12.35561,3.367154,9.907365,3.815647,10.35505,3.511419,7.196564,12.47701,154.5281,0,0
