EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.956918
1986,3.120978
1987,3.025652
1988,3.065053
1989,3.019111
1990,3.011097
1991,3.046466
1992,3.077292
1993,3.088444
1994,3.211933
1995,3.214148
1996,3.275156
1997,3.240735
1998,3.214295
1999,3.285734
2000,3.362094
2001,3.331087
2002,3.299045
2003,3.330114
2004,3.321153
2005,3.292523
2006,3.313671
2007,3.349238
2008,3.385062
2009,3.358289
2010,3.320194
2011,3.309703
2012,3.303881
2013,3.343962
2014,3.311295
2015,3.288891
2016,3.239189
2017,3.280045
