EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

timestep,value
1,0.03116578
2,0.02985755
3,0.02880517
4,0.02795825
5,0.0272761
6,0.02672551
7,0.02627933
8,0.02591458
9,0.02561233
10,0.02535677
11,0.025135
12,0.02493674
13,5.089907E-05
14,0.0001296095
15,0.0001991068
16,0.0003176719
17,0.0004775565
18,0.0006846289
19,0.0009478398
20,0.001276875
21,0.001682107
22,0.002175247
23,0.002770159
24,0.003484565
25,0.0110548
26,0.01133244
27,0.01109512
28,0.01047271
29,0.009571069
30,0.00847551
31,0.007254278
32,0.005962646
33,0.004645383
34,0.003339394
35,0.002075999
36,0.0008837659
37,0.006535545
38,0.004321421
39,0.002482014
40,0.0009067688
41,-0.0004633376
42,-0.001660712
43,-0.002704493
44,-0.003607089
45,-0.004377561
46,-0.005024049
47,-0.005554097
48,-0.005974265
49,-0.003548956
50,-0.003776912
51,-0.003909027
52,-0.003955946
53,-0.003921509
54,-0.003803113
55,-0.003595437
56,-0.003290666
57,-0.002878271
58,-0.002343241
59,-0.001660746
60,-0.0007863005
61,-0.003390357
62,-0.002240501
63,-0.001243355
64,-0.0004556213
65,8.533525E-05
66,0.0003664673
67,0.0003973699
68,0.0002063963
69,-0.0001702184
70,-0.0006925038
71,-0.001320826
72,-0.002018553
73,-0.00409476
74,-0.004587342
75,-0.004942684
76,-0.005181766
77,-0.005321342
78,-0.005372564
79,-0.005339268
80,-0.005219845
81,-0.005006994
82,-0.00469054
83,-0.004260764
84,-0.003708983
85,-0.005290351
86,-0.005026761
87,-0.004762796
88,-0.00450696
89,-0.004262435
90,-0.004026789
91,-0.003793079
92,-0.003553355
93,-0.003297052
94,-0.003011896
95,-0.002684521
96,-0.00230073
97,-0.003254122
98,-0.003029921
99,-0.002922309
100,-0.002919271
101,-0.003007548
102,-0.003173521
103,-0.003404314
104,-0.003686308
105,-0.004006275
106,-0.004351716
107,-0.004710714
108,-0.005071758
109,-0.005902637
110,-0.006151866
111,-0.006360355
112,-0.006538666
113,-0.006693535
114,-0.00682985
115,-0.006950588
116,-0.00705749
117,-0.007151748
118,-0.007233941
119,-0.007304852
120,-0.007364684
121,-0.006586591
122,-0.006685203
123,-0.006761104
124,-0.006819992
125,-0.006866226
126,-0.006902693
127,-0.006931247
128,-0.006952988
129,-0.006968432
130,-0.006977545
131,-0.006979533
132,-0.006973539
133,-0.007376054
134,-0.007353456
135,-0.007325798
136,-0.007293873
137,-0.007258783
138,-0.007221736
139,-0.007183902
140,-0.007146417
141,-0.007110312
142,-0.007076587
143,-0.007046168
144,-0.007019951
145,-0.006430347
146,-0.00642159
147,-0.006421185
148,-0.006428339
149,-0.006441886
150,-0.006460794
151,-0.006483897
152,-0.006510403
153,-0.006539421
154,-0.006570435
155,-0.006602997
156,-0.006636593
157,-0.005970368
158,-0.006033508
159,-0.006093395
160,-0.006150132
161,-0.006203784
162,-0.006254112
163,-0.006301181
164,-0.006344922
165,-0.006385162
166,-0.006421901
167,-0.006454965
168,-0.006484319
169,-0.007294226
170,-0.007297431
171,-0.007300016
172,-0.007301876
173,-0.007302911
174,-0.007303049
175,-0.007302395
176,-0.007300951
177,-0.007298851
178,-0.007296269
179,-0.007293241
180,-0.007290005
181,-0.007755872
182,-0.007750668
183,-0.007745981
184,-0.007741811
185,-0.007738089
186,-0.007734919
187,-0.007732334
188,-0.007730231
189,-0.007728681
190,-0.007727717
191,-0.007727133
192,-0.007727237
193,-0.007351341
194,-0.007358472
195,-0.007365258
196,-0.007371769
197,-0.007377937
198,-0.007384001
199,-0.00738979
200,-0.00739544
201,-0.007400953
202,-0.007406224
203,-0.00741129
204,-0.007416183
205,-0.007591114
206,-0.007592735
207,-0.007594355
208,-0.007595873
209,-0.007597355
210,-0.0075987
211,-0.007599871
212,-0.007600871
213,-0.007601629
214,-0.007602216
215,-0.007602561
216,-0.0076027
217,-0.007548573
218,-0.007549882
219,-0.007550986
220,-0.007552054
221,-0.007553055
222,-0.007554192
223,-0.007555226
224,-0.00755633
225,-0.007557639
226,-0.007558881
227,-0.007560295
228,-0.007561845
229,-0.007436833
230,-0.007440243
231,-0.00744338
232,-0.00744624
233,-0.007448962
234,-0.007451444
235,-0.007453753
236,-0.007455959
237,-0.007457957
238,-0.007459887
239,-0.007461714
240,-0.007463403
241,-0.007336387
242,-0.007339797
243,-0.007342898
244,-0.007345619
245,-0.007348065
246,-0.007350202
247,-0.007352097
248,-0.007353683
249,-0.007355027
250,-0.007356233
251,-0.007357061
252,-0.00735782
253,-0.007386853
254,-0.007389161
255,-0.007391367
256,-0.007393434
257,-0.007395502
258,-0.007397501
259,-0.007399499
260,-0.007401464
261,-0.007403428
262,-0.007405358
263,-0.00740722
264,-0.00740915
265,-0.007526922
266,-0.007527853
267,-0.007528784
268,-0.007529784
269,-0.007530854
270,-0.007531992
271,-0.007533199
272,-0.007534372
273,-0.007535683
274,-0.007537027
275,-0.007538407
276,-0.007539821
277,-0.007761645
278,-0.00776099
279,-0.007760543
280,-0.00776044
281,-0.007760543
282,-0.007760716
283,-0.00776113
284,-0.007761612
285,-0.007762232
286,-0.007762956
287,-0.007763714
288,-0.007764542
289,-0.007340221
290,-0.007354822
291,-0.007367667
292,-0.007378861
293,-0.007388882
294,-0.007397665
295,-0.007405587
296,-0.007412578
297,-0.007418881
298,-0.007424564
299,-0.007429592
300,-0.007434139
301,-0.01143482
302,-0.01143937
303,-0.01144035
304,-0.01143941
305,-0.01143766
306,-0.01143553
307,-0.01143355
308,-0.0114316
309,-0.01142989
310,-0.01142817
311,-0.01142644
312,-0.01142455
313,-0.007757443
314,-0.007747246
315,-0.007735246
316,-0.007719563
317,-0.007698558
318,-0.00767076
319,-0.007634761
320,-0.007589088
321,-0.007532364
322,-0.007462876
323,-0.007378701
324,-0.007277575
325,-0.007569427
326,-0.007507985
327,-0.007460023
328,-0.007427017
329,-0.00740879
330,-0.007404235
331,-0.007411459
332,-0.0074286
333,-0.007453456
334,-0.007484167
335,-0.007518668
336,-0.007554997
337,-0.007729271
338,-0.007756138
339,-0.007778732
340,-0.00779857
341,-0.00781665
342,-0.007833489
343,-0.007849501
344,-0.007864649
345,-0.007879003
346,-0.007892425
347,-0.007905018
348,-0.00791647
349,-0.00772063
350,-0.007738519
351,-0.007752548
352,-0.007763506
353,-0.007771706
354,-0.00777756
355,-0.007781036
356,-0.007782165
357,-0.007781019
358,-0.007777426
359,-0.007771626
360,-0.007763586
361,-0.01135665
362,-0.01134391
363,-0.01132119
364,-0.01129319
365,-0.0112635
366,-0.01123447
367,-0.01120762
368,-0.01118418
369,-0.01116457
370,-0.01114888
371,-0.01113688
372,-0.0111279
373,-0.01138539
374,-0.01137248
375,-0.01134984
376,-0.01131255
377,-0.01125581
378,-0.01117534
379,-0.01106543
380,-0.01091955
381,-0.01072931
382,-0.01048421
383,-0.0101715
384,-0.009775497
385,-0.007088816
386,-0.006896958
387,-0.006720365
388,-0.006573855
389,-0.006464314
390,-0.006391516
391,-0.006351257
392,-0.006337413
393,-0.006343253
394,-0.00636232
395,-0.0063885
396,-0.006415991
