EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

year,value
1985,0.02708526
1986,0.001183022
1987,0.00718026
1988,-0.001259988
1989,-0.00312251
1990,-0.0008730306
1991,-0.004810571
1992,-0.003876394
1993,-0.003628148
1994,-0.006795018
1995,-0.006867092
1996,-0.007201087
1997,-0.006495657
1998,-0.006258146
1999,-0.007298436
2000,-0.007736722
2001,-0.007385721
2002,-0.007598331
2003,-0.007554914
2004,-0.007451648
2005,-0.007349574
2006,-0.007398328
2007,-0.007532892
2008,-0.007761755
2009,-0.007396122
2010,-0.01143345
2011,-0.007600348
2012,-0.007469069
2013,-0.007834992
2014,-0.00776511
2015,-0.01123191
2016,-0.01091641
2017,-0.00652788
