EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.466677
1986,1.424805
1987,1.38003
1988,1.367129
1989,1.349133
1990,1.369656
1991,1.397617
1992,1.389295
1993,1.368533
1994,1.339195
1995,1.321511
1996,1.319038
1997,1.314293
1998,1.30521
1999,1.300499
2000,1.299804
2001,1.297985
2002,1.297638
2003,1.298219
2004,1.29755
2005,1.29679
2006,1.295443
2007,1.294212
2008,1.294139
2009,1.293268
2010,1.317861
2011,1.322308
2012,1.320459
2013,1.311378
2014,1.308092
2015,1.351263
2016,1.395166
2017,1.384633
