EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.671168E-06,0,0,0,0,0,0,0,0,0,0.005140369,0,0,0,0,0,0,0,0,0,0,0
1986,1.821153E-06,0,0,0,0,0,0,0,0,0,0.003322865,0,0,0,0,0,0,0,0,0,0,0
1987,1.959901E-06,0,0,0,0,0,0,0,0,0,0.003433691,0,0,0,0,0,0,0,0,0,0,0
1988,2.091963E-06,0,0,0,0,0,0,0,0,0,0.004114476,0,0,0,0,0,0,0,0,0,0,0
1989,2.174161E-06,0,0,0,0,0,0,0,0,0,0.005334764,0,0,0,0,0,0,0,0,0,0,0
1990,2.195757E-06,0,0,0,0,0,0,0,0,0,0.01656317,0,0,0,0,0,0,0,0,0,0,0
1991,2.281561E-06,0,0,0,0,0,0,0,0,0,0.01378412,0,0,0,0,0,0,0,0,0,0,0
1992,2.325244E-06,0,0,0,0,0,0,0,0,0,0.01795912,0,0,0,0,0,0,0,0,0,0,0
1993,2.303671E-06,0,0,0,0,0,0,0,0,0,0.02212357,0,0,0,0,0,0,0,0,0,0,0
1994,2.181215E-06,0,0,0,0,0,0,0,0,0,0.02074021,0,0,0,0,0,0,0,0,0,0,0
1995,1.962776E-06,0,0,0,0,0,0,0,0,0,0.02350799,0,0,0,0,0,0,0,0,0,0,0
1996,1.671164E-06,0,0,0,0,0,0,0,0,0,0.02764572,0,0,0,0,0,0,0,0,0,0,0
1997,1.406964E-06,0,0,0,0,0,0,0,0,0,0.01905458,0,0,0,0,0,0,0,0,0,0,0
1998,1.223307E-06,0,0,0,0,0,0,0,0,0,0.0222195,0,0,0,0,0,0,0,0,0,0,0
1999,1.076915E-06,0,0,0,0,0,0,0,0,0,0.01756948,0,0,0,0,0,0,0,0,0,0,0
2000,1.015582E-06,0,0,0,0,0,0,0,0,0,0.01240529,0,0,0,0,0,0,0,0,0,0,0
2001,1.124483E-06,0,0,0,0,0,0,0,0,0,0.0068378,0,0,0,0,0,0,0,0,0,0,0
2002,1.334396E-06,0,0,0,0,0,0,0,0,0,0.006476453,0,0,0,0,0,0,0,0,0,0,0
2003,1.519166E-06,0,0,0,0,0,0,0,0,0,0.003171169,0,0,0,0,0,0,0,0,0,0,0
2004,1.656076E-06,0,0,0,0,0,0,0,0,0,0.003791085,0,0,0,0,0,0,0,0,0,0,0
2005,1.720678E-06,0,0,0,0,0,0,0,0,0,0.003799987,0,0,0,0,0,0,0,0,0,0,0
2006,1.736685E-06,0,0,0,0,0,0,0,0,0,0.004799515,0,0,0,0,0,0,0,0,0,0,0
2007,1.713448E-06,0,0,0,0,0,0,0,0,0,0.006008223,0,0,0,0,0,0,0,0,0,0,0
2008,1.664281E-06,0,0,0,0,0,0,0,0,0,0.006037479,0,0,0,0,0,0,0,0,0,0,0
2009,1.602968E-06,0,0,0,0,0,0,0,0,0,0.005616431,0,0,0,0,0,0,0,0,0,0,0
2010,1.546165E-06,0,0,0,0,0,0,0,0,0,0.005596237,0,0,0,0,0,0,0,0,0,0,0
2011,1.508914E-06,0,0,0,0,0,0,0,0,0,0.009779071,0,0,0,0,0,0,0,0,0,0,0
2012,1.547516E-06,0,0,0,0,0,0,0,0,0,0.01089574,0,0,0,0,0,0,0,0,0,0,0
2013,1.584431E-06,0,0,0,0,0,0,0,0,0,0.007415557,0,0,0,0,0,0,0,0,0,0,0
2014,1.603605E-06,0,0,0,0,0,0,0,0,0,0.01079653,0,0,0,0,0,0,0,0,0,0,0
2015,1.592457E-06,0,0,0,0,0,0,0,0,0,0.008733076,0,0,0,0,0,0,0,0,0,0,0
2016,1.594064E-06,0,0,0,0,0,0,0,0,0,0.01219062,0,0,0,0,0,0,0,0,0,0,0
2017,1.61554E-06,0,0,0,0,0,0,0,0,0,0.01109499,0,0,0,0,0,0,0,0,0,0,0
