EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Mortality

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.123535,0.6484273,0.3350822,1.251534,1.335645,1.753772,2.069084,1.525263,1.367478,0.8679645,0.3209616,2.661935,0.8040969,1.405413,1.303563,1.549786,0.8168082,2.150239,2.431881,45.87788,186.4272,0
1986,1.130769,0.659027,0.3061225,36658.41,1.409124,1.477902,1.639338,1.172881,1.078608,0.758458,0.3139488,2.120565,1.28409,1.356397,1.399114,1.277509,0.7509791,2.068119,2.433099,45.75168,186.4749,0
1987,1.132375,0.6247588,0.2275229,822.8439,1.44833,1.658381,1.704732,1.223895,1.124195,0.7794608,0.3141424,2.898683,1.306279,1.230736,1.304164,1.723285,0.6674781,1.9445,2.434158,45.67205,186.6156,0
1988,1.133493,0.5912471,0.3346361,1.614262,1.266446,1.790638,1.934365,1.266613,1.140871,0.7846047,0.3164128,0.8536031,1.259657,1.184747,1.579901,1.393889,0.7037569,1.870943,2.434515,45.69835,186.7291,0
1989,1.146761,0.5771776,0.2052732,39345.63,1.336798,1.62086,2.056486,1.463156,1.230304,0.8202524,0.3206092,1.094751,0.8668525,1.192306,1.436018,1.587446,0.6768551,1.909649,2.434599,45.64597,186.7392,0
1990,1.149234,0.5690449,0.1875446,1.648089,1.331824,1.599138,1.787026,1.478507,1.330036,0.8196148,0.361879,0.7214908,0.9399405,1.301222,1.220884,1.608935,0.6299284,1.943985,2.434327,45.70844,186.7181,0
1991,1.156897,0.5735691,0.1938073,1.433368,1.272689,1.602527,1.775474,1.211978,1.234461,0.807775,0.3525185,1.173291,0.9734025,1.373664,1.373872,1.67581,0.6202741,1.952326,2.434121,45.76619,186.6542,0
1992,1.168587,0.5755187,0.2034608,37803.13,1.367406,1.410979,1.685612,1.203252,1.050277,0.7940542,0.3694862,0.9342073,0.9548054,1.399515,1.3536,1.716014,0.6309859,1.964251,2.434447,45.70488,186.61,0
1993,1.17549,0.5894427,0.220917,714.6818,1.425888,1.497141,1.527109,1.128043,1.018772,0.7400916,0.3883183,0.7696539,0.9396062,1.423634,1.176611,1.735354,0.6172881,1.992527,2.434807,45.65372,186.6799,0
1994,1.172949,0.5986515,0.2449218,3.256958,1.304454,1.529776,1.619862,1.056619,1.002509,0.7152242,0.3857814,0.8506221,0.936737,1.531158,1.168339,1.760803,0.6112031,2.028683,2.434719,45.61265,186.7916,0
