EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.008878353,0.03705063,0.01945237,0.3775521,1.057977,0.7085981,0.2662432,0.09454551,0.0369369,0.03040681,0.2715857,0.003211878,0.1971727,0.00124373,0.01276629,0.008242303,0.1581427,0.2747112,14.54519,13.54503,8.59686,12.9718
1986,0.009675175,0.03844995,0.02113352,0.04060822,0.9347159,0.7851179,0.2644912,0.08312508,0.03591333,0.03048582,0.2731844,0.003142826,0.1330035,0.001294974,0.01260401,0.00983949,0.1746123,0.2882223,14.54322,13.60919,8.59237,12.98337
1987,0.01041229,0.04044746,0.0232781,1.516607E-12,0.3134025,0.8108055,0.3043511,0.08918405,0.03417379,0.03130174,0.2764394,0.001776225,0.07976035,0.001385063,0.01324896,0.009416997,0.1985684,0.313369,14.52861,13.67472,8.579432,12.98098
1988,0.01111389,0.04405699,0.02444035,0.165066,0.3217642,0.3024594,0.3009456,0.09611809,0.03489482,0.03013356,0.2800231,0.002340582,0.0525972,0.001541603,0.01328606,0.01110222,0.2140516,0.343083,14.50332,13.69378,8.569083,12.96866
1989,0.01155059,0.04831232,0.02661701,0.02675588,0.5292066,0.2891594,0.1032025,0.09176194,0.03581207,0.02907754,0.2834131,0.002152375,0.05238767,0.001545921,0.01393114,0.01133986,0.2288522,0.3563348,14.48285,13.71326,8.568107,12.97046
1990,0.01166532,0.05123359,0.03021237,0.1539726,0.4208319,0.5073773,0.1021295,0.02977634,0.0329561,0.02851227,0.2806616,0.002028919,0.05947939,0.001546222,0.01566589,0.01153547,0.2426043,0.3520981,14.46991,13.6838,8.57009,12.96455
1991,0.01212117,0.05315038,0.03399977,0.2528235,0.7112051,0.371189,0.1900328,0.02987315,0.01093406,0.02788806,0.2752161,0.001974934,0.06233757,0.001621753,0.01614335,0.01165777,0.2539018,0.3466719,14.46476,13.64709,8.575976,12.96379
1992,0.01235324,0.05409474,0.03718924,0.0317941,0.7312947,0.5924989,0.1449671,0.06102331,0.01177719,0.01931283,0.2694907,0.002200274,0.06349275,0.001594245,0.01597477,0.01174192,0.2597136,0.3432418,14.46895,13.66197,8.579963,12.97477
1993,0.01223863,0.05355044,0.03894815,1.304541E-12,0.2963257,0.694645,0.2477772,0.05012046,0.02530171,0.01564562,0.2602466,0.002665048,0.06646709,0.001576683,0.0168223,0.01179128,0.2641811,0.3380638,14.47068,13.69938,8.573537,12.97648
1994,0.01158806,0.05228232,0.03916217,1E-20,0.2091187,0.3094648,0.2976996,0.08807116,0.02160493,0.01977465,0.250628,0.002669159,0.07139274,0.001576773,0.01761209,0.01183363,0.2683277,0.330282,14.46622,13.74372,8.563291,12.97327
1995,0.01042757,0.05076774,0.03811901,1E-20,0.2408497,0.2427836,0.1280608,0.1045038,0.03629352,0.01999495,0.2405936,0.002803063,0.07980148,0.001556292,0.01776351,0.01176799,0.2607488,0.3226635,14.46145,13.75753,8.558525,12.96821
1996,0.008878332,0.04862907,0.03771194,1E-20,0.2794496,0.2908008,0.1035865,0.04515191,0.04257841,0.02632336,0.227121,0.002830876,0.08819161,0.001522448,0.01710136,0.01169566,0.2550139,0.3155324,14.4636,13.75369,8.558518,12.96642
1997,0.007474724,0.04543872,0.03736098,1E-20,0.2426449,0.3162177,0.1250083,0.03685071,0.01912184,0.03266988,0.2168245,0.002914984,0.08940192,0.001484719,0.01601205,0.01168299,0.2533624,0.3126892,14.47106,13.75751,8.557944,12.96689
1998,0.00649902,0.041671,0.03548542,1E-20,0.2176351,0.2656138,0.1290478,0.04336336,0.01573999,0.02556409,0.2090409,0.003254239,0.0913156,0.001480823,0.01500777,0.01176557,0.2534626,0.3134752,14.47756,13.76606,8.556035,12.96655
1999,0.005721286,0.03794173,0.03261482,1E-20,0.2184629,0.2484591,0.1105792,0.04580714,0.01863805,0.02083968,0.2026183,0.003204128,0.1009706,0.001445818,0.01392905,0.01174744,0.2524951,0.3121772,14.48225,13.7699,8.554762,12.96575
2000,0.005395447,0.03422807,0.03063542,1E-20,0.2149888,0.2590524,0.1100128,0.0402978,0.01972158,0.01947961,0.2012338,0.003453279,0.1086557,0.001408379,0.01278038,0.01171207,0.2537486,0.3093435,14.48648,13.77062,8.554425,12.96564
2001,0.005974,0.03150908,0.02885768,1E-20,0.2080572,0.2517441,0.1151023,0.03995825,0.01731504,0.01905704,0.2052207,0.003441674,0.1093457,0.001370769,0.01283938,0.01171097,0.2512754,0.3077277,14.48859,13.7721,8.554135,12.9657
2002,0.007089193,0.03081051,0.02715142,1E-20,0.2065378,0.2440058,0.1109711,0.04204713,0.01732884,0.01781519,0.2116396,0.003583689,0.1151492,0.001387923,0.01289233,0.01155586,0.2498679,0.3065172,14.48738,13.7736,8.553748,12.96555
2003,0.008070819,0.0319018,0.02534571,1E-20,0.2053477,0.2432208,0.1090557,0.04143583,0.01850314,0.01725639,0.2196542,0.003785949,0.1228537,0.001348055,0.01323134,0.0115452,0.2455496,0.301356,14.48392,13.77445,8.553564,12.96548
2004,0.008798174,0.03402231,0.02349973,1E-20,0.2037108,0.2403731,0.1073708,0.04025964,0.01811258,0.01748643,0.2282432,0.0036205,0.1239167,0.00134578,0.01416239,0.01139513,0.2394895,0.2959889,14.48004,13.77562,8.553319,12.9653
2005,0.009141382,0.03660385,0.02177865,1E-20,0.2027312,0.2367914,0.1049156,0.0390576,0.01734081,0.01729944,0.2359321,0.003457112,0.1241899,0.001362581,0.01458754,0.01134208,0.2352061,0.2930441,14.47671,13.77676,8.553056,12.96508
2006,0.009226421,0.03842786,0.02047878,1E-20,0.2000718,0.2369896,0.1020151,0.03713238,0.0163846,0.01682151,0.2424863,0.003472666,0.1235843,0.00135162,0.0142481,0.01093262,0.2288065,0.2918368,14.4745,13.77807,8.552746,12.96488
2007,0.009102973,0.03915633,0.01963294,1E-20,0.1962705,0.2361099,0.1040096,0.03596975,0.01549398,0.01618855,0.2472896,0.003609039,0.1202887,0.001335759,0.01361395,0.01115579,0.2226726,0.2925722,14.47412,13.77917,8.552451,12.96475
