EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,7.054136,2.979689,1.77269,17.50582,8.629265,6.518035,5.56053,4.823968,4.297014,3.836798,1.814631,12.99556,3.2238,9.944016,3.779027,10.85244,3.593842,7.282265,12.46965,154.64,0,0
1986,7.05093,2.912071,1.707504,0.01251961,10.55029,6.261459,5.374923,4.77578,4.174589,3.777937,1.830077,12.40606,3.450889,9.918532,3.851453,10.57858,3.482063,7.129768,12.47459,154.4736,0,0
1987,7.073517,2.888787,1.653155,0.0002810037,14.52833,6.365044,5.28901,4.669353,4.148398,3.706331,1.846092,13.12591,3.704788,9.822738,3.878389,11.09791,3.362628,6.844269,12.47419,154.1955,0,0
1988,7.076803,2.879058,1.681128,21.42017,11.17795,7.35347,5.340895,4.718414,4.14105,3.722914,1.859579,11.32565,3.822799,9.803926,4.067317,10.61606,3.297549,6.516298,12.47233,154.0269,0,0
1989,7.031912,2.793593,1.630109,0.01343017,11.31789,6.520563,5.919374,4.783784,4.223621,3.76542,1.869672,11.72653,3.996932,9.807978,4.031018,10.96446,3.2458,6.383146,12.47822,153.9762,0,0
1990,7.068885,2.780708,1.569934,21.63556,11.37214,6.306955,5.302963,5.192365,4.311276,3.792905,1.886556,11.34246,3.990462,9.880188,3.822359,10.88397,3.169769,6.416481,12.47906,154.0492,0,0
1991,7.057771,2.789028,1.530086,17.77651,9.175614,6.748973,5.145603,4.572561,4.653811,3.780207,1.908095,11.71662,3.966535,9.928775,3.80937,10.94882,3.113579,6.46126,12.48125,154.187,0,0
1992,7.058254,2.737446,1.464166,0.01291389,10.92231,6.157827,5.436749,4.431611,4.070446,4.075811,1.925467,11.4871,3.925108,9.951439,3.803989,10.98056,3.100122,6.503271,12.48632,154.2142,0,0
1993,7.07247,2.723848,1.4216,0.0002441814,14.03517,6.255469,5.037445,4.70344,3.894785,3.904341,1.949829,11.3805,3.913587,9.954532,3.67299,10.98704,3.083503,6.570262,12.48516,154.0721,0,0
1994,7.062548,2.707905,1.398724,1.463058E-06,13.576,7.090137,4.986134,4.354415,4.185069,3.653717,1.975199,11.49659,3.91926,10.03403,3.577111,11.00661,3.064799,6.668486,12.48241,153.8674,0,0
