EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:21:42 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,3.365325,3.584942,3.830686,2.579898,2.744893,2.744893,2.910492,2.910492,2.910492,2.910491,3.441554,3.99624,3.940491,3.670283,3.729529,3.368024,3.36804,3.062876,2.180326,2.379823,1,1
2,3.36562,3.58505,3.829317,2.579753,2.744732,2.744732,2.910326,2.910326,2.910326,2.910326,3.443173,3.995705,3.936562,3.670336,3.729381,3.367949,3.367981,3.062726,2.180314,2.379704,1,1
3,3.365843,3.585491,3.829357,2.579722,2.744697,2.744697,2.91029,2.91029,2.91029,2.91029,3.444699,3.995671,3.934636,3.670694,3.729703,3.367965,3.368011,3.062688,2.180305,2.379676,1,1
4,3.366105,3.586169,3.82997,2.579743,2.74472,2.74472,2.910313,2.910313,2.910313,2.910313,3.446142,3.99587,3.93368,3.671268,3.730301,3.368028,3.368088,3.062706,2.1803,2.379691,1,1
5,3.366459,3.587013,3.830671,2.579776,2.744757,2.744757,2.910351,2.910351,2.910351,2.910351,3.447512,3.996144,3.933098,3.671995,3.731055,3.36811,3.368182,3.06274,2.180297,2.379718,1,1
6,3.366926,3.587974,3.831213,2.579798,2.744781,2.744781,2.910376,2.910376,2.910376,2.910376,3.448818,3.996405,3.932582,3.672826,3.73189,3.368193,3.368276,3.062762,2.180296,2.379737,1,1
7,3.367501,3.589018,3.831494,2.579794,2.744777,2.744777,2.910372,2.910372,2.910372,2.910372,3.450071,3.996612,3.931995,3.673728,3.732759,3.368267,3.36836,3.062761,2.180294,2.379735,1,1
8,3.368168,3.59012,3.831507,2.57976,2.744739,2.744739,2.910334,2.910334,2.910334,2.910334,3.451279,3.996757,3.93131,3.674673,3.733638,3.368328,3.368428,3.062727,2.18029,2.379709,1,1
9,3.368909,3.591266,3.831301,2.579695,2.744668,2.744668,2.91026,2.91026,2.91026,2.91026,3.452454,3.996851,3.930566,3.675645,3.734514,3.368376,3.36848,3.062663,2.180283,2.379659,1,1
10,3.369695,3.592448,3.830973,2.579606,2.744569,2.744569,2.910159,2.910159,2.910159,2.910159,3.453608,3.99692,3.929849,3.676631,3.735389,3.368415,3.368521,3.062573,2.180274,2.379588,1,1
11,3.3705,3.593663,3.830645,2.579498,2.744449,2.744449,2.910036,2.910036,2.910036,2.910036,3.454746,3.997003,3.929274,3.677628,3.736273,3.368449,3.368554,3.062464,2.180262,2.379503,1,1
12,3.371292,3.594916,3.830461,2.579378,2.744317,2.744317,2.9099,2.9099,2.9099,2.9099,3.455878,3.997144,3.928976,3.67863,3.737182,3.368482,3.368583,3.062342,2.180248,2.379408,1,1
13,3.333395,3.444092,3.674439,1,2.74557,2.74557,2.911185,2.911185,2.911185,2.911185,3.451061,3.970618,3.821172,3.6579,3.691864,3.369469,3.369534,3.063455,2.180286,2.380293,1,1
