EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

timestep,value
1,1.546159
2,1.545431
3,1.54492
4,1.54459
5,1.544401
6,1.544315
7,1.544294
8,1.544304
9,1.544317
10,1.544304
11,1.544246
12,1.544124
13,1.545614
14,1.546975
15,1.548237
16,1.549424
17,1.550564
18,1.551681
19,1.552794
20,1.553923
21,1.555079
22,1.55627
23,1.557501
24,1.558771
25,1.559366
26,1.559964
27,1.560563
28,1.561151
29,1.561721
30,1.562268
31,1.562787
32,1.563276
33,1.563736
34,1.564166
35,1.564567
36,1.564938
37,1.564496
38,1.564135
39,1.563851
40,1.563636
41,1.563484
42,1.563387
43,1.563336
44,1.563326
45,1.563351
46,1.563403
47,1.563482
48,1.56358
49,1.563754
50,1.564022
51,1.564364
52,1.564763
53,1.565203
54,1.565668
55,1.566143
56,1.566617
57,1.567079
58,1.567523
59,1.567944
60,1.568339
61,1.569309
62,1.570229
63,1.571109
64,1.571959
65,1.572786
66,1.573598
67,1.574397
68,1.575189
69,1.575973
70,1.576751
71,1.577523
72,1.578289
73,1.57941
74,1.580469
75,1.581477
76,1.582446
77,1.583383
78,1.584298
79,1.585196
80,1.586084
81,1.586965
82,1.587844
83,1.588723
84,1.589603
85,1.591316
86,1.592898
87,1.594366
88,1.595737
89,1.597026
90,1.598246
91,1.59941
92,1.600528
93,1.601609
94,1.602659
95,1.603682
96,1.604682
97,1.606139
98,1.607492
99,1.608752
100,1.609926
101,1.611024
102,1.612056
103,1.61303
104,1.613955
105,1.614838
106,1.615685
107,1.616501
108,1.617289
109,1.618271
110,1.619185
111,1.620037
112,1.620829
113,1.621566
114,1.622252
115,1.622892
116,1.623493
117,1.624059
118,1.624594
119,1.625102
120,1.625587
121,1.625155
122,1.624756
123,1.62438
124,1.624019
125,1.623662
126,1.623305
127,1.622939
128,1.62256
129,1.622165
130,1.621752
131,1.62132
132,1.62087
133,1.620964
134,1.621036
135,1.62109
136,1.621128
137,1.621155
138,1.621174
139,1.62119
140,1.621205
141,1.621221
142,1.621238
143,1.621256
144,1.621276
145,1.620899
146,1.620544
147,1.620208
148,1.619889
149,1.619583
150,1.61929
151,1.619009
152,1.618738
153,1.618479
154,1.618231
155,1.617995
156,1.617772
157,1.617112
158,1.616513
159,1.615974
160,1.615487
161,1.615044
162,1.614641
163,1.614272
164,1.61393
165,1.613611
166,1.613312
167,1.613029
168,1.612758
169,1.613201
170,1.613592
171,1.613939
172,1.614248
173,1.614523
174,1.614767
175,1.614985
176,1.615178
177,1.615348
178,1.615495
179,1.615618
180,1.615717
181,1.616284
182,1.616779
183,1.617203
184,1.617561
185,1.617858
186,1.618098
187,1.618286
188,1.618424
189,1.618516
190,1.618565
191,1.618573
192,1.618542
193,1.617991
194,1.617425
195,1.616846
196,1.616253
197,1.615647
198,1.615028
199,1.614395
200,1.613751
201,1.613096
202,1.612434
203,1.611766
204,1.611096
205,1.610839
206,1.610556
207,1.610249
208,1.609922
209,1.609576
210,1.609214
211,1.60884
212,1.608455
213,1.608063
214,1.607666
215,1.607265
216,1.606862
217,1.60638
218,1.605888
219,1.605392
220,1.604895
221,1.604402
222,1.603916
223,1.603441
224,1.602979
225,1.602533
226,1.602106
227,1.601699
228,1.601313
229,1.600669
230,1.600072
231,1.599522
232,1.599012
233,1.598539
234,1.598099
235,1.597689
236,1.597305
237,1.596945
238,1.596607
239,1.596288
240,1.595987
241,1.595642
242,1.595333
243,1.595057
244,1.594811
245,1.594591
246,1.594394
247,1.594217
248,1.594057
249,1.593912
250,1.59378
251,1.59366
252,1.593548
253,1.593157
254,1.592788
255,1.592435
256,1.592094
257,1.59176
258,1.591428
259,1.591093
260,1.590754
261,1.590405
262,1.590046
263,1.589675
264,1.589291
265,1.589081
266,1.588851
267,1.588603
268,1.588342
269,1.588072
270,1.587797
271,1.587517
272,1.587235
273,1.586951
274,1.586667
275,1.586382
276,1.586094
277,1.586169
278,1.586196
279,1.586181
280,1.58613
281,1.586049
282,1.585942
283,1.585815
284,1.585671
285,1.585514
286,1.585346
287,1.585169
288,1.584987
289,1.584302
290,1.583616
291,1.582932
292,1.582253
293,1.581585
294,1.580926
295,1.58028
296,1.579648
297,1.579031
298,1.578431
299,1.577849
300,1.577287
301,1.576956
302,1.576685
303,1.576469
304,1.576298
305,1.576166
306,1.576068
307,1.575998
308,1.575954
309,1.575933
310,1.575934
311,1.575958
312,1.576004
313,1.576224
314,1.576452
315,1.576689
316,1.576936
317,1.577194
318,1.577465
319,1.577748
320,1.578044
321,1.578353
322,1.578672
323,1.579002
324,1.57934
325,1.580033
326,1.58069
327,1.581317
328,1.581918
329,1.582498
330,1.583061
331,1.583611
332,1.584148
333,1.584676
334,1.585193
335,1.585701
336,1.586198
337,1.586917
338,1.587588
339,1.588215
340,1.5888
341,1.589348
342,1.589864
343,1.59035
344,1.590811
345,1.591249
346,1.591668
347,1.59207
348,1.592456
349,1.592475
350,1.592508
351,1.592549
352,1.592595
353,1.592642
354,1.592685
355,1.592721
356,1.592747
357,1.592762
358,1.592766
359,1.59276
360,1.592744
361,1.592389
362,1.592086
363,1.591828
364,1.59161
365,1.591424
366,1.591268
367,1.591137
368,1.591029
369,1.590939
370,1.590867
371,1.590811
372,1.590771
373,1.590828
374,1.5909
375,1.590988
376,1.591092
377,1.591214
378,1.591352
379,1.591508
380,1.591681
381,1.591869
382,1.592073
383,1.592288
384,1.592515
385,1.592921
386,1.593295
387,1.593646
388,1.593981
389,1.594304
390,1.594622
391,1.594939
392,1.595258
393,1.595579
394,1.595904
395,1.596233
396,1.596565
