EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,3.365039,3.585247,3.832882,2.580224,2.745248,2.745248,2.910855,2.910855,2.910855,2.91084,3.441725,3.997047,3.943293,3.67053,3.730023,3.368238,3.368254,3.063189,2.180357,2.380064,1,1
2,3.365221,3.585687,3.833555,2.580753,2.745229,2.745229,2.910837,2.910837,2.910837,2.908787,3.442935,3.99721,3.94254,3.670614,3.730066,3.368269,3.368243,3.063173,2.180352,2.380057,1,1
3,3.365491,3.586232,3.834286,2.581316,2.745196,2.745196,2.910803,2.910803,2.910803,2.906983,3.444129,3.997381,3.942235,3.670779,3.730198,3.368297,3.368231,3.063144,2.180348,2.380039,1,1
4,3.365836,3.586855,3.835055,2.581851,2.745146,2.745146,2.910753,2.910753,2.910753,2.905418,3.445302,3.99756,3.942302,3.671031,3.730406,3.368321,3.368217,3.063101,2.180342,2.380011,1,1
5,3.366242,3.58754,3.83586,2.582327,2.745084,2.745084,2.910691,2.910691,2.910691,2.904073,3.446455,3.997744,3.942702,3.671363,3.730677,3.368343,3.368204,3.063046,2.180333,2.379976,1,1
6,3.366694,3.588273,3.836715,2.582716,2.745013,2.745013,2.910619,2.910619,2.910619,2.902934,3.447587,3.997936,3.943423,3.671766,3.731004,3.368362,3.368192,3.062983,2.180322,2.379935,1,1
7,3.367175,3.589042,3.837638,2.582999,2.744937,2.744937,2.910543,2.910543,2.910543,2.901989,3.448703,3.998138,3.944468,3.67223,3.731377,3.368381,3.368185,3.062917,2.18031,2.379891,1,1
8,3.36767,3.589841,3.838652,2.583159,2.744861,2.744861,2.910467,2.910468,2.910468,2.901226,3.449806,3.998354,3.945846,3.672743,3.731792,3.3684,3.368182,3.062849,2.180297,2.379847,1,1
9,3.368164,3.59066,3.83978,2.583188,2.744789,2.744789,2.910395,2.910395,2.910395,2.900634,3.450899,3.998589,3.947568,3.673293,3.73224,3.368422,3.368186,3.062785,2.180283,2.379804,1,1
10,3.368643,3.591494,3.841044,2.583081,2.744724,2.744724,2.910329,2.910329,2.910329,2.900203,3.451986,3.998848,3.949639,3.673871,3.732717,3.368447,3.368199,3.062726,2.180269,2.379765,1,1
11,3.369097,3.59234,3.842463,2.582838,2.744667,2.744667,2.910272,2.910272,2.910272,2.899923,3.453073,3.999135,3.952057,3.674463,3.733219,3.368478,3.368222,3.062675,2.180256,2.379731,1,1
12,3.369517,3.593195,3.844051,2.582461,2.744622,2.744622,2.910226,2.910226,2.910226,2.899786,3.45416,3.999455,3.954814,3.675062,3.733742,3.368513,3.368254,3.062632,2.180243,2.379703,1,1
13,3.370036,3.594448,3.846409,2.581954,2.744586,2.744586,2.91019,2.91019,2.91019,2.89978,3.456314,3.999809,3.957812,3.675656,3.734265,3.368651,3.368364,3.062599,2.180231,2.37968,1,1
