EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478215
1986,1.530559
1987,1.562004
1988,1.668671
1989,1.634172
1990,1.632707
1991,1.60117
1992,1.591207
1993,1.617737
1994,1.616917
1995,1.592007
1996,1.535624
1997,1.48849
1998,1.464474
1999,1.430805
2000,1.418275
2001,1.405638
2002,1.411159
2003,1.419019
2004,1.431619
2005,1.441892
2006,1.453091
2007,1.473449
2008,1.500838
2009,1.526984
2010,1.556907
2011,1.582931
2012,1.579931
2013,1.575772
2014,1.575914
2015,1.610688
2016,1.619785
2017,1.640835
