EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.682831E-06,0,0,0,0,0,0,0,0,0,0.00514033,0,0,0,0,0,0,0,0,0,0,0
1986,1.872058E-06,0,0,0,0,0,0,0,0,0,0.003322626,0,0,0,0,0,0,0,0,0,0,0
1987,2.096656E-06,0,0,0,0,0,0,0,0,0,0.003433509,0,0,0,0,0,0,0,0,0,0,0
1988,2.457691E-06,0,0,0,0,0,0,0,0,0,0.004114717,0,0,0,0,0,0,0,0,0,0,0
1989,2.896465E-06,0,0,0,0,0,0,0,0,0,0.005336723,0,0,0,0,0,0,0,0,0,0,0
1990,3.273532E-06,0,0,0,0,0,0,0,0,0,0.0165801,0,0,0,0,0,0,0,0,0,0,0
1991,3.956534E-06,0,0,0,0,0,0,0,0,0,0.01380857,0,0,0,0,0,0,0,0,0,0,0
1992,4.949333E-06,0,0,0,0,0,0,0,0,0,0.01800425,0,0,0,0,0,0,0,0,0,0,0
1993,6.193354E-06,0,0,0,0,0,0,0,0,0,0.02219554,0,0,0,0,0,0,0,0,0,0,0
1994,7.621198E-06,0,0,0,0,0,0,0,0,0,0.02081797,0,0,0,0,0,0,0,0,0,0,0
1995,9.119868E-06,0,0,0,0,0,0,0,0,0,0.0236046,0,0,0,0,0,0,0,0,0,0,0
1996,1.042433E-05,0,0,0,0,0,0,0,0,0,0.02777015,0,0,0,0,0,0,0,0,0,0,0
1997,1.127071E-05,0,0,0,0,0,0,0,0,0,0.01912481,0,0,0,0,0,0,0,0,0,0,0
1998,1.177407E-05,0,0,0,0,0,0,0,0,0,0.02230154,0,0,0,0,0,0,0,0,0,0,0
1999,1.170694E-05,0,0,0,0,0,0,0,0,0,0.01761892,0,0,0,0,0,0,0,0,0,0,0
2000,1.0965E-05,0,0,0,0,0,0,0,0,0,0.01242599,0,0,0,0,0,0,0,0,0,0,0
2001,1.008796E-05,0,0,0,0,0,0,0,0,0,0.00684024,0,0,0,0,0,0,0,0,0,0,0
2002,9.586228E-06,0,0,0,0,0,0,0,0,0,0.006475178,0,0,0,0,0,0,0,0,0,0,0
2003,9.015131E-06,0,0,0,0,0,0,0,0,0,0.003168005,0,0,0,0,0,0,0,0,0,0,0
2004,8.505482E-06,0,0,0,0,0,0,0,0,0,0.003786551,0,0,0,0,0,0,0,0,0,0,0
2005,8.014488E-06,0,0,0,0,0,0,0,0,0,0.003794743,0,0,0,0,0,0,0,0,0,0,0
2006,7.574552E-06,0,0,0,0,0,0,0,0,0,0.004792783,0,0,0,0,0,0,0,0,0,0,0
2007,7.120114E-06,0,0,0,0,0,0,0,0,0,0.00599969,0,0,0,0,0,0,0,0,0,0,0
2008,6.55792E-06,0,0,0,0,0,0,0,0,0,0.006028713,0,0,0,0,0,0,0,0,0,0,0
2009,5.928659E-06,0,0,0,0,0,0,0,0,0,0.005608158,0,0,0,0,0,0,0,0,0,0,0
2010,5.403121E-06,0,0,0,0,0,0,0,0,0,0.005588321,0,0,0,0,0,0,0,0,0,0,0
2011,4.966178E-06,0,0,0,0,0,0,0,0,0,0.009769866,0,0,0,0,0,0,0,0,0,0,0
2012,4.969721E-06,0,0,0,0,0,0,0,0,0,0.01088853,0,0,0,0,0,0,0,0,0,0,0
2013,5.226824E-06,0,0,0,0,0,0,0,0,0,0.007410246,0,0,0,0,0,0,0,0,0,0,0
2014,5.539377E-06,0,0,0,0,0,0,0,0,0,0.01079347,0,0,0,0,0,0,0,0,0,0,0
2015,5.792495E-06,0,0,0,0,0,0,0,0,0,0.008731412,0,0,0,0,0,0,0,0,0,0,0
2016,5.971673E-06,0,0,0,0,0,0,0,0,0,0.01219401,0,0,0,0,0,0,0,0,0,0,0
2017,6.000573E-06,0,0,0,0,0,0,0,0,0,0.01109924,0,0,0,0,0,0,0,0,0,0,0
