"S/R plot"
x,1,1.04154860973358,1.15665721893311,1.18298316001892,1.18119037151337,1.17770993709564,1.16347205638885,1.12293982505798,1.13656413555145,1.20162260532379,1.31025516986847,1.39506232738495,1.44149494171143,1.43716990947723,1.41323530673981,1.39575886726379,1.34972178936005,1.27838289737701,1.25601196289063,1.26169955730438,1.26132297515869,1.25130748748779,1.23077011108398,1.20830082893372,1.20622420310974,1.23961794376373,1.29498910903931,1.35186231136322,1.37912940979004,1.41351962089539,1.46706748008728,1.52745854854584
y,1.13075339794159,1.13833355903625,1.15649497509003,1.1205050945282,1.10664761066437,1.10466969013214,1.11366415023804,1.12976777553558,1.13558864593506,1.13107585906982,1.11934173107147,1.09039747714996,1.08998227119446,1.09785592556,1.12245666980743,1.13818109035492,1.12224066257477,1.09140312671661,1.07804799079895,1.08242201805115,1.10232067108154,1.12379205226898,1.12569689750671,1.11858308315277,1.10429680347443,1.0982232093811,1.10798764228821,1.13003087043762,1.13860690593719,1.13044583797455,1.11178123950958,1.10844206809998
"menhaden 2 (menhaden 6+)"
x,1,1.04154860973358,1.15665721893311,1.18298316001892,1.18119037151337,1.17770993709564,1.16347205638885,1.12293982505798,1.13656413555145,1.20162260532379,1.31025516986847,1.39506232738495,1.44149494171143,1.43716990947723,1.41323530673981,1.39575886726379,1.34972178936005,1.27838289737701,1.25601196289063,1.26169955730438,1.26132297515869,1.25130748748779,1.23077011108398,1.20830082893372,1.20622420310974,1.23961794376373,1.29498910903931,1.35186231136322,1.37912940979004,1.41351962089539,1.46706748008728
y,1.09553694725037,1.0352201461792,1.01354157924652,1.01114249229431,1.03200924396515,1.09057927131653,1.14828085899353,1.17827367782593,1.1621150970459,1.15973007678986,1.13906812667847,1.06644630432129,1.08993601799011,1.16062355041504,1.18105697631836,1.18896996974945,1.18025898933411,1.14289581775665,1.11333799362183,1.12065267562866,1.15857982635498,1.20852029323578,1.20980453491211,1.17891716957092,1.17296254634857,1.19817626476288,1.22535979747772,1.23055398464203,1.21002542972565,1.20679259300232,1.2203174829483
"menhaden 3 (menhaden 6+)"
x,1,1.04154860973358,1.15665721893311,1.18298316001892,1.18119037151337,1.17770993709564,1.16347205638885,1.12293982505798,1.13656413555145,1.20162260532379,1.31025516986847,1.39506232738495,1.44149494171143,1.43716990947723,1.41323530673981,1.39575886726379,1.34972178936005,1.27838289737701,1.25601196289063,1.26169955730438,1.26132297515869,1.25130748748779,1.23077011108398,1.20830082893372,1.20622420310974,1.23961794376373,1.29498910903931,1.35186231136322,1.37912940979004,1.41351962089539
y,0.957747340202332,0.862430274486542,0.83779388666153,0.867859244346619,0.942361056804657,1.04916882514954,1.13984525203705,1.1278475522995,1.11804187297821,1.13067758083344,1.0912789106369,1.04980230331421,1.09377610683441,1.14539742469788,1.17482841014862,1.20191025733948,1.18094182014465,1.13510704040527,1.08740961551666,1.08901274204254,1.15214121341705,1.21253132820129,1.195268034935,1.1572597026825,1.17189276218414,1.21622264385223,1.22125101089478,1.18687915802002,1.16042685508728,1.1860408782959
"menhaden 4 (menhaden 6+)"
x,1,1.04154860973358,1.15665721893311,1.18298316001892,1.18119037151337,1.17770993709564,1.16347205638885,1.12293982505798,1.13656413555145,1.20162260532379,1.31025516986847,1.39506232738495,1.44149494171143,1.43716990947723,1.41323530673981,1.39575886726379,1.34972178936005,1.27838289737701,1.25601196289063,1.26169955730438,1.26132297515869,1.25130748748779,1.23077011108398,1.20830082893372,1.20622420310974,1.23961794376373,1.29498910903931,1.35186231136322,1.37912940979004
y,1.03016936779022,0.915380418300629,0.925136387348175,0.992710828781128,1.11683344841003,1.25997292995453,1.30755388736725,1.30229127407074,1.31330001354218,1.31459426879883,1.28921043872833,1.23681950569153,1.26765048503876,1.32880675792694,1.37601888179779,1.38457429409027,1.34774839878082,1.26300823688507,1.21697282791138,1.24685180187225,1.32894337177277,1.3736572265625,1.35033345222473,1.33390128612518,1.38436043262482,1.4300297498703,1.41777634620667,1.39268481731415,1.39230608940125
"menhaden 5 (menhaden 6+)"
x,1,1.04154860973358,1.15665721893311,1.18298316001892,1.18119037151337,1.17770993709564,1.16347205638885,1.12293982505798,1.13656413555145,1.20162260532379,1.31025516986847,1.39506232738495,1.44149494171143,1.43716990947723,1.41323530673981,1.39575886726379,1.34972178936005,1.27838289737701,1.25601196289063,1.26169955730438,1.26132297515869,1.25130748748779,1.23077011108398,1.20830082893372,1.20622420310974,1.23961794376373,1.29498910903931,1.35186231136322
y,1.03536820411682,0.957553029060364,0.996260762214661,1.092613697052,1.23342907428741,1.33029842376709,1.37244284152985,1.37131333351135,1.35900259017944,1.35732078552246,1.31827938556671,1.24835813045502,1.26042807102203,1.30221199989319,1.31585192680359,1.30855286121368,1.26361083984375,1.21533298492432,1.20552039146423,1.24235093593597,1.30771040916443,1.35490703582764,1.36216187477112,1.37930250167847,1.43216109275818,1.48041987419128,1.49675619602203,1.50092303752899
"bluefish juv (bluefish adult)"
x,1,0.82585346698761,0.502069890499115,0.368113249540329,0.332178562879562,0.430529952049255,0.470459252595901,0.479010194540024,0.484400600194931,0.489834547042847,0.490272670984268,0.52219146490097,0.516900837421417,0.477066695690155,0.47877699136734,0.515657484531403,0.514919519424438,0.483360290527344,0.512740015983582,0.503957211971283,0.47879296541214,0.471970528364182,0.452532649040222,0.424261897802353,0.405525416135788,0.393040090799332,0.367041379213333,0.369288563728333,0.38320517539978,0.408455163240433,0.438830256462097,0.435151934623718,0.466074109077454
y,0.609260737895966,0.401191264390945,0.2489854991436,0.455786496400833,0.647302329540253,0.611620247364044,0.512932658195496,0.437625974416733,0.463391244411469,0.418000251054764,0.39394199848175,0.360511600971222,0.354140400886536,0.404376327991486,0.397309750318527,0.390314877033234,0.357270389795303,0.342679589986801,0.344631195068359,0.317368179559708,0.288038015365601,0.273963421583176,0.275590181350708,0.274090677499771,0.266346603631973,0.241935342550278,0.227144166827202,0.216180101037025,0.222272709012032,0.224211186170578,0.256909400224686,0.242808282375336,0.22025553882122
"weakfish juv (weakfish adult)"
x,1,1.00875747203827,0.964368283748627,1.00599205493927,0.885115802288055,0.892889201641083,0.959323525428772,0.848828017711639,0.759722292423248,0.747452080249786,0.698620140552521,0.64219605922699,0.56346195936203,0.492185324430466,0.43442514538765,0.380711138248444,0.338314801454544,0.350854337215424,0.340607702732086,0.365314573049545,0.41104182600975,0.428285300731659,0.426339864730835,0.414750397205353,0.441251516342163,0.455183386802673,0.502754807472229,0.545458376407623,0.547618567943573,0.557648420333862,0.577937424182892,0.575573921203613,0.580939471721649
y,1.00726211071014,1.02346777915955,1.0427211523056,1.08074164390564,1.02158629894257,0.921370327472687,0.852522432804108,0.754219532012939,0.654953300952911,0.572973608970642,0.505495190620422,0.451738595962524,0.410516202449799,0.388506174087524,0.369106322526932,0.357359617948532,0.346279591321945,0.350401729345322,0.350487262010574,0.360643953084946,0.381147086620331,0.395847707986832,0.40510556101799,0.409979104995728,0.424905031919479,0.438805490732193,0.462656885385513,0.485067695379257,0.493321448564529,0.494362145662308,0.492718040943146,0.487367779016495,0.485244154930115
"Atlantic herring 0-1 (Atlantic herring 2+)"
x,1,1.11812090873718,1.33534097671509,1.71060967445374,2.03299903869629,2.59990811347961,3.31722712516785,4.00666332244873,4.57491397857666,5.0927562713623,5.51232290267944,5.34875535964966,5.3113260269165,5.1508674621582,4.99163722991943,4.7729697227478,4.67610454559326,4.37591934204102,4.20599508285522,3.91809558868408,3.67610502243042,3.49165749549866,3.2093768119812,2.982346534729,2.90378212928772,2.57956671714783,2.86058235168457,2.98868727684021,3.09136557579041,3.25227785110474,3.39089393615723,3.58770298957825,3.71884536743164
y,0.965013444423676,1.27251327037811,1.38158583641052,1.81376945972443,2.58311104774475,2.93571782112122,3.53602886199951,4.17172527313232,4.65619230270386,5.03274536132813,5.32503747940063,5.36023807525635,5.22055864334106,5.15639448165894,5.05241775512695,4.85585260391235,4.73113489151001,4.49793338775635,4.31209754943848,4.16514444351196,3.94101858139038,3.53235483169556,3.3819432258606,3.32593274116516,3.21762132644653,3.0433714389801,3.02189564704895,3.27250838279724,3.26723074913025,3.35282254219055,3.62177324295044,3.76040148735046,3.82471323013306
