EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.00352,1,1,1.00368,1,1,1,1,1,1,1,1.020408,1,0.9997278,1,1.000051,1,1,1,1,1,1
1986,1.010894,1,1,1.003575,1,1,1,1,1,1,1,1.022913,1,0.9936209,1,1.000743,1,1,1,1,1,1
1987,1.021663,1,1,1.006583,1,1,1,1,1,1,1,0.9983463,1,0.9788995,1,1.001258,1,1,1,1,1,1
1988,1.041225,1,1,0.9996701,1,1,1,1,1,1,1,0.9465111,1,0.9902591,1,1.001121,1,1,1,1,1,1
1989,1.059714,1,1,0.9971464,1,1,1,1,1,1,1,0.875001,1,0.9307535,1,1.00143,1,1,1,1,1,1
1990,1.089956,1,1,0.9961647,1,1,1,1,1,1,1,0.9506175,1,0.9238799,1,1.003524,1,1,1,1,1,1
1991,1.135986,1,1,0.9976843,1,1,1,1,1,1,1,1.074911,1,0.9753162,1,1.008125,1,1,1,1,1,1
1992,1.178259,1,1,1.000102,1,1,1,1,1,1,1,1.257446,1,0.974926,1,1.013811,1,1,1,1,1,1
1993,1.20775,1,1,1.001699,1,1,1,1,1,1,1,1.42854,1,0.9764288,1,1.019536,1,1,1,1,1,1
1994,1.228229,1,1,1.001026,1,1,1,1,1,1,1,1.582011,1,0.9892249,1,1.024431,1,1,1,1,1,1
1995,1.238789,1,1,0.9983686,1,1,1,1,1,1,1,1.65433,1,0.9777956,1,1.027911,1,1,1,1,1,1
1996,1.243258,1,1,0.9953954,1,1,1,1,1,1,1,1.635258,1,0.9483793,1,1.02934,1,1,1,1,1,1
1997,1.242994,1,1,0.9971349,1,1,1,1,1,1,1,1.561163,1,0.9054881,1,1.030417,1,1,1,1,1,1
1998,1.238795,1,1,0.9988084,1,1,1,1,1,1,1,1.472233,1,0.8689392,1,1.031086,1,1,1,1,1,1
1999,1.232108,1,1,1.001839,1,1,1,1,1,1,1,1.427707,1,0.833504,1,1.031669,1,1,1,1,1,1
2000,1.221084,1,1,1.003444,1,1,1,1,1,1,1,1.466656,1,0.8029876,1,1.032207,1,1,1,1,1,1
2001,1.22077,1,1,0.9994867,1,1,1,1,1,1,1,1.527839,1,0.7812843,1,1.032063,1,1,1,1,1,1
2002,1.221911,1,1,0.9942937,1,1,1,1,1,1,1,1.56407,1,0.7844678,1,1.030668,1,1,1,1,1,1
2003,1.218991,1,1,0.9926417,1,1,1,1,1,1,1,1.614225,1,0.7808426,1,1.029552,1,1,1,1,1,1
2004,1.217568,1,1,0.9944057,1,1,1,1,1,1,1,1.645791,1,0.7952219,1,1.028771,1,1,1,1,1,1
2005,1.214363,1,1,0.9977103,1,1,1,1,1,1,1,1.677622,1,0.8211089,1,1.028339,1,1,1,1,1,1
2006,1.208634,1,1,1.000219,1,1,1,1,1,1,1,1.718427,1,0.8344001,1,1.027906,1,1,1,1,1,1
2007,1.203807,1,1,0.9991467,1,1,1,1,1,1,1,1.765687,1,0.8388777,1,1.027429,1,1,1,1,1,1
2008,1.201018,1,1,0.9971354,1,1,1,1,1,1,1,1.823133,1,0.8408796,1,1.026736,1,1,1,1,1,1
2009,1.200816,1,1,0.9945972,1,1,1,1,1,1,1,1.900361,1,0.859561,1,1.025879,1,1,1,1,1,1
2010,1.201428,1,1,0.9935727,1,1,1,1,1,1,1,1.972819,1,0.8758635,1,1.024498,1,1,1,1,1,1
2011,1.203601,1,1,0.9954324,1,1,1,1,1,1,1,2,1,0.9073601,1,1.024287,1,1,1,1,1,1
2012,1.205388,1,1,0.9987618,1,1,1,1,1,1,1,2,1,0.9337924,1,1.025009,1,1,1,1,1,1
2013,1.205644,1,1,0.9997551,1,1,1,1,1,1,1,2,1,0.9415579,1,1.025506,1,1,1,1,1,1
2014,1.208338,1,1,0.9977506,1,1,1,1,1,1,1,2,1,0.9481291,1,1.025798,1,1,1,1,1,1
2015,1.210879,1,1,0.9942489,1,1,1,1,1,1,1,2,1,0.9546613,1,1.025801,1,1,1,1,1,1
2016,1.216161,1,1,0.9939342,1,1,1,1,1,1,1,2,1,0.9524832,1,1.02585,1,1,1,1,1,1
2017,1.215046,1,1,0.9968612,1,1,1,1,1,1,1,2,1,0.9523022,1,1.026404,1,1,1,1,1,1
