EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

timestep,value
1,2.922795
2,2.922249
3,2.921574
4,2.920794
5,2.919936
6,2.919023
7,2.918076
8,2.917113
9,2.916148
10,2.915194
11,2.914258
12,2.913346
13,3.089363
14,3.079615
15,3.070801
16,3.062818
17,3.055572
18,3.048986
19,3.04299
20,3.037525
21,3.032537
22,3.027985
23,3.02383
24,3.020038
25,2.974832
26,2.971942
27,2.96946
28,2.967319
29,2.965477
30,2.963902
31,2.962572
32,2.961471
33,2.960587
34,2.959909
35,2.95943
36,2.959137
37,2.931163
38,2.931539
39,2.93184
40,2.932112
41,2.9324
42,2.932733
43,2.933135
44,2.933619
45,2.934192
46,2.934858
47,2.935603
48,2.936419
49,2.894267
50,2.896349
51,2.898467
52,2.9006
53,2.902729
54,2.904838
55,2.906912
56,2.908944
57,2.910927
58,2.912853
59,2.914728
60,2.916546
61,2.940562
62,2.942071
63,2.943588
64,2.945095
65,2.946574
66,2.948018
67,2.949419
68,2.950773
69,2.95208
70,2.953337
71,2.954546
72,2.955707
73,2.9653
74,2.966016
75,2.966783
76,2.967595
77,2.968442
78,2.969318
79,2.970215
80,2.971125
81,2.972041
82,2.972958
83,2.97387
84,2.974772
85,3.04184
86,3.041872
87,3.041975
88,3.042141
89,3.042358
90,3.042618
91,3.042915
92,3.043242
93,3.043595
94,3.04397
95,3.044365
96,3.044776
97,3.06818
98,3.068553
99,3.068956
100,3.069391
101,3.069859
102,3.070358
103,3.070885
104,3.071436
105,3.072005
106,3.07259
107,3.073184
108,3.073784
109,3.087759
110,3.088262
111,3.088763
112,3.089268
113,3.089781
114,3.090307
115,3.090847
116,3.091402
117,3.091975
118,3.092565
119,3.093172
120,3.093799
121,3.064869
122,3.06572
123,3.066457
124,3.067103
125,3.067674
126,3.068183
127,3.068643
128,3.06906
129,3.069443
130,3.069794
131,3.070116
132,3.070412
133,3.104299
134,3.10417
135,3.104084
136,3.104029
137,3.103999
138,3.103984
139,3.103979
140,3.103977
141,3.103974
142,3.103967
143,3.103952
144,3.103927
145,3.078244
146,3.07829
147,3.078313
148,3.07831
149,3.078274
150,3.078205
151,3.078099
152,3.077957
153,3.07778
154,3.077566
155,3.077319
156,3.077037
157,3.045755
158,3.046079
159,3.046273
160,3.046365
161,3.046376
162,3.046322
163,3.046218
164,3.046073
165,3.045895
166,3.045689
167,3.045462
168,3.045216
169,3.111117
170,3.109892
171,3.108777
172,3.107752
173,3.1068
174,3.105905
175,3.105055
176,3.104243
177,3.10346
178,3.102699
179,3.10196
180,3.101236
181,3.1602
182,3.159058
183,3.158016
184,3.15706
185,3.156178
186,3.155355
187,3.154587
188,3.153868
189,3.153191
190,3.152554
191,3.151951
192,3.151381
193,3.115387
194,3.114661
195,3.113912
196,3.113155
197,3.112402
198,3.111665
199,3.110949
200,3.110259
201,3.109597
202,3.108965
203,3.108363
204,3.107789
205,3.0916
206,3.09165
207,3.091715
208,3.091791
209,3.091874
210,3.091963
211,3.092052
212,3.092143
213,3.092234
214,3.092324
215,3.092415
216,3.092504
217,3.113942
218,3.113521
219,3.11311
220,3.112705
221,3.112304
222,3.111903
223,3.111499
224,3.11109
225,3.110674
226,3.110248
227,3.109812
228,3.109362
229,3.097552
230,3.097054
231,3.096518
232,3.095949
233,3.095356
234,3.094741
235,3.094108
236,3.093462
237,3.092803
238,3.09213
239,3.091448
240,3.090755
241,3.073792
242,3.073301
243,3.072762
244,3.072177
245,3.07155
246,3.070885
247,3.070188
248,3.06946
249,3.068707
250,3.067929
251,3.067132
252,3.066317
253,3.097202
254,3.095888
255,3.094568
256,3.093237
257,3.091895
258,3.090542
259,3.089182
260,3.087814
261,3.086444
262,3.085074
263,3.083707
264,3.082345
265,3.115016
266,3.113122
267,3.111304
268,3.10956
269,3.107886
270,3.106281
271,3.104743
272,3.103269
273,3.101858
274,3.100509
275,3.09922
276,3.097992
277,3.142317
278,3.140855
279,3.139511
280,3.138272
281,3.137124
282,3.136055
283,3.135059
284,3.134126
285,3.133253
286,3.132431
287,3.13166
288,3.130935
289,3.128006
290,3.126373
291,3.124757
292,3.123169
293,3.121618
294,3.120111
295,3.118652
296,3.117245
297,3.11589
298,3.114592
299,3.113349
300,3.11216
301,3.032161
302,3.032887
303,3.033582
304,3.034253
305,3.034899
306,3.035521
307,3.036119
308,3.036693
309,3.037246
310,3.037776
311,3.038286
312,3.038773
313,3.074321
314,3.074542
315,3.074767
316,3.074993
317,3.075217
318,3.075433
319,3.075641
320,3.075841
321,3.076029
322,3.07621
323,3.07638
324,3.076543
325,3.12254
326,3.122436
327,3.12239
328,3.122391
329,3.122431
330,3.122502
331,3.122598
332,3.122718
333,3.122856
334,3.12301
335,3.123178
336,3.123359
337,3.140974
338,3.141078
339,3.141203
340,3.14135
341,3.141515
342,3.141699
343,3.141899
344,3.142115
345,3.142346
346,3.14259
347,3.142846
348,3.143112
349,3.083137
350,3.083828
351,3.084468
352,3.085072
353,3.085651
354,3.086215
355,3.086772
356,3.087327
357,3.087887
358,3.088454
359,3.089033
360,3.089625
361,3.065083
362,3.065786
363,3.066451
364,3.06709
365,3.067708
366,3.068311
367,3.068898
368,3.069472
369,3.070036
370,3.070596
371,3.07115
372,3.071701
373,3.111151
374,3.111098
375,3.111099
376,3.11114
377,3.111211
378,3.111305
379,3.111415
380,3.111538
381,3.111668
382,3.111804
383,3.111942
384,3.11208
385,3.206679
386,3.205518
387,3.204472
388,3.203521
389,3.202647
390,3.201839
391,3.201086
392,3.200378
393,3.199709
394,3.199071
395,3.198461
396,3.197875
