EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:21:39 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.918375
1986,3.049338
1987,2.96467
1988,2.933301
1989,2.90568
1990,2.948481
1991,2.96987
1992,3.042973
1993,3.070765
1994,3.090658
1995,3.068123
1996,3.104028
1997,3.07795
1998,3.045977
1999,3.105742
2000,3.155283
2001,3.111425
2002,3.092022
2003,3.111681
2004,3.094323
2005,3.07035
2006,3.089825
2007,3.105897
2008,3.135967
2009,3.11966
2010,3.035683
2011,3.075493
2012,3.122701
2013,3.141894
2014,3.086456
2015,3.068523
2016,3.111454
2017,3.201771
